company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/NNG-13658534?src=19,Technical Product Manager - Data,1551,"Los Angeles, CA",32
JD Strategies,2017-04-22,http://www.dice.com/job/result/10109953/969212?src=19,Lead Data Engineer,1552,"Redwood City, CA",32
"Extreme Technologies, Inc.",2017-04-20,http://www.dice.com/job/result/extreme/745?src=19,Data Analytics Architect  Business Intelligence (BI),1553,"Houston, TX",32
"Daley & Associates, LLC",2017-04-21,http://www.dice.com/job/result/10243449/959180?src=19,Data Engineer,1554,"Boston, MA",32
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1620639?src=19,Part-Time Data Center Technician,1555,"Englewood, CO",32
TSYS,2017-04-22,http://www.dice.com/job/result/10143991/R0001147-824?src=19,"Director, Data and Analytics",1556,"Alpharetta, GA",32
HCL America Inc.,2017-04-13,http://www.dice.com/job/result/hcl001/S011?src=19,Network Data Engineer,1557,"stamford, CT",32
"Nexon America, Inc.",2017-04-21,http://www.dice.com/job/result/RTX145586/951772?src=19,"Manager, Data Analytics (mobile gaming)",1558,"Emeryville, CA",32
"Fetch Recruiting, Inc.",2017-04-20,http://www.dice.com/job/result/RTX15c6c7/DATASUPP?src=19,Data Analyst Support Engineer,1559,"Sherman Oaks, CA",32
Modis,2017-04-22,http://www.dice.com/job/result/10103170/US_EN_6_21701_56635434?src=19,Data Entry JOB in Syracuse,1560,"Syracuse, NY",32
"Redolent, Inc",2017-04-18,http://www.dice.com/job/result/10170091/939475?src=19,Staff Software Engineer - Back-end ( Java / Big data ),1561,"Sunnyvale, CA",32
"Sunrise Systems, Inc.",2017-04-20,http://www.dice.com/job/result/sunrise/17-04322?src=19,SAP Data Administrator,1562,"Whitehouse Station, NJ",32
"Sunrise Systems, Inc.",2017-04-20,http://www.dice.com/job/result/sunrise/17-03211?src=19,Data Entry Clerk,1563,"Jacksonville, IL",32
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/523232?src=19,Healthcare Data - SAS Lead,1564,"West Hartford, CT",32
Vigilant Technologies,2017-04-20,http://www.dice.com/job/result/10195324/892059?src=19,ODI Developer (with Data Warehouse),1565,"Southfield, MI",32
Avesta Computer Services,2017-03-29,http://www.dice.com/job/result/avesta/919554?src=19,Data Analyst,1566,"Jersey City, NJ",32
Net2Source Inc.,2017-04-13,http://www.dice.com/job/result/10271304/Bigdata_CA?src=19,Big Data Solution Architect,1567,"Costa Mesa, CA",32
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/16-02963?src=19,Solutions Architect with Big Data,1568,"Basking Ridge, NJ",32
Nelson Technology,2017-04-21,http://www.dice.com/job/result/cxtechsj1/967301?src=19,Business Data Analyst,1569,"Emeryville, CA",32
"E-Solutions, Inc.",2017-04-21,http://www.dice.com/job/result/10211255/939291?src=19,Big Data Developer,1570,"Plymouth Meeting, PA",32
IT-SCIENT,2017-04-21,http://www.dice.com/job/result/10214351/945037?src=19,Data Center Planner,1571,"Sunnyvale, CA",32
Incedo,2017-04-21,http://www.dice.com/job/result/10476889/962728?src=19,Data Warehouse Technical Architect,1572,"el segundo, CA",32
Steele Tech Partners LLC,2017-03-29,http://www.dice.com/job/result/90941053/589531?src=19,Data Analyst,1573,"Atlanta, GA",32
Excellerent Technology Solutions,2017-04-11,http://www.dice.com/job/result/10499511/953862?src=19,Big Data Architect,1574,"Pittsburgh, PA",32
eDataForce consulting LLC,2017-04-21,http://www.dice.com/job/result/10265021/eDFBADAPPA?src=19,Business Analyst / Data Analyst,1575,"pittsburgh, PA",32
Alion Science and Technology,2017-04-22,http://www.dice.com/job/result/10118964/23902-179?src=19,Sr. Configuration/Data Management Analyst,1576,"Philadelphia, PA",32
