company,date,detailUrl,jobTitle,job_listing_no,location,page
Vectrus,2017-04-23,http://www.dice.com/job/result/10492231/ACE000434?src=19,Information Security Specialist Engineer III,18051,Secret,362
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009771?src=19,Systems Engineer 3,18052,"Ogden, UT",362
Axtria,2017-04-12,http://www.dice.com/job/result/10488888/907700?src=19,Manager / Sr  Manager - Advanced Analytics,18053,"San Mateo, CA",362
"InSource, Inc.",2017-03-28,http://www.dice.com/job/result/inspa001/801378?src=19,Service Desk Analyst,18054,"Bala Cynwyd, PA",362
Visionaire Partners,2017-04-03,http://www.dice.com/job/result/10294321/BHJOB2052_13021?src=19,Kronos Architect  - BHJOB2052_13021,18055,"Duluth, GA",362
Sage IT Inc,2017-04-21,http://www.dice.com/job/result/10120222/528238?src=19,Desktop Support Windows,18056,"foster city, CA",362
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/129707-en_US?src=19,PRINCIPAL ARCHITECT,18057,"San Jose, CA",362
Tableau Software,2017-04-23,http://www.dice.com/job/result/RTX13987A/20063?src=19,Senior Software Engineer,18058,"Seattle, WA",362
xScion Solutions,2017-04-21,http://www.dice.com/job/result/10124587/11482?src=19,Desktop Support Specialist,18059,"Washington, DC",362
Collabera,2017-04-21,http://www.dice.com/job/result/10208346R/3363_DD_MN?src=19,Database Developer,18060,"Eden Prairie, MN",362
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17006418?src=19,Sr. Electrical Design and Systems Engineer 3/4- Top Secret Clearance,18061,"Ventura, CA",362
Princeton Information Ltd,2017-04-23,http://www.dice.com/job/result/cxprince/17-03934?src=19,Cards Omni-Channel Journey,18062,"Long Island City, NY",362
ResourceXperts,2017-04-21,http://www.dice.com/job/result/10105904/848649?src=19,IT Quality and Validation Specialist (CSV),18063,"Los Angeles, CA",362
xScion Solutions,2017-04-21,http://www.dice.com/job/result/10124587/2194?src=19,Lead Solutions Architect (BPM / Pega / Healthcare),18064,"Herndon, VA",362
"InfoVision, Inc.",2017-04-17,http://www.dice.com/job/result/infotx/942832?src=19,IT Product Release Manager / IT Product Manager / IT Product Delivery,18065,"Dallas, TX",362
