company,date,detailUrl,jobTitle,job_listing_no,location,page
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITEQG1585636?src=19,Director - Clinical IS,18801,"Indianapolis, IN",377
Adept CC,2017-04-19,http://www.dice.com/job/result/10430092/961327?src=19,.Net Lead,18802,"Plano, TX",377
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1621607?src=19,Applications Developer,18803,"Wilmington, DE",377
Pharmacyclics,2017-04-23,http://www.dice.com/job/result/appblok/3498_1939?src=19,Senior Quality Assurance Specialist,18804,"Sunnyvale, CA",377
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1600829?src=19,"Sr. DevOps Engineer- Hadoop, Spark, Mongo, Kafka",18805,"Carlsbad, CA",377
Amtex Systems Inc.,2017-04-21,http://www.dice.com/job/result/10124953/953564?src=19,Hyperion Essbase Programmer,18806,"Houston, TX",377
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TL3-13513308?src=19,UI/UX Motion Designers,18807,"Palo Alto, CA",377
pureIntegration,2017-04-22,http://www.dice.com/job/result/RTL118721/959684?src=19,Sr. Technologist,18808,"Charlotte, NC",377
Tech Observer,2017-04-10,http://www.dice.com/job/result/10193174/950844?src=19,Project Manager: Medical Communications/KOL Engagement,18809,"Paramus, NJ",377
Technosoft Corporation,2017-04-20,http://www.dice.com/job/result/tecnos/895589?src=19,UI Developer,18810,"San Francisco, CA",377
PCB Apps,2017-04-13,http://www.dice.com/job/result/10125979/958269?src=19,JD Edwards HR and Payroll,18811,"Houston, TX",377
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/11139?src=19,"Sr Analyst, Info Security",18812,"Camp Lejeune, NC",377
"Project One, Inc.",2017-04-20,http://www.dice.com/job/result/prjctone/16-00330?src=19,Full Stack .Net / C# Developers - Major eCommerce Company,18813,"Jersey City, NJ",377
Epsilon,2017-04-23,http://www.dice.com/job/result/appblok/3111_0084195?src=19,Senior Automation Engineer,18814,"Irving, TX",377
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/CMM-13668423?src=19,Electrical Controls Engineer,18815,"Moses Lake, WA",377
Exafluence,2017-04-20,http://www.dice.com/job/result/90962729/956773?src=19,LDAP Architect,18816,"Reston, VA",377
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/280808?src=19,Engineer 2,18817,"Seattle, WA",377
PHIPRO Inc.,2017-04-20,http://www.dice.com/job/result/10372094/511673?src=19,Sr.Net Developer - WA,18818,"Bellevue, WA",377
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/MG6-136003330?src=19,Supply Chain Analyst,18819,"Fresno, CA",377
Lenora Systems,2017-04-21,http://www.dice.com/job/result/90737494/968676?src=19,Project Manager - BIS,18820,"Sunnyvale, CA",377
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/524371?src=19,Mobility Architect,18821,"Hicksville, NY",377
eDataForce consulting LLC,2017-04-21,http://www.dice.com/job/result/10265021/eDFTBAPCFL?src=19,Business Analyst-Property & Causality,18822,"Tampa, FL",377
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/DN2-13654819?src=19,GoldenGate Administrator,18823,"Los Angeles, CA",377
Galen Technology Solutions,2017-04-23,http://www.dice.com/job/result/galen/2585?src=19,FIX Business Analyst - W2 Only,18824,"New York, NY",377
RMS Computer Corporation,2017-04-21,http://www.dice.com/job/result/gsc/17-00459n?src=19,Business Analyst Oracle P2P,18825,"Tampa, FL",377
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/NNG-1319631184?src=19,Senior Embedded Engineer- Socially Conscious Company DTLA,18826,"Los Angeles, CA",377
Questeq,2017-04-21,http://www.dice.com/job/result/90884876/968237?src=19,Technology Specialist,18827,"Boynton Beach, FL",377
Santander Consumer USA,2017-04-10,http://www.dice.com/job/result/10187888/951425?src=19,Director Network Security,18828,"Dallas, TX",377
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01139?src=19,Excel Power BI Expert,18829,"Salt Lake City, UT",377
Auritas,2017-04-20,http://www.dice.com/job/result/70000157/967260?src=19,OA Framework expert with Oracle Apps knowledge,18830,"Roswell, GA",377
VLink Inc,2017-04-06,http://www.dice.com/job/result/RTL109178/892384?src=19,SAP FICO Analyst,18831,"Jupiter, FL",377
Amyx Inc,2017-04-23,http://www.dice.com/job/result/10122169/PRO-17-00075?src=19,Sr. EVM Analyst,18832,"O'fallon, IL",377
Winthrop University Hospital,2017-04-23,http://www.dice.com/job/result/10524666/19981?src=19,Sr. Systems Analyst,18833,"Garden City, NY",377
Kforce Government Solutions,2017-04-22,http://www.dice.com/job/result/kforcecx/ITTND1596253?src=19,"Cyber Security Specialist, Applications",18834,"Austin, TX",377
Precision Computer Services (PCS),2017-04-07,http://www.dice.com/job/result/10306881/771027?src=19,JDE Developer,18835,"cheshire, CT",377
Xoriant Corporation,2017-04-21,http://www.dice.com/job/result/xorca001/TI-KPM-NJ?src=19,Tivoli Consultant,18836,"Montvale, NJ",377
"OSI Engineering, Inc.",2017-04-20,http://www.dice.com/job/result/10365912/Test_Control_Sy?src=19,"Automotive Control System Test Engineer for a Global Car Manufacturer in Raymond, Ohio",18837,"Raymond, OH",377
Rangam Consultants,2017-04-04,http://www.dice.com/job/result/10408881/RCI-TD-19680?src=19,Salesforce Developer,18838,"Mount Laurel, NJ",377
"Genuent, LLC",2017-04-22,http://www.dice.com/job/result/10228513/17-01996?src=19,Senior HRIS & Reporting Analyst,18839,"Atlanta, GA",377
"Honeywell, Inc.",2017-04-13,http://www.dice.com/job/result/10368517/343694?src=19,Network Perimeter Security Engineer,18840,"Houston, TX",377
Cisco Systems Inc.,2017-04-23,http://www.dice.com/job/result/ciscobot/1029550?src=19,Technical Lead/Senior Web Developer,18841,"San Francisco, CA",377
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/21907?src=19,Security Certification Assessor Tester I TS/SCI w/Polygraph,18842,"Aurora, CO",377
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/00900-9500490520?src=19,Jr. IT Systems Administrator,18843,"Sandy Springs, GA",377
"iSpace, Inc",2017-04-22,http://www.dice.com/job/result/10106153/856121?src=19,Senior Linux Systems Engineer,18844,"Culver City, CA",377
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526185?src=19,"Sr. Manager, Incident Response",18845,"Framingham, MA",377
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1621309?src=19,Dir of Business Development - Digital Advertising,18846,"Newport Beach, CA",377
Decide Consulting,2017-04-20,http://www.dice.com/job/result/10112482/17-00051?src=19,Test Automation Architect,18847,"The Woodlands, TX",377
Omega Solutions Inc,2017-04-11,http://www.dice.com/job/result/10289500/951870?src=19,Full stack Engineer,18848,"San Francisco, CA",377
Orion Systems Integrators Inc,2017-03-31,http://www.dice.com/job/result/10234878/935079?src=19,OEM Engineer,18849,"Basking Ridge, NJ",377
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_185836BR?src=19,Systems Engineer I,18850,"Greenwood Village, CO",377
