company,date,detailUrl,jobTitle,job_listing_no,location,page
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/21522?src=19,Associate Data Security Analyst,3251,"Fort Huachuca, AZ",66
HALLMARK GLOBAL TECHNOLOGIES INC,2017-04-20,http://www.dice.com/job/result/PERFRES/788880?src=19,Data Science Application Developer,3252,"Allentown, PA",66
Winthrop University Hospital,2017-04-22,http://www.dice.com/job/result/10524666/19584?src=19,IT Data Analyst,3253,"Mineola, NY",66
The ProSource Group,2017-04-21,http://www.dice.com/job/result/10118029/SF-SWEBigD18?src=19,Software Engineer (Big Data),3254,"San Diego, CA",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/NNG-135682941?src=19,Computational Scientist,3255,"West Hollywood, CA",66
"The Search Solutions, LLC",2017-04-16,http://www.dice.com/job/result/10428795/959724?src=19,Senior Data Engineer,3256,"Los Angeles, CA",66
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/525128?src=19,BIG DATA PROJECT MANAGER/SOLUTION ARCHITECT,3257,"Hampton, NJ",66
Hyatt Leader,2017-04-19,http://www.dice.com/job/result/hyattldr/KB1417?src=19,Data Visualization Designer,3258,"Secaucus, NJ",66
Orion Systems Integrators Inc,2017-03-31,http://www.dice.com/job/result/10234878/934504?src=19,Data Network Engineer,3259,"Southlake, TX",66
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/00410-0009225207?src=19,Data Reporting Analyst,3260,"San Francisco, CA",66
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/451889-1A?src=19,Big Data Engineer,3261,"Palo Alto, CA",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/KB2-13648319?src=19,"Federal Regional Sales Manager - HPC, Government, Data Analytics",3262,"Washington, DC",66
Charles Schwab,2017-04-22,http://www.dice.com/job/result/10228622/20170321-1224?src=19,Data Warehouse Scrum Master,3263,"Lone Tree, CO",66
Technology Resource Group,2017-04-21,http://www.dice.com/job/result/90734436a/969054?src=19,"Big Data / Hadoop Developer: Contract role - Phoenix , AZ",3264,"Phoenix, AZ",66
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/appblok/1609_707774?src=19,"Data Integration Developer Lead - Eden Prairie, MN",3265,"Eden Prairie, MN",66
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22876?src=19,Data Science (Entity Correlation) - Polygraph,3266,"Herndon, VA",66
NAM Info Inc,2017-04-21,http://www.dice.com/job/result/10117387/JPC345-2989?src=19,"INFORMATICA,B2B DATA EXCHANGE",3267,"Baton Roug, LA",66
SRA Staffing,2017-04-13,http://www.dice.com/job/result/90973629/891716?src=19,Program Manager for the Data Governance-PERMANENT ROLE,3268,"New York, NY",66
Flexton Inc,2017-04-21,http://www.dice.com/job/result/10282686/DevSITE_0421_PS?src=19,DevOps - Data Site Reliability Engineer with Hadoop,3269,"Redwood City, CA",66
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/527537?src=19,AWS Database/Data Storage Engineer,3270,"Reston, VA",66
Structure Networks Inc.,2017-03-29,http://www.dice.com/job/result/strca002/937393?src=19,"Big Data/Java ( Newport Beach, CA or NY, NY)",3271,"Newport Beach, CA",66
"DIVERSANT, LLC.",2017-04-12,http://www.dice.com/job/result/infotny/955455?src=19,Data loss Prevention Engineer,3272,"Atlanta, GA",66
United Software Group Inc,2017-04-20,http://www.dice.com/job/result/10204540/JPC1005-1040?src=19,Sr. TDM Engineer (Test Data Management),3273,"Saint Louis, MO",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/AW2-135253158?src=19,Senior Software Engineer- Data Infrastructure,3274,"San Mateo, CA",66
Faaz Consulting LLC,2017-04-18,http://www.dice.com/job/result/10523239/962485?src=19,Data Analyst,3275,"Hunt Valley, MD",66
Keshav Consulting,2017-04-21,http://www.dice.com/job/result/10117533/Akki@8526?src=19,Tier 1 support of WAN products and data services,3276,"Richmond, VA",66
Data2logistics,2017-04-07,http://www.dice.com/job/result/10121532/950074?src=19,Data Analyst with Cognos,3277,"Salt Lake City, UT",66
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1601320?src=19,Data Analytics Manager,3278,"Ridgefield, CT",66
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITTND1620200?src=19,Level I Voice and Data Technician,3279,"El Segundo, CA",66
OmniPoint Staffing,2017-04-21,http://www.dice.com/job/result/10294339/J11896?src=19,Data Management SME,3280,"Pittsburgh, PA",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MO1-1330547158?src=19,"Senior Data Engineer - Python, Scala, Java",3281,"San Francisco, CA",66
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1536516?src=19,Senior Java / NoSQL (Big Data) Engineer,3282,"Carlsbad, CA",66
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/452046-1C?src=19,Big Data Platform Engineer,3283,"Alpharetta, GA",66
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/appblok/1609_692944?src=19,"Big Data Developer - Minnetonka, MN",3284,"Minnetonka, MN",66
Aegistech Inc.,2017-04-22,http://www.dice.com/job/result/aegisoft/16743?src=19,C++ / Python Developer - Market Data,3285,"New York, NY",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/HB-1340222102?src=19,Sr Java Back End Engineer - SaaS/Big Data,3286,"Redwood City, CA",66
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MR3-136111224?src=19,Big Data Engineer for FAST growing AdTech!,3287,"El Segundo, CA",66
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/453847-1B?src=19,Software Asset Management Data Engineer,3288,"Temple Terrace, FL",66
Source Infotech,2017-04-14,http://www.dice.com/job/result/10240767/GHJ678?src=19,Sr. Hadoop/Big Data Developer,3289,"San Jose, CA",66
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITNRC1621705?src=19,Senior Electronic Data Interchange Analyst,3290,"Tampa, FL",66
"Pantar Solutions, Inc.",2017-03-24,http://www.dice.com/job/result/10120236/913659?src=19,Data Engineer,3291,"Woodland Hills, CA",66
TalenTek,2017-04-21,http://www.dice.com/job/result/10528453/1118?src=19,Data Integration Engineer with SnapLogic,3292,"Irvine, CA",66
CGI,2017-04-22,http://www.dice.com/job/result/cgiamsbot/J0217-1562?src=19,Data Visualization Designer,3293,"Hartford, CT",66
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/453847-1E?src=19,Software Asset Management Data Engineer,3294,"Ashburn, VA",66
Yash Technologies,2017-04-21,http://www.dice.com/job/result/10123840/ACD_IA?src=19,Cloud Data engineer with Oracle,3295,"Urbandale, IA",66
Amgen,2017-04-22,http://www.dice.com/job/result/appblok/2165_R-32868?src=19,Clinical Data Mgmt - Manager,3296,"Thousand Oaks, CA",66
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1556313?src=19,"NLP, Data Science Software Engineer",3297,"Cambridge, MA",66
Miles Technologies,2017-04-14,http://www.dice.com/job/result/10265929/930520?src=19,Data Base Administrator (DBA),3298,"Manhattan, NY",66
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/02000-0009244257?src=19,Data Reporting Analyst,3299,"Baltimore, MD",66
Logyx,2017-04-19,http://www.dice.com/job/result/RTX14be26/20278?src=19,F/T Sr. Software Engineer (Open Data/Open Science Position,3300,"Mountain View, CA",66
