job_listing_no,job_type,page,salary_info,technical_skills,travel_info
8601,"Contract W2, Temp",173,Competitive,"Accounting, Analysis, Analyst, Business Analyst, Data Collection, Development, Management, Oracle, Project, Research, System, Systems","Telecommuting not available
Travel not required"
8602,"Full Time, C2H Corp-To-Corp, C2H Independent, C2H W2, 3 month C2H",173,Market,"asset management, service now, software licenses, audits, compliance","Telecommuting not available
Travel not required"
8603,Full Time,173,,Sr. IT Business Analyst DW-BI Systems,"Telecommuting not available
Travel not required"
8604,"C2H Independent, C2H W2",173,Depends On Experience,"Ajax, Architecture, CSS, Data Architecture, Database, Developer, HTML, Java, JavaScript, jQuery, MySQL, mysql, PHP, SQL","Telecommuting not available
Travel not required"
8605,"Full Time, Full Time",173,,"Hadoop,Spark,Hive,Business Intelligence,Storm,Pig,Big Data,HBase,Kafka,MapReduce,Ecosystem","Telecommuting not available
Travel not required"
8606,Full Time,173,,"Analysis, Architecture, Cisco, Citrix, Configuration Management, Development, Firmware, Hardware, LAN, Linux, Management, Modeling, Networking, Networks, PMP, Protocols, Security, Simulation, System Architecture, Testing, Unix, VMware, vSphere, WAN","Telecommuting not available
Travel not required"
8607,Full Time,173,,".Net, AutoCad, Cabling, Capacity Planning, Change Management, Circuit, HTTP, Manager, Management, Networking, Oracle, Project, Project Management, Scheduling, Validation","Telecommuting not available
Travel not required"
8608,"Full Time, Full TIME",173,COMPETITIVE,"Visual Basic version 6, C#.net and Microsoft SQL server 2008 or newer. experience utilizing data from IBM System I data base; excellent project management skills, experience with Microsoft servers","Telecommuting not available
Travel not required"
8609,"Contract W2, 6 months to one year",173,Market,Senior Hadoop Developer,"Telecommuting not available
Travel not required"
8610,"Full Time, C2H W2, 12 Month Contract",173,Depends On Experience,"Senior Report Developer, Business Objects Reporting platform 3.X and 4.X, Deski. Webi, Crystal, XCelsius, BO Administration Knowledge, SQL, ETL, Hadoop, R, Data Analytics, Tableau BI Reporting, Oracle","Telecommuting not available
Travel not required"
8611,C2H W2,173,"85,000",SQL and healthcare data experience,"Telecommuting not available
Travel not required"
8612,"Contract W2, 6+ months",173,Depends On Experience,"Requirements elicitation, business process engineering, process mapping, workflows, data flows","Telecommuting not available
Travel not required"
8613,"Full Time, Full-time, Employee",173,"$120,000 - $160,000","Python, Ruby on Rails, AWS - Python, Ruby on Rails, AWS","Telecommuting not available
Travel not required"
8614,"Full Time, Full Time",173,,,"Telecommuting not available
Travel not required"
8615,Full Time,173,$130000.00 - $130000.00 per annum,Python Engineer,"Telecommuting not available
Travel not required"
8616,"Contract Independent, Contract W2, 12 Months",173,Negotiable,5+ years of oracle commerce designers architects developers endeca atg customer facing consulting experience high level customer profile migration data mapping data flows authentication api,"Telecommuting not available
Travel required to 100%."
8617,"Full Time, permanent",173,100-130k,Java PHP JavaScript Software Engineer platform services data science components Big Data Visualizaton Analytics RESTful API  startup,"Telecommuting not available
Travel not required"
8618,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ Months",173,Depends On Experience,"WCS, J2EE, DB2, Jquery, Dojo","Telecommuting not available
Travel not required"
8619,"Full Time, Full-time, Employee",173,"$110,000 - $140,000","Site Reliability Engineering, Systems Administration, Amazon Web Services, Linux/Windows, Networking (Security/Protocols), Terraform, Databases (SQL/noSQL), Continuous Integration (CircleCI/Jenkins/etc.), Configuration Management (Puppet / Chef / Ansible), Scala/Python/Perl/Ruby/Java - Site Reliability Engineering, Systems Administration, Amazon Web Services, Linux/Windows, Networking (Security/Protocols), Terraform, Databases (SQL/noSQL), Continuous Integration (CircleCI/Jenkins/etc.), Configuration Management (Puppet / Chef / Ansible), Scala/Python/Perl/Ruby/Java","Telecommuting not available
Travel not required"
8620,"Contract Corp-To-Corp, Contract Independent, Contract W2, Part Time",173,Depends On Experience,"SQL/Tableau  /data management, / ETL","Telecommuting not available
Travel not required"
8621,"Full Time, Perm",173,Competitive,"3D, Algorithm, Algorithms, Architecture, C++, Computer, Data Collection, Development, DSP, Embedded, Embedded Software, Engineer, Firmware, Graphics, Hardware, ISP, Linux, OpenGL, Software, Software Engineer","Telecommuting not available
Travel not required"
8622,Full Time,173,Depends On Experience,"Ajax, Architecture, CSS, Data Architecture, Database, Developer, HTML, Java, JavaScript, jQuery, MySQL, mysql, PHP, Programmer, SQL","Telecommuting not available
Travel not required"
8623,"Full Time, Permanent Full Time",173,,"Analysis, CGI, CSP, Development, Disaster Recovery, Linux, Management, MCSE, Networking, Perl, PowerShell, Project, Python, Ruby, Scripts, Security, Shell Scripts, TCP/IP, Unix, VMware","Telecommuting not available
Travel not required"
8624,"Full Time, Full-time, Employee",173,"$70,000 - $85,000","Quality Manager, HVAC, AISC, OSHA, Engineering, Modular Manufacturing, Welding, Panel Manufacturing, Assembly Process Standards - Quality Manager, HVAC, AISC, OSHA, Engineering, Modular Manufacturing, Welding, Panel Manufacturing, Assembly Process Standards","Telecommuting not available
Travel required to 25%."
8625,"Contract Corp-To-Corp, Contract W2, 9 MONTHS",173,,"Business Rules Extraction,BPM,Business process,Migration,modernization","Telecommuting not available
Travel not required"
8626,Full Time,173,Depends On Experience,"Sales, Cisco, Account Management","Telecommuting not available
Travel not required"
8627,"Full Time, Full-time, Employee",173,"$80,000 - $100,000","IT Applications Field, Managing Complex Applications Environment, CCNA preffered, Windows Server 2008 +, Data Security & Application Analysis/Design, Office 356  TCP/IP Networking Basics | VoIP Phone, Linux/Unix Systems Management, MS Exchange/Sharepoint/Lync/SQL Server/Visio, Healthcare background a plus (HL7 Processing), Anti-Virus/Anti-Malware Systems - IT Applications Field, Managing Complex Applications Environment, CCNA preffered, Windows Server 2008 +, Data Security & Application Analysis/Design, Office 356  TCP/IP Networking Basics | VoIP Phone, Linux/Unix Systems Management, MS Exchange/Sharepoint/Lync/SQL Server/Visio, Healthcare background a plus (HL7 Processing), Anti-Virus/Anti-Malware Systems","Telecommuting not available
Travel not required"
8628,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",173,Negotiable,"UAT, SQL Testing, Interface testing","Telecommuting not available
Travel not required"
8629,Contract W2,173,$45 - $50 per annum,Project Manager - Feasibility Planner,"Telecommuting not available
Travel not required"
