company,date,detailUrl,jobTitle,job_listing_no,location,page
Metropolitan Washington Airports Authority,2017-04-22,http://www.dice.com/job/result/RTL119398/MWAA-17-11873?src=19,CRM (Salesforce Developer),26751,"Arlington, VA",536
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/LD3-136324317?src=19,Senior Telephony Engineer,26752,"Newark, NJ",536
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/452702-1A?src=19,Supply Chain Systems Lead,26753,"Basking Ridge, NJ",536
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/279889?src=19,Software Engineer 2,26754,"Seattle, WA",536
Aegistech Inc.,2017-04-23,http://www.dice.com/job/result/aegisoft/16736?src=19,Business Analyst/ Fixed Income,26755,"New York, NY",536
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1602098?src=19,Full Stack Web Developer,26756,"Scottsdale, AZ",536
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03270-9500480816?src=19,Network Administrator,26757,"Charleston, SC",536
Goahead Solutions,2017-04-20,http://www.dice.com/job/result/goaca001/GO2539?src=19,SiteCore Developer,26758,"San Francisco, CA",536
CBS Corporation,2017-04-23,http://www.dice.com/job/result/RTL129517/27970?src=19,"Principal, PCI Compliance",26759,"New York, NY",536
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/19550?src=19,Field Engineer,26760,"Denver, CO",536
Macy's,2017-04-13,http://www.dice.com/job/result/10290276a/945469?src=19,"Mobile Developer, iOS (macys.com)",26761,"San Francisco, CA",536
Ranger Technical Resources,2017-04-20,http://www.dice.com/job/result/RANGER/1028?src=19,Sr. Angular Developer,26762,"Boca Raton, FL",536
Apetan Consulting,2017-03-27,http://www.dice.com/job/result/10513292/APSEC?src=19,Security Engineer/ Security Analyst/Security Architect/Network Security,26763,"Jersey City, NJ",536
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/16440?src=19,Solutions Architect - Security Operations Center,26764,"Fairfax, VA",536
"Capricorn Systems, Inc.",2017-04-23,http://www.dice.com/job/result/capricor/529613?src=19,EDI Developer/Mapper,26765,"Saint Petersburg, FL",536
ignITe,2017-04-17,http://www.dice.com/job/result/10359099/900691?src=19,Software Engineer Specialist,26766,"Atlanta, GA",536
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TF1-135009165?src=19,Principal Test Engineer - Medical Devices,26767,"Concord, CA",536
Lenmar Consulting,2017-04-20,http://www.dice.com/job/result/10116775/692033?src=19,Sr Java Developer,26768,"Ann Arbor, MI",536
"NetSource, Inc.",2017-04-21,http://www.dice.com/job/result/NETSO/1006?src=19,ServiceNow Implementation Specialist,26769,"Reston, VA",536
"SoftHQ, Inc.",2017-04-18,http://www.dice.com/job/result/10444954/962425?src=19,SAP HCM Functional With Success Factors knowledge,26770,"Los Angeles, CA",536
iVedha Inc,2017-04-17,http://www.dice.com/job/result/10110416/OWLNTNJ?src=19,"O365 eng, citrix supprt eng, vmware specialist, win/linux eng",26771,"Morristown, NJ",536
ALTA IT Services,2017-04-14,http://www.dice.com/job/result/COMPHLP/MMRA?src=19,Sr Network Engineer,26772,"Germantown, MD",536
AgreeYa Solutions,2017-04-21,http://www.dice.com/job/result/swapps/927557?src=19,Test Engineer,26773,"Irvine, CA",536
"Cybersearch, Ltd",2017-04-23,http://www.dice.com/job/result/cybersea/6722?src=19,IBM System Programmer,26774,"Washington, DC",536
Information Builders,2017-04-23,http://www.dice.com/job/result/infnj001/CM912882?src=19,Web Application Developer (New York NY US),26775,"New York, NY",536
"Prime Solutions, Inc.",2017-04-17,http://www.dice.com/job/result/10286819/959732?src=19,HL7 Interface Lead (s),26776,"Boston, MA",536
Prudential,2017-04-23,http://www.dice.com/job/result/RTL471029/US 0001Z?src=19,Lead Software Engineer,26777,"Mountain View, CA",536
iVentus Inc,2017-04-20,http://www.dice.com/job/result/10493077/961999?src=19,Guidewire Policy Center Developer,26778,"Princeton, NJ",536
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526882?src=19,Accountant III,26779,"Jacksonville, FL",536
"E-Solutions, Inc.",2017-04-21,http://www.dice.com/job/result/10211255/887440?src=19,Pentaho Solutions Architect,26780,"San Francisco, CA",536
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1617344?src=19,IT Asset Manager,26781,"Philadelphia, PA",536
"Intelligent Capital Network, Inc.",2017-04-13,http://www.dice.com/job/result/humancap/5133?src=19,Cloud Engineer,26782,"Vienna, VA",536
Supreme Court of Oklahoma,2017-04-21,http://www.dice.com/job/result/90552774/948642?src=19,Programmer Analyst,26783,"Oklahoma City, OK",536
"Alltech Consulting Services, Inc.",2017-04-11,http://www.dice.com/job/result/10114281/13216?src=19,"Need Java Developer at Canada, QC Montreal",26784,"Montreal, QC",536
