company,date,detailUrl,jobTitle,job_listing_no,location,page
Blue Canopy Group LLC,2017-04-10,http://www.dice.com/job/result/10113265/2161?src=19,Data Act PMO Analyst,901,"Arlington, VA",19
Collabera,2017-04-06,http://www.dice.com/job/result/10208346R/8456_SQL_TN?src=19,Sql DBA/ Data administrator,902,"Nashville, TN",19
JDC Group,2017-04-22,http://www.dice.com/job/result/10125226/6073?src=19,Data Center/Disaster Recovery Business Analyst,903,,19
Entelli Consulting LLC,2017-04-19,http://www.dice.com/job/result/10112649/ABBIGDATA?src=19,Big Data,904,"Chicago, IL",19
Vaco - Detroit,2017-04-22,http://www.dice.com/job/result/10115369/AN0419176-40?src=19,"Senior Data Analyst (Local Candidates Only, No Third Parties)",905,"Ann Arbor, MI",19
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4382790?src=19,Metrics and Data Analyst/Project Analyst,906,"Columbia, SC",19
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03603?src=19,Big Data Developer,907,"Tampa, FL",19
Presidio LLC,2017-04-13,http://www.dice.com/job/result/10115295/897283?src=19,System Engineer - Cisco Data Center,908,"Dublin, OH",19
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5973309-235?src=19,Data/Reporting Analyst,909,"San Francisco, CA",19
"Brillio, LLC",2017-04-10,http://www.dice.com/job/result/90672149/952381?src=19,Data Analyst,910,"Richmond, VA",19
Illumination Works llc.,2017-04-17,http://www.dice.com/job/result/10233850/919745?src=19,Senior Data Architect,911,"Cincinnati, OH",19
Veredus,2017-04-22,http://www.dice.com/job/result/veredus/1070615-418?src=19,Data Analyst (ETL),912,"Tampa, FL",19
UBS,2017-04-22,http://www.dice.com/job/result/10259091/145708BR?src=19,IT Program Manager - AM Data Platform,913,"Weehawken, NJ",19
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5958434-617?src=19,Data Center Technician,914,"New Hyde Park, NY",19
Grant Thornton,2017-04-22,http://www.dice.com/job/result/GTTLLDA/037107?src=19,Data Warehousing BI Analyst,915,"Washington, DC",19
SMCI,2017-04-21,http://www.dice.com/job/result/10301550/B170015?src=19,"Developer - ETL, Business Intelligence, Data Warehouse",916,"San Diego, CA",19
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5979007-370?src=19,Marketing Data Analyst,917,"San Francisco, CA",19
Symbiosis Staffing Solutions,2017-04-20,http://www.dice.com/job/result/90979558/965549?src=19,Senior SAS Data Integration / Visual Analytics Developer,918,"San Diego, CA",19
Belcan InfoServices,2017-04-18,http://www.dice.com/job/result/10185312/217718?src=19,Data Warehousing Specialist,919,"Whippany, NJ",19
CompuGain Corporation,2017-04-21,http://www.dice.com/job/result/RTL61687/16-01179?src=19,Sr. Data Analyst,920,"McLean, VA",19
Y & L Consulting Inc.,2017-03-28,http://www.dice.com/job/result/ylcon/933547?src=19,BI Data Analyst & Cognos Report Developer,921,"Tampa, FL",19
Akshaya Inc,2017-04-20,http://www.dice.com/job/result/10507810/898137?src=19,SQL Server DBA with Data Warehouse Experience,922,"Sunnyvale, CA",19
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A18DG?src=19,Data Governance / Data Quality,923,"New York city, NY",19
Apple Inc.,2017-04-22,http://www.dice.com/job/result/applecup/56726619?src=19,Data Center Chief Engineer,924,"Maiden, NC",19
"Brillio, LLC",2017-04-14,http://www.dice.com/job/result/90672149/827758?src=19,Data Analyst- SQL BI,925,"Redmond, WA",19
Matlen Silver,2017-04-11,http://www.dice.com/job/result/matlennj/922883?src=19,Data Analyst,926,"Pennington, NJ",19
"Harmonia, Inc",2017-04-22,http://www.dice.com/job/result/RTL189468/113005202?src=19,Data Architect/Modeler,927,"Kansas City, MO",19
Discount Tire Company,2017-04-14,http://www.dice.com/job/result/disaz001/BigData0217?src=19,Big Data Engineer II,928,"Scottsdale, AZ",19
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/4035?src=19,Data Analyst,929,"San Francisco, CA",19
Blue Canopy Group LLC,2017-04-17,http://www.dice.com/job/result/10113265/2116?src=19,Data Architect,930,"Arlington, VA",19
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2449?src=19,Data Analyst,931,"Reston, VA",19
Advanced Software Talent,2017-04-21,http://www.dice.com/job/result/atstaff/6518194?src=19,Data Profiling Analyst/Data Analyst,932,"South San Francisco, CA",19
"Radiansys, Inc.",2017-04-20,http://www.dice.com/job/result/10280377/17-00896?src=19,Big Data Architect-CM,933,"Costa Mesa, CA",19
CTP - Cloud Technology Partners,2017-04-14,http://www.dice.com/job/result/10430857/594453?src=19,Big Data Architect,934,"Boston, MA",19
"DST Systems, Inc",2017-04-07,http://www.dice.com/job/result/RTX191607/R224156?src=19,Data Capture Operator,935,"Birmingham, AL",19
Xiar Tech,2017-04-21,http://www.dice.com/job/result/90979521/966727?src=19,Data Architect (BigData/Hadoop),936,"San Francisco, CA",19
Accion Labs,2017-04-22,http://www.dice.com/job/result/10428868/GM-4192017?src=19,W2 Only-Full Stack C#/.NET Developer w/ Data Integration (CT),937,"New Haven, CT",19
Quicken Loans Inc.,2017-04-22,http://www.dice.com/job/result/10109060/24127?src=19,"Senior Data Warehouse Engineer, Business Stream",938,"Detroit, MI",19
BayOne Solutions,2017-04-17,http://www.dice.com/job/result/10494547/1002?src=19,Systems Integration Engineer - Java with Automation Testing & Data Modeling,939,"San Francisco, CA",19
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5973016-752?src=19,Data Analyst,940,"Madison, WI",19
"Brillio, LLC",2017-04-14,http://www.dice.com/job/result/90672149/935849?src=19,Big Data Engineer,941,"Sunnyvale, CA",19
Amitech Solutions,2017-04-22,http://www.dice.com/job/result/10115443/100473437219292?src=19,Sr. Data Governance Consultant,942,"Saint Louis, MO",19
Vertex Solutions Inc.,2017-04-21,http://www.dice.com/job/result/10310739/DA-WI?src=19,Data Analytics Specialist - W2 only,943,"Sun Prairie, WI",19
Advanced Software Talent,2017-03-24,http://www.dice.com/job/result/atstaff/5832819?src=19,Data Quality Analyst,944,"South San Francisco, CA",19
