company,date,detailUrl,jobTitle,job_listing_no,location,page
Global Data Management Inc,2017-04-21,http://www.dice.com/job/result/10306106/959382?src=19,Software Developer  Senior (iOS),3501,"Laurel, MD",71
"SQL Data Solutions, Inc",2017-04-10,http://www.dice.com/job/result/10112217/20171004?src=19,Sr. Java Developer,3502,"menands, NY",71
Data Center Agency,2017-04-05,http://www.dice.com/job/result/datacntr/excelsearch233?src=19,Junior & Sr. Java & C  Developer- Learn Scala,3503,"Dana Point, CA",71
Data Center Agency,2017-04-19,http://www.dice.com/job/result/datacntr/DCA9892?src=19,Infrastructure Architect DCA9892,3504,"West Los Angeles, CA",71
Productive Data Commercial Solutions,2017-04-11,http://www.dice.com/job/result/pdsinc/813373?src=19,SQL Server ETL Developer,3505,"Denver, CO",71
Ana Data Consulting,2017-04-11,http://www.dice.com/job/result/90858866/896439?src=19,Sr SQL Server Developer,3506,"new york, NY",71
"SQL Data Solutions, Inc",2017-04-13,http://www.dice.com/job/result/10112217/1317202104?src=19,.Net Programmer,3507,"albany, NY",71
NexGen Data Systems,2017-04-02,http://www.dice.com/job/result/10362164/453460?src=19,"Network Security Engineer - Charleston, SC - 30006",3508,"Charleston, SC",71
Connexions Data Inc,2017-04-21,http://www.dice.com/job/result/10228619/910728?src=19,MS Excess Developer,3509,"Detroit, MI",71
NexGen Data Systems,2017-04-02,http://www.dice.com/job/result/10362164/572810?src=19,"Solaris Engineer 2nd Shift - Charleston, SC - 30019",3510,"Charleston, SC",71
Centennial Data Group,2017-04-19,http://www.dice.com/job/result/90807545/955938?src=19,Spark Scala Developer,3511,"Los Gatos, CA",71
ARGO Data Resources Corp.,2017-04-18,http://www.dice.com/job/result/10123166/560BR?src=19,Sr. C# Software Engineer,3512,"Richardson, TX",71
Global Data Consultants,2017-04-19,http://www.dice.com/job/result/GLOPA/2017-1652?src=19,Help Desk Analyst,3513,"York, PA",71
"NTT DATA, Inc.",2017-04-20,http://www.dice.com/job/result/MISICA/17-02139?src=19,Staff Auditor,3514,"San Francisco, CA",71
Data Intensity LLC,2017-04-19,http://www.dice.com/job/result/10192364/955216?src=19,Salesforce Developer/Analyst,3515,"Atlanta, GA",71
Global Data Consultants,2017-04-13,http://www.dice.com/job/result/GLOPA/2017-1577?src=19,C# Developer,3516,"York, PA",71
Data Processing Resources,2017-04-10,http://www.dice.com/job/result/10530199/943393?src=19,Server Administrator,3517,"Tarrytown, NY",71
Global Data Consultants,2017-04-17,http://www.dice.com/job/result/GLOPA/2017-1648?src=19,QA Analyst I,3518,"Harrisburg, PA",71
NexGen Data Systems,2017-04-02,http://www.dice.com/job/result/10362164/441755?src=19,"Senior VMware Engineer / Architect - Charleston, SC - 30015",3519,"Charleston, SC",71
Global Data Management Inc,2017-04-21,http://www.dice.com/job/result/10306106/957912?src=19,Unix Engineer,3520,"Tampa, FL",71
Data Center Agency,2017-04-17,http://www.dice.com/job/result/datacntr/888786?src=19,BI business Intel developer,3521,"Westwood, CA",71
Micro Data Systems Inc,2017-04-19,http://www.dice.com/job/result/10113638/934848?src=19,Juniper Network Engineer,3522,"Herndon, VA",71
Data Incorporated,2017-04-13,http://www.dice.com/job/result/10106003/955238?src=19,Mobile Security Consultant,3523,"New York, NY",71
Global Data Consultants,2017-04-19,http://www.dice.com/job/result/GLOPA/2017-1653?src=19,Level 3 Support Technician,3524,"Appleton, WI",71
Micro Data Systems Inc,2017-04-19,http://www.dice.com/job/result/10113638/934841?src=19,Network Engineer (Juniper equipment),3525,"San Francisco, CA",71
"NTT DATA, Inc.",2017-04-13,http://www.dice.com/job/result/misiny1/17-02182?src=19,IT Operations Manager,3526,"Atlanta, GA",71
NexGen Data Systems,2017-04-10,http://www.dice.com/job/result/10362164/039048?src=19,"Network Engineer - Charleston, SC - 30007",3527,"Charleston, SC",71
Productive Data Solutions,2017-03-28,http://www.dice.com/job/result/pdsinc02/935569?src=19,Manager of Systems Engineering,3528,"Scottsdale, AZ",71
"NTT DATA, Inc.",2017-04-19,http://www.dice.com/job/result/CUEDATA/17-02275?src=19,Tableau DeveloperW2 Contract,3529,"Chicago, IL",71
Micro Data Systems Inc,2017-04-19,http://www.dice.com/job/result/10113638/444104?src=19,Network Engineer (Juniper equipment),3530,"Dallas, TX",71
ARGO Data Resources Corp.,2017-04-18,http://www.dice.com/job/result/10123166/565BR?src=19,Healthcare Technical Integration Specialist,3531,"Richardson, TX",71
