job_listing_no,job_type,page,salary_info,technical_skills,travel_info
1501,"Contract Corp-To-Corp, Contract W2, 6 months Extendable",31,Negotiable,"Must Have Skills (Top 3 technical skills only) * 1. BODS 2. ETL with SAP BIBW, SAP ECC, SAP HANA, SAP S4 HANA","Telecommuting not available
Travel not required"
1502,Full Time,31,Market,"Data Quality, Infosphere, Informatica","Telecommuting not available
Travel not required"
1503,"C2H W2, CTH",31,Depends On Experience,"* 10+ years of design and development of Data integration using ETL/ELT, Oracle, and PL-SQL  * 5+ years Oracle Data Integrator (ODI), Data Mart design and development","Telecommuting not available
Travel not required"
1504,"C2H Independent, C2H W2, 6-12 month CTH",31,Market +,"ETL, Big data, hadoop, spark","Telecommuting not available
Travel not required"
1505,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Fulltime/perm",31,Depends On Experience,"TEST DATA MANAGEMENT, TDM,IBM OPTIM,INFORMATICA,INFORMATION LIFE CYCLE MANAGEMENT, ILM","Telecommuting not available
Travel not required"
1506,"Full Time, C2H Corp-To-Corp, C2H Independent, C2H W2, Contract to hire",31,open,"Solutions Architect, Big Data, Agile","Telecommuting not available
Travel not required"
1507,Full Time,31,Depends On Experience,"Nework, cabling","Telecommuting not available
Travel not required"
1508,"Full Time, Permanent",31,"$100,000",Master Data Architecture and SAP,"Telecommuting not available
Travel not required"
1509,"C2H W2, min 1 year",31,,"data warehouse, ERwin, DB2, Sybase, SQL Server, relational modeling, star, snowflake, API","Telecommuting not available
Travel not required"
1510,Full Time,31,,"Analysis, Analyst, Data Analysis, Database, Data Collection, Management, Project, Security, Simulation","Telecommuting not available
Travel not required"
1511,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 12 months",31,Negotiable,Please refer to Job Description,"Telecommuting not available
Travel not required"
1512,Full Time,31,boe,"SQL, ETL, SSRS, BI","Telecommuting not available
Travel not required"
1513,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",31,Depends On Experience,"Enterprise Data Analytics, SAS, Visual Analytics,","Telecommuting not available
Travel not required"
1514,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 6+ months",31,Depends On Experience,BO DS Data Conversion Consultant,"Telecommuting not available
Travel not required"
1515,Contract Corp-To-Corp,31,open,"PL/SQL, Oracle Databases, OLTP, MSSQL","Telecommuting not available
Travel not required"
1516,"Full Time, Contract W2, Longterm",31,Negotiable,"Spark, HDFS, MapReduce, Pig, Hive, Sqoop, Flume, Oozie and NOSQL","Telecommuting not available
Travel not required"
1517,Full Time,31,,"vulnerability, excel, data","Telecommuting not available
Travel not required"
1518,"Contract W2, C2H Independent, C2H W2",31,Depends On Experience,"HC utilization management metrics experience, SQL, and Power BI (helpful)","Telecommuting not available
Travel not required"
1519,Full Time,31,"50,716","Deploy new technology, Working knowledge of non-Windows operating systems, Knowledge of multiple programming languages, database systems and SQL programming.","Telecommuting not available
Travel required to 10%."
1520,"Full Time, Permanent",31,"$140,000 + Bonus","ETL, Hadoop, Python, Java, Data, Programming, Design Patterns, Hbase, Engineering, Data Quality","Telecommuting not available
Travel not required"
1521,"Contract Independent, Contract W2, 3+ mos",31,BASED ON EXPERIENCE,"SQL, Oracle. Data profiling, Data Analysis","Telecommuting not available
Travel not required"
1522,Contract Independent,31,$60/hr,"Data Science Analyst,EMR,Epic,Clarity,CMS,STARS,QARR,MMCOR,SQL,Python,SAS,Java,ETL,SSIS","Telecommuting not available
Travel not required"
1523,"Contract W2, Long Term",31,Market,"Master Data Management (MDM), Data Architect, ERWin","Telecommuting not available
Travel not required"
1524,"Contract W2, Temp",31,Competitive,"Analyst, Data Collection, Development, Engineering, IT, Management, Network, Project, SAP, Sales, Systems","Telecommuting not available
Travel not required"
1525,"Contract Corp-To-Corp, Contract W2, 12 Months Contract",31,Market,"5) years of experience in electronic data processing systems study, design, and programming, five (5) years of experience with programs using Java (J2EE), JSP/Servlets, JavaScript, JDBC, BEA Weblogic","Telecommuting not available
Travel not required"
1526,Full Time,31,,"Agile, Analysis, Analyst, Analytical Skills, Business Intelligence, Business Intelligence Applications, Database, Data Warehouse, Development, Lifecycle, PL/SQL, Security, Simulation, SQL, Testing","Telecommuting not available
Travel not required"
1527,Full Time,31,Depends On Experience,"Teradata, Data Warehouse, Data Profiling, Data Validation, Source Analysis, Source to target mapping, Data Mart, System requirement Document","Telecommuting not available
Travel not required"
1528,Full Time,31,"$160-170,000 + Bonus","Information Architecture, Content and Information Modeling, Master Data","Telecommuting not available
Travel not required"
1529,,31,Competitive,,"Telecommuting not available
Travel not required"
1530,Full Time,31,Negotiable,"t-sql ssis ebx java ""visual studio"" scrum","Telecommuting not available
Travel not required"
1531,"Contract Corp-To-Corp, 12-24months",31,Negotiable,"DW, Tools like Informatica, Hyperion, SSIS, Denodo , Informatica MDM","Telecommuting not available
Travel not required"
1532,Contract W2,31,market/hour,"""Data Analyst"", VMware, Linux, Windows, HTML, CSS, JavaScript, SQL","Telecommuting not available
Travel not required"
1533,"Contract W2, 6+ months",31,$48-$51/hr,Data Analyst for AWS Platform- Mid-Level,"Telecommuting not available
Travel not required"
1534,Full Time,31,,"Analysis, Business Intelligence, Citrix, Compilers, CSS, Data Analysis, Data Modeling, DBA, Development, Exchange, Hardware, Java, Linux, Manager, Materials, Modeling, Networks, Oracle, Oracle DBA, PowerShell, Ruby, Security, Simulation, Unix, Video, VMware, WAN, Windows, Windows 7","Telecommuting not available
Travel not required"
1535,"Full Time, Full-time",31,110-150K,"Data Architect, Big Data Architecture, Predictive Algorithms, Machine Learning, Data Modeling, Python, Spark, Scala, Hadoop, Tableau","Telecommuting not available
Travel not required"
1536,Full Time,31,120K to 150K,"Hadoop, Big Data, C#, .Net, SQL, Windows, Azure, Visual Studio, Cloudera, Hortonworks, HDInsight, ASP.NET, JavaScript, jQuery, Map Reduce, Pig/Hive, Spark, Storm, HBase, DocumentDB","Telecommuting not available
Travel not required"
1537,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+Months",31,Market,SAP PP with Strong Data analytics and SQL knowledge,"Telecommuting not available
Travel not required"
1538,Full Time,31,,"Python, Data Science, SAS, R, Data Mining, Data Manipulation","Telecommuting not available
Travel not required"
1539,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, Part Time, 11+ Months",31,Negotiable,"Amazon Redshift Data Warehouse, MPP,","Telecommuting not available
Travel not required"
1540,"Full Time, Regular Full Time",31,Market,"Data Warehouse, SQL Server, T-SQL, SSIS, Epic Caboodle, Epic Cogito, Tableau","Telecommuting not available
Travel not required"
1541,Full Time,31,Depends On Experience,Task Data Analyst,"Telecommuting not available
Travel not required"
1542,,31,open,See job description,"Telecommuting not available
Travel not required"
1543,Full Time,31,Negotiable,".Net, Analysis, ASP, ASP.NET, Data Analysis, Database, Data Modeling, Developer, Development, Modeling, SDLC, Software Engineer, SQL, SQL Server, Supervision","Telecommuting not available
Travel not required"
1544,Full Time,31,120K to 150K,"Hadoop, Big Data, C#, .Net, SQL, Windows, Azure, Visual Studio, Cloudera, Hortonworks, HDInsight, ASP.NET, JavaScript, jQuery, Map Reduce, Pig/Hive, Spark, Storm, HBase, DocumentDB","Telecommuting not available
Travel not required"
1545,Contract W2,31,,Business Data Architect,"Telecommuting not available
Travel not required"
1546,Full Time,31,,"Analysis, Cisco, Consulting, Data Modeling, Development, Modeling, OLAP, OLTP, Oracle, PL/SQL, SQL, SQL Server, UML, UX","Telecommuting not available
Travel not required"
1547,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, contract to hire",31,Negotiable,"healthcare, big data, data analyst, business analyst, reporting analyst, sql","Telecommuting not available
Travel not required"
1548,"C2H Independent, C2H W2, Perm",31,Market,Avaya / Mitel Telecommunications Analyst in the Loop!! (DT Chicago),"Telecommuting not available
Travel not required"
1549,"Full Time, Permanent",31,Depends On Experience,"A strong understanding of Big Data technologies in the Hadoop ecosystem  Hive, HDFS, MapReduce, Yarn, Kafka, Pig, Oozie, HBase, Sqoop, Spark, Scala, Python, R,","Telecommuting not available
Travel not required"
1550,"Contract W2, 8 Months",31,Depends On Experience,Data Entry Clerk (Account Boarding Coordinator),"Telecommuting not available
Travel not required"
