company,date,detailUrl,jobTitle,job_listing_no,location,page
Aarkay Technologies,2017-04-21,http://www.dice.com/job/result/10444249/962103?src=19,Informatica Architect,3851,"New York City, NY",78
American Council on Education,2017-04-12,http://www.dice.com/job/result/RTX190cc4/1?src=19,Senior HRIS & Benefits Analyst,3852,"Washington, DC",78
Jordan's Furniture,2017-04-10,http://www.dice.com/job/result/10123729/4927104?src=19,Neetwork Engineer III,3853,"East Taunton, MA",78
C4 Technical Services,2017-04-13,http://www.dice.com/job/result/10529458/957086?src=19,Network Architect,3854,"Minneapolis, MN",78
PerfectVision Manufacturing,2017-03-28,http://www.dice.com/job/result/10299663/890223?src=19,Business Operations Analyst,3855,"Little Rock, AR",78
Allscripts,2017-04-22,http://www.dice.com/job/result/10127643A/8895?src=19,Systems Analyst-Clindoc,3856,"New Hyde Park, NY",78
Coast Community College District,2017-04-03,http://www.dice.com/job/result/adclblok/10607?src=19,Programmer,3857,"Costa Mesa, CA",78
Bonded Logistics,2017-04-21,http://www.dice.com/job/result/RTX154c4a/968632?src=19,IT Systems Analyst / EDI,3858,"Charlotte, NC",78
APLOMB Technologies,2017-04-21,http://www.dice.com/job/result/10531318/968350?src=19,Oracle DBA - Above 11 years only,3859,"New York City, NY",78
XAP Corporation,2017-04-18,http://www.dice.com/job/result/RTX1684c9/4962595?src=19,Database Engineer,3860,"Culver City, CA",78
Vanderbilt University Medical Center,2017-04-19,http://www.dice.com/job/result/10303919/1702898?src=19,VUMC Computer Operations Specialist,3861,"Nashville, TN",78
Equi-Tek LLC,2017-04-19,http://www.dice.com/job/result/10514548/964837?src=19,Logical Database Adminstrator,3862,"Atlanta, GA",78
ACI Worldwide Corp.,2017-04-05,http://www.dice.com/job/result/RTX15a7e3/17000179?src=19,Sr/Principal Network Automation Engineer,3863,"Norcross, GA",78
Miami HEAT,2017-04-10,http://www.dice.com/job/result/RTX17358a/951304?src=19,Business Intelligence Architect,3864,"Miami, FL",78
Catholic Charities Diocese of Rockeville Centre,2017-03-31,http://www.dice.com/job/result/10475069/940877?src=19,Senior Programmer,3865,"Hicksville, NY",78
Vanderbilt University Medical Center,2017-04-19,http://www.dice.com/job/result/10303919/1700067?src=19,Java Application Developer,3866,"Nashville, TN",78
"SOURCECORP, Inc.",2017-04-17,http://www.dice.com/job/result/RTL408989/960212?src=19,.NET Software Developer/Dveloppeur logiciel .NET,3867,"Montreal, QC",78
Benetech,2017-04-03,http://www.dice.com/job/result/RTX15ae1e/879911?src=19,Sr. Engineer - Full Stack,3868,"Palo Alto, CA",78
The John F Kennedy Center for the Performing Arts,2017-04-14,http://www.dice.com/job/result/RTX15977c/4959430?src=19,Service Desk Manager,3869,"Washington, DC",78
Allscripts,2017-04-22,http://www.dice.com/job/result/10127643A/10426?src=19,Core Application Analyst,3870,"Melville, NY",78
SWC Technology Partners,2017-04-18,http://www.dice.com/job/result/RTL66359/925221?src=19,Business Intelligence Functional Analyst,3871,"Oak Brook, IL",78
Aarkay Technologies,2017-04-21,http://www.dice.com/job/result/10444249/940224?src=19,Ab Initio Developer,3872,"Dallas, TX",78
NEXT Financial Group,2017-04-21,http://www.dice.com/job/result/RTX11b57e/963732?src=19,Software Engineer,3873,"Houston, TX",78
Hawaii  Health Systems Corporation,2017-04-04,http://www.dice.com/job/result/RTX1693f0/HHSC 0816?src=19,Information Systems Specialist VI (Help Desk),3874,"Honolulu, HI",78
"Veritis Group, Inc.",2017-04-19,http://www.dice.com/job/result/10122475/947694?src=19,ETL Developer/SSIS with (Hive/Pig/Hadoop/Python)- Need on our W2,3875,"Madison, WI",78
Netwoven,2017-04-20,http://www.dice.com/job/result/10359283/967122?src=19,Project Manager (Web Services),3876,"San Ramon, CA",78
Servesys Corporation,2017-04-10,http://www.dice.com/job/result/10443784/951569?src=19,Field Telecommunication PM_Concord or San Ramon_Direct,3877,"San Ramon, CA",78
Smart Source USA,2017-04-11,http://www.dice.com/job/result/90753509/STENGI?src=19,Storage Engineer,3878,"Lincolnshire, IL",78
Healthcare IT Leaders,2017-04-22,http://www.dice.com/job/result/10358453/9501?src=19,Cerner Rehab Therapies Analyst,3879,"New Jersey, NJ",78
"ATR International, Inc.",2017-03-29,http://www.dice.com/job/result/10117022/Ben_ATR131617?src=19,Reliability Evaluation Engineer (EIA/JEDEC),3880,"San Diego, CA",78
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/3839?src=19,Linux Engineer,3881,"San Francisco, CA",78
CenturyLink,2017-04-22,http://www.dice.com/job/result/10226217/128715-en_US?src=19,Senior Sales Engineer,3882,"Arlington, VA",78
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/968866?src=19,Salesforce/SFDC Technical Lead/Lead Developer,3883,"Chicago, IL",78
Pronix Inc,2017-04-21,http://www.dice.com/job/result/10444050/969035?src=19,Pega Developer,3884,"Indianapolis, IN",78
BayOne Solutions,2017-04-21,http://www.dice.com/job/result/10494547/438640?src=19,Sr. Java Automation Engineer - F2F Interview Must in California,3885,"San Francisco, CA",78
Thoughtwave Software and Solutions,2017-04-21,http://www.dice.com/job/result/10334366/412174TWSS-1884?src=19,SQL DBA,3886,"Chicago, IL",78
"GlobalLogic, Inc.",2017-04-21,http://www.dice.com/job/result/RTL65472/964789?src=19,Datawarehouse Development Lead,3887,"Bellevue, WA",78
"InnovaPath, Inc",2017-04-20,http://www.dice.com/job/result/10517605/966908?src=19,Application Developer - Java / Unix,3888,"san francisco, CA",78
Strategic IT Staffing,2017-04-22,http://www.dice.com/job/result/10204742/JO170111052-670?src=19,Systems Analysts - Multiple locations,3889,"Reston Va, VA",78
J.E. Ranta Associates,2017-04-14,http://www.dice.com/job/result/jerranta/HDS414?src=19,Help Desk Support,3890,"Boca Raton, FL",78
"Pyramid Consulting, Inc.",2017-04-20,http://www.dice.com/job/result/pyrmid/20295?src=19,Technical Solution Architect,3891,"Atlanta, GA",78
Finezi,2017-04-17,http://www.dice.com/job/result/10309206/VJ-01-001?src=19,Systems Security Administrator - Sr/ Sr. Information Security Engineer,3892,"Alpharetta, GA",78
"VDart, Inc.",2017-04-22,http://www.dice.com/job/result/10330808/A03POWERBIGVKLA?src=19,"Power BI Specialist - Power BI, (PerformancePoint, PowerView)",3893,"Los Angeles, CA",78
GDH Consulting,2017-04-22,http://www.dice.com/job/result/10112156/GDH_41045-321?src=19,Customer Marketing Manager,3894,"San Jose, CA",78
A2C Consulting,2017-04-21,http://www.dice.com/job/result/10275036/mstrphila11?src=19,Microstrategy lead/architect,3895,"Holmdel, NJ",78
Taborda Solutions,2017-04-19,http://www.dice.com/job/result/10475807/963559?src=19,Application/Performance Testers x6,3896,"Sacramento, CA",78
Spout IT,2017-04-20,http://www.dice.com/job/result/RTX1aa3da/966783?src=19,Lead Consultant - Marketing & Customer Analytics,3897,"Dallas, TX",78
Ciber,2017-04-22,http://www.dice.com/job/result/10122753/99044?src=19,Test Scripts Writer,3898,"Durham, NC",78
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/16-08133?src=19,IT Project Manager level 3,3899,"Lenexa, KS",78
Advanced Software Talent,2017-04-04,http://www.dice.com/job/result/atstaff/SPMLIMSRD?src=19,Senior Project Manager,3900,"Pleasanton, CA",78
