company,date,detailUrl,jobTitle,job_listing_no,location,page
Davinci Tek,2017-04-08,http://www.dice.com/job/result/10444819/514?src=19,"IT Business Sys Analyst, II or Sr. - Empower",22601,"Columbus, GA",453
Information Technology Engineering Corporation,2017-04-23,http://www.dice.com/job/result/10111360A/2517?src=19,Tier 2 Maintainer,22602,"Aurora, CO",453
Incedo,2017-04-21,http://www.dice.com/job/result/10476889/WK_NTM_0418?src=19,Network & Telecommunications Manager,22603,"San Diego, CA",453
Galen Technology Solutions,2017-04-23,http://www.dice.com/job/result/galen/2623?src=19,Windows 10 Level 3 Desktop Deployment Support W2 Only,22604,"Morristown, NJ",453
HALLMARK GLOBAL TECHNOLOGIES INC,2017-04-20,http://www.dice.com/job/result/PERFRES/831880?src=19,Murex Developer,22605,"Boston, MA",453
Matrix Resources,2017-04-23,http://www.dice.com/job/result/matrixga/122991?src=19,Cognos Support Analyst,22606,"Atlanta, GA",453
U.S. Tech Solutions Inc.,2017-04-21,http://www.dice.com/job/result/usts/913386?src=19,Hadoop Developer- only W2,22607,"Jersey City, NJ",453
Standav Corp,2017-04-22,http://www.dice.com/job/result/10293711/793362?src=19,Salesforce.com Developer,22608,"San francisco, CA",453
IBMG Solutions Inc.,2017-04-19,http://www.dice.com/job/result/10232735/964249?src=19,"Portfolio Manager  6+ months   Scottsdale, AZ",22609,"scottsdale, AZ",453
New York Life Insurance Company,2017-04-23,http://www.dice.com/job/result/10127844a/42726-en_US?src=19,Systems Analyst - Client Communications,22610,"Dallas, TX",453
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/13355?src=19,"Sr Engineer, Network",22611,"Ft Meade, MD",453
The Creative Group,2017-04-23,http://www.dice.com/job/result/10466845/00900-0009218160?src=19,VP Marketing,22612,"Alpharetta, GA",453
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JM3-136481410?src=19,Full Stack Web Engineer - Relocation Available to Indiana,22613,"West Lafayette, IN",453
Xpeerant Inc.,2017-04-19,http://www.dice.com/job/result/10110992/965128?src=19,Verification Engineer - Specialized - 000698,22614,"Boxborough, MA",453
