job_listing_no,job_type,page,salary_info,technical_skills,travel_info
29851,"Contract W2, 12 Months +",598,$40 to $60 per hour,"c, c++, stl, python, graphic, game, maya, mel, api, ps4, script,","Telecommuting not available
Travel not required"
29852,Full Time,598,Negotiable,"Auditing, Security Control Testing, Risk Assessment, Compliance, Application Security, Cybersecurity","Telecommuting not available
Travel not required"
29853,Full Time,598,"Salary,Equity,Bonus","Amazon Web Services (AWS) or Azure Enterprise Systems Leadership (Required), Federally or Internationally Regulated Industry Experience (Required), 15+ Years Management Experience (Strong Preferred)","Telecommuting not available
Travel not required"
29854,"Full Time, Permanent Full Time",598,,"Analysis, Analyst, Architecture, Automated, CGI, CISSP, Cisco, Development, Hardware, Lifecycle, Management, Network Engineer, Protocols, Risk Management, Security, Surveillance","Telecommuting not available
Travel required to 25%."
29855,Full Time,598,Depends On Experience,"LINUX, LAMP stack, Puppet, CentOS","Telecommuting not available
Travel not required"
29856,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,Depends On Experience,"online video, media, music, Associate, YouTube Strategy, Project manager, management consulting or corporate strategy","Telecommuting not available
Travel not required"
29857,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,,"Analyst, Configuration Management, Hardware, Linux, Manager, Management, Networks, Project, Risk Management, Security, Windows","Telecommuting not available
Travel not required"
29858,"Contract Corp-To-Corp, Contract W2",598,55-60,"C#, C++, .Net4.0, WCF and Java  Proven windows UI design skills, ideally with WPF specific experience  Proven ability to generate and trace requirements","Telecommuting not available
Travel not required"
29859,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",598,Depends On Experience,"Web, J2EE, weblogic, WebSphere, Jboss, apache, tomcat, oracle, IIS","Telecommuting not available
Travel not required"
29860,Full Time,598,"$125,000.00 to $140,000.00 per year","Hadoop, Linux, Perl, Python, Ruby, Unix","Telecommuting not available
Travel not required"
29861,Full Time,598,Negotiable,"windows server administration, AD Active Directory, IIS NPS DHCP DNS DFS Exchange Server 2007, SharePoint","Telecommuting not available
Travel not required"
29862,Contract W2,598,92.00/HR W2,"Eastern Time Zone, Integration, Web Services, REST, OATH, SOAP, SOA, XML, JSON, Java/J2EE, API","Telecommuting not available
Travel not required"
29863,Full Time,598,Depends On Experience,"tibco software, bw,developer,cloud computing,business consulting,consulting experience,product development","Telecommuting not available
Travel required to 50%."
29864,Full Time,598,Depends On Experience,Xcode IDE on Mac OS,"Telecommuting not available
Travel not required"
29865,"Contract W2, C2H W2",598,$20.00 - $30.00 per hour,Manufacturing Operator - Pharmaceutical,"Telecommuting not available
Travel not required"
29866,"Full Time, Full-time, Employee",598,"$70,000 - $120,000","Linux, Ubuntu, CentOS, CoreOS, MySQL - Linux, Ubuntu, CentOS, CoreOS, MySQL","Telecommuting not available
Travel not required"
29867,"Full Time, Full-time, Employee",598,"$100,000 - $140,000","Cisco Routers/Switches, River Bed WAN, Government Security Clearance, F5 Load Balancers, Service Delivery Points, VPN Solution, DoD 8570 IAT Level II, Security+, CCNA or similar, Solarwinds - Cisco Routers/Switches, River Bed WAN, Government Security Clearance, F5 Load Balancers, Service Delivery Points, VPN Solution, DoD 8570 IAT Level II, Security+, CCNA or similar, Solarwinds","Telecommuting not available
Travel not required"
29868,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,Negotiable,"Analyst, Automotive, CAD, Customer Service, Database, Excel, Microsoft Excel, PeopleSoft, Testing, Validation","Telecommuting not available
Travel not required"
29869,"Full Time, Full-time, Employee",598,"$80,000 - $100,000","Field Service Engineer, Storage Solutions (Hitachi/NettApp/EMC), VMware/Linux/Unix/Windows, Hardware/Software Integration, Troubleshooting, Break/fix Repairs - Field Service Engineer, Storage Solutions (Hitachi/NettApp/EMC), VMware/Linux/Unix/Windows, Hardware/Software Integration, Troubleshooting, Break/fix Repairs","Telecommuting not available
Travel not required"
29870,"C2H Independent, C2H W2, Perm",598,Market,"Business Analyst Job Columbus, Ohio - Multiple Openings","Telecommuting not available
Travel not required"
29871,"Contract Corp-To-Corp, Contract Independent, Contract W2",598,Market,"HTML5, JavaScript, CSS3, AJAX, PhotoShop","Telecommuting not available
Travel not required"
29872,"Contract Independent, Contract W2",598,BASED ON EXPERIENCE,"PROJECT MANAGER, MDM","Telecommuting not available
Travel not required"
29873,Full Time,598,Depends On Experience,"Evolver is seeking a Cyber Risk Analyst to work in Kansas City, KS.","Telecommuting not available
Travel not required"
29874,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",598,Market,"Windowa migration, Cold Fusion, Perl, JavaScript","Telecommuting not available
Travel not required"
29875,"Contract Corp-To-Corp, Contract Independent, 12+ Months",598,-DOE,JAVA J2EE and IOS Development,"Telecommuting not available
Travel not required"
29876,Full Time,598,Depends On Experience,"Ethernet, TCP/IP, DNS, SAN, NFS, Unix, Linux","Telecommuting not available
Travel not required"
29877,Contract W2,598,Market,"Leads programming efforts for large complex studies. Requires time management skills, and strong SAS programming expertise.","Telecommuting not available
Travel not required"
29878,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,Depends On Experience,Python,"Telecommuting not available
Travel not required"
29879,Full Time,598,Depends On Experience,"Analysis, CCNA, Cisco, Database, Database Administration, DBA, Management, MCSE, Networking, Networks, PBX, Security, SQL, Windows","Telecommuting not available
Travel not required"
29880,C2H W2,598,Depends On Experience,"Avaya, Genesys","Telecommuting not available
Travel not required"
29881,"Full Time, Full Time",598,,"Agile, Algorithms, Architecture, Development, Forth, Foundation, GIT, HTTP, Libraries, Management, Project, Scrum, Version Control","Telecommuting not available
Travel not required"
29882,Full Time,598,Negotiable,"Brocade, Cisco, Customer Service, Hardware, HTTP, Networking, Network Administrator, Network Engineer, Recruiter, Switches, Unix, VMware, Windows","Telecommuting not available
Travel not required"
29883,"C2H Independent, C2H W2, Perm",598,Market,"Open HRIS Manager Opportunity Available in West Chester, PA","Telecommuting not available
Travel not required"
29884,Full Time,598,"$50,000-$80,000","RSA Archer, GRC, Governance Risk, Information Security, Policy Management, Risk Management, Complince Management, Business Continuity,","Telecommuting not available
Travel required to 50%."
29885,C2H W2,598,,QA Automation Tester,"Telecommuting not available
Travel not required"
29886,"Full Time, Temporary",598,,"DB2, Developer, Development, HTTP, IBM, Informatica, Jenkins, Manager, Metrics, Project, Protocols, Security, SQL, Testing, WSDL, XML, XSLT","Telecommuting not available
Travel not required"
29887,"Contract Independent, Contract W2, Up to 3 months",598,Market,"Open Operation Assembler Position Available in Council Bluffs, IA","Telecommuting not available
Travel not required"
29888,Full Time,598,Depends On Experience,".net, machine learning","Telecommuting not available
Travel not required"
29889,"Full Time, Full Time",598,,"Analysis, Backup and Recovery, Disaster Recovery, Hardware, IBM, Management, Project, Project Management, Release, SMS, Supervision, Testing, VM","Telecommuting not available
Travel not required"
29890,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,Negotiable,"Developer, Research, UX","Telecommuting not available
Travel not required"
29891,"Contract Corp-To-Corp, Contract W2, 6+ Months",598,Depends On Experience,"sql, etl, agile, ""sql optimization"", ssrs, ssis","Telecommuting not available
Travel not required"
29892,Full Time,598,,"CRM, Management, Sales, SalesForce, Validation","Telecommuting not available
Travel not required"
29893,"Full Time, FULLTIME",598,Negotiable,"Commercialization of products in Biotech/Pharma industry, Finance and Accounting principles.Oracle platform (Hyperion) ,Commercial Planning & Analytics","Telecommuting not available
Travel not required"
29894,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",598,,"Agile, Analysis, Analytical Skills, Development, Lifecycle, Manager, Management, MS Office, Networking, PMP, Project, Project Management, Project Manager, Re-engineering, Release, SDLC, Telecommunications","Telecommuting not available
Travel not required"
29895,"Contract Independent, Contract W2, 6+ Months",598,Depends On Experience,SAS,"Telecommuting not available
Travel not required"
29896,"Full Time, FULLTIME",598,,"Agile, Automated, C++, CSS, Database, Development, Genetic, HTML, Intern, Java, JavaScript, PLC, Programming, Project, Python","Telecommuting not available
Travel not required"
29897,"Contract Corp-To-Corp, Contract W2, 12 Months",598,open,"iOS / Android experience must,Java, Rx Java, Retrofit, Dagger, Butterknife, Glide, Picasso, Timber, Hugo, Stetho, LeakCanary, Fabric IO,  Guava and testing tools.Swift, Rx Swift, Alamofire, Realm, Typ","Telecommuting not available
Travel not required"
29898,"Full Time, Full Time",598,"$65,000.00 to $85,000.00 per year",".Net, ASP, ASP.NET, C#, Developer, Development, Director, Inquire, JavaScript, Management, Micro, Programmer, Programming, SDLC, SQL, SQL Server, VB, Visual Basic, Web Developer","Telecommuting not available
Travel not required"
29899,Full Time,598,up to $150K,"Experience with one or more of the following sets of technologies: Demandware, Magento, Shopify, BigCommerce, Volusion. Ability to articulate a technology vision, leveraging cloud, DevOps.","Telecommuting not available
Travel not required"
29900,Full Time,598,Market,"SAP MDM, Oracle MDM, Informatica, Microsoft","Telecommuting not available
Travel required to 10%."
