company,date,detailUrl,jobTitle,job_listing_no,location,page
Anexinet Inc.,2017-03-29,http://www.dice.com/job/result/10120826/841955?src=19,AWS Cloud Engineer,29301,"Blue Bell, PA",587
"Hired by Matrix, Inc.",2017-04-23,http://www.dice.com/job/result/mic/BBBH23864-569?src=19,Sr Systems Analyst,29302,"Raleigh, NC",587
Ascent,2017-04-23,http://www.dice.com/job/result/itca001/17-03576?src=19,Scrum Master,29303,"Chicago, IL",587
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/523398?src=19,Software Engineer,29304,"Harrisburg, PA",587
Orasys LLC,2017-04-20,http://www.dice.com/job/result/RTX15035d/966771?src=19,Manual and Automated Tester (Agile),29305,"Austin, TX",587
"Genuent, LLC",2017-04-23,http://www.dice.com/job/result/10228513/17-01629?src=19,Search Architect,29306,"Austin, TX",587
NueVista Group,2017-04-12,http://www.dice.com/job/result/10112554/VMAC6178?src=19,SDET w/Cloud Experience,29307,"Chicago, IL",587
TSYS,2017-04-23,http://www.dice.com/job/result/10143991/R0000037-303?src=19,HR Business Partner,29308,"Columbus, GA",587
Columbia Technology Corp,2017-04-21,http://www.dice.com/job/result/10107624/17-00080?src=19,Java/Database Developer - VP,29309,"Jersey City, NJ",587
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526661?src=19,MDR Content Analyst,29310,"Wilmington, DE",587
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/LW-136205919?src=19,"Software Engineer-Python, Linux Bridging & Routing Network Stack",29311,"Richardson, TX",587
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/527534?src=19,Senior Integration Software Architect,29312,"Chevy Chase, MD",587
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04860-9500496638?src=19,Desktop Support,29313,"North Little Rock, AR",587
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1619005?src=19,Administrator contract-to-hire,29314,"Philadelphia, PA",587
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/19818?src=19,Senior Application Systems Analyst,29315,"Ft Bragg, NC",587
APN Consulting Inc,2017-04-21,http://www.dice.com/job/result/10123488/17-00416?src=19,Senior Software Engineer (SQL / C#),29316,"Chicago, IL",587
NICE Systems,2017-04-23,http://www.dice.com/job/result/10115980/8583?src=19,Specialist,29317,Pune,587
Flexible Business Systems,2017-04-19,http://www.dice.com/job/result/10332627/772263?src=19,Engineer,29318,"Hauppauge, NY",587
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03320-0009039911?src=19,Software Engineer,29319,"Cincinnati, OH",587
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/22141?src=19,Information Assurance Technician III,29320,Kuwait,587
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526414?src=19,LIMS Administrator,29321,"Monroe, PA",587
GATE Staffing,2017-04-21,http://www.dice.com/job/result/10376101/925436?src=19,Technical Support/Application Support! (MUST be hands on with Java),29322,"New York, NY",587
Starbucks Coffee Company,2017-04-23,http://www.dice.com/job/result/RTX13f031/170002744?src=19,"lead application developer payments, Starbucks Technology - Seattle, WA",29323,"Seattle, WA",587
Softcrylic,2017-04-21,http://www.dice.com/job/result/10116513/SCN519?src=19,.NET Developer with Kendo UI,29324,"Port Washington, NY",587
