company,date,detailUrl,jobTitle,job_listing_no,location,page
GM Financial,2017-04-23,http://www.dice.com/job/result/10120555/201728124-82?src=19,Sr Oracle Application Developer,7651,"Irving, TX",154
DBA Web Technologies,2017-04-22,http://www.dice.com/job/result/10216777/R_DIRinfrastruc?src=19,"Director of IT Infrastructure & Cloud Delivery in Charlottesville, VA",7652,"Charlottesville, VA",154
Software Tech Enterprises,2017-04-07,http://www.dice.com/job/result/10462722/LM1800?src=19,Senior Node.js Developer,7653,"Baltimore, MD",154
Magnus Technologies,2017-04-22,http://www.dice.com/job/result/90884919/17?src=19,Python Developer,7654,"Mount Laurel, NJ",154
Cincinnati Bell Technology Solutions,2017-04-01,http://www.dice.com/job/result/10119424/847531?src=19,Java Developer,7655,"Cincinnati, OH",154
"BTIG, LLC",2017-04-20,http://www.dice.com/job/result/RTX1bce9e/965876?src=19,Application Support Engineer,7656,"New York, NY",154
Pegasus Knowledge Solutions,2017-04-21,http://www.dice.com/job/result/10110049/Req-2065?src=19,Analytics Solutions Lead,7657,"Schaumburg, IL",154
CompNova,2017-04-07,http://www.dice.com/job/result/10423121/17-0208501?src=19,"Sr Network Security Engineer(Fortinet, Juniper & IDS).",7658,"Huntington, NY",154
Next Step Systems,2017-04-22,http://www.dice.com/job/result/NEXIL001/744537?src=19,Senior Database Developer - R,7659,"Farmington Hills, MI",154
Cisco Systems Inc.,2017-04-21,http://www.dice.com/job/result/ciscobot/1203769?src=19,ENGINEER.II.SOFTWARE ENGINEERING-DEVELOPMENT - Sourcing,7660,"San Jose, CA",154
"Next Level Business Services, Inc.",2017-04-21,http://www.dice.com/job/result/10360765/953715?src=19,Senior .NET Developer (SSIS/SSRS)- Puerto Rico,7661,San Juan,154
Yablon & Associates,2017-04-21,http://www.dice.com/job/result/10519719/968732?src=19,"Senior Project Manager, Professional Services",7662,"Jersey City, NJ",154
Vicomnet.com,2017-04-21,http://www.dice.com/job/result/10116678/17-00043?src=19,Splunk Tooling Resource,7663,"Newark, NJ",154
"Key Business Solutions, Inc.",2017-04-19,http://www.dice.com/job/result/RTL149247/963916?src=19,"BI Developer W/ (Cloudera, Mongo) // WI",7664,"Milwaukee, WI",154
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITNRC1621707?src=19,Business Technical Analyst,7665,"Tampa, FL",154
"NetSource, Inc.",2017-04-21,http://www.dice.com/job/result/NETSO/1041?src=19,WAN/ Networking Engineer,7666,"Frankfort, KY",154
Accelon Inc,2017-04-13,http://www.dice.com/job/result/90887031/958207?src=19,Lead Quality Engineer,7667,"San Francisco, CA",154
Equis Staffing,2017-04-21,http://www.dice.com/job/result/10289726/734454?src=19,Systems Engineer,7668,"Glendale, CA",154
JustinBradley,2017-03-29,http://www.dice.com/job/result/90884680/512500?src=19,Senior Business Analyst,7669,"Reston, VA",154
"Talent Space, Inc.",2017-03-31,http://www.dice.com/job/result/10111962/FSDEV-13?src=19,Full-stack Developer,7670,"San Jose, CA",154
Interactive Resources LLC,2017-04-21,http://www.dice.com/job/result/10217057/LB5?src=19,.Net Developer,7671,"Jacksonville, FL",154
"PCM Sales, Inc",2017-04-12,http://www.dice.com/job/result/PCMALL/955986?src=19,Warehouse Associate II,7672,"Lewis Center, OH",154
Softek International Inc.,2017-04-20,http://www.dice.com/job/result/10109450/SAPtechMN?src=19,SAP Technical Architect in Eagan MN,7673,"Eagan, MN",154
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/14869?src=19,Business Intelligence Developer,7674,"Fairfax, VA",154
Verint Systems Inc.,2017-04-21,http://www.dice.com/job/result/WITSYS/967800?src=19,Senior IT Solution Architect,7675,"Alpharetta, GA",154
GAVS Technologies,2017-04-19,http://www.dice.com/job/result/10118840/963622?src=19,Systems Administrator,7676,"Washington, DC",154
Horizon Soft Solutions,2017-04-21,http://www.dice.com/job/result/10290132/968855?src=19,BI Developer,7677,"Fort Worth, TX",154
MARS IT,2017-04-21,http://www.dice.com/job/result/10275619/10112?src=19,Sr. PHP Developer (E-commerce)  Full-time role,7678,"Brookfield, WI",154
Encore Consulting Services,2017-04-17,http://www.dice.com/job/result/10123687/2997?src=19,Immediate need a Human Resources Assistant - MN,7679,"Saint Paul, MN",154
MRoads,2017-04-21,http://www.dice.com/job/result/90767914/2345?src=19,Business Analyst (Enterprise Portfolio Analyst),7680,"Plano, TX",154
Beacon Technologies,2017-04-12,http://www.dice.com/job/result/10114205/6805101?src=19,IT Business Analyst,7681,"Madison, WI",154
Snap Inc,2017-04-20,http://www.dice.com/job/result/10112892/PR-HQ-269?src=19,Lead Software Developer,7682,"Washington, DC",154
MIDFLORIDA Credit Union,2017-04-19,http://www.dice.com/job/result/RTX1244df/963590?src=19,Business Intelligence Analyst,7683,"Lakeland, FL",154
Network Objects Inc.,2017-04-21,http://www.dice.com/job/result/10286417/966145?src=19,Sr BI/DWH Lead Quality Engineer,7684,"San Francisco, CA",154
Infosys,2017-04-23,http://www.dice.com/job/result/10204393/20955BR?src=19,Technical Test Lead - US,7685,"Irvine, CA",154
The Creative Group,2017-04-22,http://www.dice.com/job/result/10466845/05090-0009239008?src=19,Marketing Analyst,7686,"Grimsby, ON",154
Genzeon,2017-04-21,http://www.dice.com/job/result/10379292/934309?src=19,"Architect, Global DW/Cloud Solutions",7687,"King of Prussia, PA",154
"E*Pro, Inc.",2017-04-21,http://www.dice.com/job/result/estarpro/EPRO-F-SQL-FL?src=19,"SQL DBA (Only Locals to Miami, FL)",7688,"Miami, FL",154
