company,date,detailUrl,jobTitle,job_listing_no,location,page
Baxley-LogPro,2017-04-03,http://www.dice.com/job/result/RTX1bf51b/4942554?src=19,Engineering Manager,18851,"Little Rock, AR",378
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/453006-1A?src=19,Senior Technology Manager,18852,"Colorado Springs, CO",378
"Sunrise Systems, Inc.",2017-04-06,http://www.dice.com/job/result/sunrise/17-03075?src=19,Sr. Front End Developer,18853,"Beaverton, OR",378
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/11140?src=19,"Sr Analyst, Info Security",18854,"Virginia Beach, VA",378
CitiusTech,2017-04-17,http://www.dice.com/job/result/10482231/960055?src=19,Lead IBM Interface Bus Expert,18855,"Rochester, MN",378
iStaff,2017-04-23,http://www.dice.com/job/result/ISTAFFGA/swhexchange?src=19,Sr. Systems / Exchange Engineer,18856,"Atlanta, GA",378
"Centech Group, Inc.",2017-04-03,http://www.dice.com/job/result/10139390/1980?src=19,Junior Software Developer (TS/SCI),18857,"Patrick AFB, FL",378
Tachyon Technologies LLC,2017-04-21,http://www.dice.com/job/result/10485596/JPC80-17968?src=19,S/4 HANA JVA Senior Consultant,18858,"Fort Worth, TX",378
Ascentiant International,2017-04-21,http://www.dice.com/job/result/10125766/963357?src=19,Security Analyst,18859,"Sacramento, CA",378
Mindtree Limited,2017-04-06,http://www.dice.com/job/result/10207105/948650?src=19,Sr. developer -Web Application,18860,"Chicago, IL",378
Nityo AR,2017-04-20,http://www.dice.com/job/result/90918768/905294?src=19,"Project Coordinator w/Retail, Point of Sale experience",18861,"New York, NY",378
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/451558-1A?src=19,Analyst-IT Qual Assur,18862,Hite C City Madhapur,378
Saturn Infotech Inc,2017-04-20,http://www.dice.com/job/result/10194400/MS-ASE?src=19,Application Software Engineer,18863,"Atlanta, GA",378
Career Developers,2017-04-13,http://www.dice.com/job/result/cdevelop/SP17-00035?src=19,Cyber Security Engineers (3 open positions),18864,"Mahwah, NJ",378
"NetSource, Inc.",2017-04-21,http://www.dice.com/job/result/NETSO/11114?src=19,HP Field Technical Support Representative,18865,"Overland Park, KS",378
Mason Frank International,2017-04-23,http://www.dice.com/job/result/10371697M/JDAMFI-224?src=19,Senior Salesforce Developer,18866,"Los Angeles, CA",378
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/DN-1346373AustinRELO50?src=19,Senior Software Engineer - RELO To Austin,18867,"Los Angeles, CA",378
Combined Computer Resources,2017-03-29,http://www.dice.com/job/result/ccr/050-17JJB?src=19,Lead DataStage ETL Developer,18868,"phoenix, AZ",378
kCura Corporation,2017-04-23,http://www.dice.com/job/result/10286858/2576?src=19,Advanced Performance Engineer,18869,"Chicago, IL",378
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/02710-0009241960?src=19,Software Engineer,18870,"Newark, NJ",378
Lenmar Consulting,2017-03-28,http://www.dice.com/job/result/10116775/920174?src=19,Server Side Java Developer,18871,"Jersey City, NJ",378
Enterprise Solutions,2017-04-21,http://www.dice.com/job/result/entca005/954340?src=19,Senior .NET Consultant,18872,"Redmond, WA",378
Techsource Inc.,2017-04-19,http://www.dice.com/job/result/10208014/964255?src=19,DevOps Architect,18873,"Santa Ana, CA",378
