job_listing_no,job_type,page,salary_info,technical_skills,travel_info
8651,"Contract W2, 12+",174,market,"Rack, Hexa Data, Oracle 12c, Golden Gate.","Telecommuting not available
Travel not required"
8652,Full Time,174,0.00,Directs Systems Engineering team and Specification Engineering Team,"Telecommuting not available
Travel not required"
8653,"Full Time, Permanent Full Time",174,,"CGI, CSP, Development, Management, MCSE, Networking, Perl, PowerShell, Project, Python, Ruby, Security, TCP/IP, VMware","Telecommuting not available
Travel not required"
8654,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",174,,"Analysis, Development, Director, Management, Sales, Security","Telecommuting not available
Travel not required"
8655,"Full Time, Permanent Full Time",174,,"Analysis, Architecture, CGI, Configuration Management, CSP, Development, Linux, Management, MCSE, Networking, Performance Testing, Perl, PowerShell, Project, Python, Ruby, Scripts, Security, Shell Scripts, TCP/IP, Testing, Unix, VM, VMware","Telecommuting not available
Travel not required"
8656,"Contract Corp-To-Corp, Contract Independent, Contract W2",174,Depends On Experience,"Ab Initio, Query>It, Conduct>It, Express>It, Continuous flows, Metadata Hub","Telecommuting not available
Travel not required"
8657,,174,,,
8658,Full Time,174,125000-140000,"cisco, vendor, f5, load balancers, firewall, firewall(s), firewalls, engineer, engineering, design, architecture, architect, bgp, ospf, juniper","Telecommuting not available
Travel not required"
8659,"Contract Independent, Contract W2, C2H Independent, C2H W2",174,,"Agile, Analysis, Business Intelligence, Business Objects, Customer Service, Data Warehouse, Hadoop, Manager, Management, Metrics, MS Office, PMP, Project, Project Management, Project Manager","Telecommuting not available
Travel not required"
8660,Full Time,174,Depends On Experience,"Analysis, Analyst, C#, Data Analysis, Manager, Mechanical, Programmer, Programming, SQL, SQL Server, Supervision, Supervisor","Telecommuting not available
Travel not required"
8661,Full Time,174,Depends On Experience,"Analysis, Analyst, Business Intelligence, Consulting, Data Analysis, Database, Data Mining, Data Modeling, Excel, Metrics, Modeling, MongoDB, SQL, Supervision","Telecommuting not available
Travel not required"
8662,,174,Competitive,,"Telecommuting not available
Travel not required"
