job_listing_no,job_type,page,salary_info,technical_skills,travel_info
601,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",13,,"Aerospace, Automated, CISSP, Configuration Management, Development, Disaster Recovery, DNS, Hardware, Laboratory, Linux, Management, MCSE, Modeling, Networks, Packaging, RF, Security, Switches, Technician, Testing, Windows, Windows 7","Telecommuting not available
Travel not required"
602,Full Time,13,,"Analysis, Architecture, Development, Hadoop, HTTP, Java, Networks, Perl, Programming, Project, Research, Security","Telecommuting not available
Travel not required"
603,Full Time,13,160-180k base+bonus,"Machine Learning, Pattern Recognition, NLP, Python, Java, Scala, Scikit-learn, Spark ML, GLM, Decision Trees, SVM, Neural Networks, ARIMA, GPU Parallelization","Telecommuting not available
Travel not required"
604,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",13,,"Analyst, Business Analyst, CASE, Customer Service, Development, Genetic, Lifecycle, Manager, Management, Program Manager, Project, Project Management, Project Manager, Research, Scheduling, Testing, Validation","Telecommuting not available
Travel not required"
605,"Full Time, Contract Independent, Contract W2, 24 Months",13,Depends On Experience,"Programming experience (Bash, Python, Perl)	  	Linux systems (RHEL, Ubuntu)","Telecommuting not available
Travel not required"
606,Full Time,13,,"Analysis, Analyst, Browser, Citrix, Customer Service, Database, Development, Embedded, Epic, Excel, Hardware, Help Desk, Lifecycle, Management, Metrics, PC, Programming, Project, Research, SQL, Testing, Windows","Telecommuting not available
Travel not required"
607,,13,To define,-,"Telecommuting not available
Travel not required"
608,Full Time,13,,"Analysis, Analyst, Architecture, Business Analyst, Business Intelligence, Development, Excel, Linux, Management, Microsoft Excel, Oracle, Perl, PLSQL, PL/SQL, PowerPoint, Project, Project Management, Release, Research, Shell Scripting, SQL, Supervision, Testing, Unix","Telecommuting not available
Travel not required"
609,Full Time,13,,"Director, HTTP, Java, Linux, Management, Networking, Python, Shell Scripting, Software Engineer, Unix, VPN","Telecommuting not available
Travel not required"
610,Full Time,13,,Front End Engineer,"Telecommuting not available
Travel not required"
611,Full Time,13,,Full Stack Software Engineer (Python),"Telecommuting not available
Travel not required"
612,Full Time,13,,"Aerospace, Analysis, Circuits, Development, Electronic Systems, Environmental, Laboratory, Management, Mechanical, Research, RF, Security, Testing","Telecommuting not available
Travel not required"
