company,date,detailUrl,jobTitle,job_listing_no,location,page
Flexton Inc,2017-04-21,http://www.dice.com/job/result/10282686/547677?src=19,ETL/Teradata Developer,21001,"San Jose, CA",421
U.S. Tech Solutions Inc.,2017-04-18,http://www.dice.com/job/result/usts/861602?src=19,Duck Creek Architect/Consultant,21002,"Jersey City, NJ",421
State Employees' Credit Union,2017-04-12,http://www.dice.com/job/result/10218251/7500FA62216?src=19,Firewall Administrator,21003,"Raleigh, NC",421
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/287916?src=19,Software Engineer 3,21004,"Seattle, WA",421
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/CSRA119259?src=19,Information System Security Analyst Associate (ITC 599),21005,"Bossier City, LA",421
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04810-9500511196?src=19,Sr. SQL Server DBAs,21006,"San Diego, CA",421
RennerBrown,2017-04-21,http://www.dice.com/job/result/10155161/968765?src=19,Risk Management,21007,"Jersey City, NJ",421
VBridge Global,2017-04-21,http://www.dice.com/job/result/10519007/956592?src=19,Sr Web Application Lead,21008,"Lincolnshire, IL",421
Everest Technologies,2017-04-10,http://www.dice.com/job/result/10197017/899575?src=19,Manhattan Retail DOM Technical Support Analyst,21009,"Etna, OH",421
"Broadridge Financial Solutions, Inc",2017-04-23,http://www.dice.com/job/result/10238880/5000196902306?src=19,Lead Cold Fusion Programmer Analyst,21010,"Owings Mills, MD",421
RightStaff Technical Resources,2017-03-31,http://www.dice.com/job/result/RIGHTTX/940946?src=19,Educational Institute CTO,21011,"Dallas, TX",421
CGI,2017-04-23,http://www.dice.com/job/result/cgiamsbot/J0317-1130?src=19,Information System Help Desk Technician,21012,"Nellis Afb, NV",421
Elegant Enterprise Wide Solutions,2017-04-19,http://www.dice.com/job/result/10530468/958276?src=19,ColdFusion Developer,21013,"San Francisco, CA",421
Aditum,2017-03-28,http://www.dice.com/job/result/itsifl/815096?src=19,Splunk Administrator / Splunk Architect,21014,"San Jose, CA",421
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RW1-134797274?src=19,REMOTE SailPoint Architect and Developer - IdentityIQ,21015,"Austin, TX",421
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/452702-1A?src=19,Supply Chain Systems Lead,21016,"Basking Ridge, NJ",421
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/12944?src=19,"Sr Analyst, Info Security",21017,Irq-baghdad,421
Object Information Service,2017-04-04,http://www.dice.com/job/result/10206258/412803?src=19,Sr Oracle DBA,21018,"fort worth, TX",421
"SunTrust Banks, Inc.",2017-04-23,http://www.dice.com/job/result/suntrbot/403097900?src=19,Operations Analyst,21019,"Miami, FL",421
"Broadridge Financial Solutions, Inc",2017-04-23,http://www.dice.com/job/result/10238880/5000194505906?src=19,Sr NodeJS Developer,21020,"Edgewood, NY",421
Harvey Nash USA,2017-04-23,http://www.dice.com/job/result/esi/CBEA40807-852?src=19,Enterprise Architect,21021,"Parsippany-troy Hills, NJ",421
