job_listing_no,job_type,page,salary_info,technical_skills,travel_info
3351,"Contract W2, 2 years",68,Negotiable,read job description for details on requirements (PREFER LOCAL CANDIDATES but will evaluate very strong candidates that are OUT-OF-STATE); work must be performed in Dallas,"Telecommuting not available
Travel not required"
3352,"Full Time, Full-time, Employee",68,"$120,000 - $160,000","Java, REACT, AWS, SQL, MySQL, Beam, Flink, SPARK - Java, REACT, AWS, SQL, MySQL, Beam, Flink, SPARK","Telecommuting not available
Travel not required"
3353,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2, 12+ Months",68,Depends On Experience,"QA, Automation, java, python, javascript, etl, hadoop, api","Telecommuting not available
Travel not required"
3354,Full Time,68,$150000,Linux Unix C++,"Telecommuting not available
Travel not required"
3355,Full Time,68,Depends On Experience,SQL and/or Microsoft Access experience REQUIRED,"Telecommuting not available
Travel not required"
3356,Contract W2,68,70,"Hadoop,Scala,Spark, Java","Telecommuting not available
Travel not required"
3357,"Full Time, FT",68,$105-$145K,"TCP, Kafka, Spark-Streaming","Telecommuting not available
Travel not required"
3358,Contract W2,68,Depends On Experience,"Metadata, Microsoft Office, Excel, taxonomy concepts,User Stories, SQL Queieries","Telecommuting not available
Travel not required"
3359,"Contract W2, 6 months +",68,w2,OLAP,"Telecommuting not available
Travel not required"
3360,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",68,Market,"Kafka, Spark, Hive, Pivotal Cloud Foundry, Microservices.","Telecommuting not available
Travel not required"
3361,"Full Time, Full-time, Employee",68,"$120,000 - $175,000","Hadoop, SPARK, Flink, Hive, Impala, ETL, Platfora/Talend - Hadoop, SPARK, Flink, Hive, Impala, ETL, Platfora/Talend","Telecommuting not available
Travel not required"
3362,Full Time,68,,"Agile, Architecture, Development, Feasibility Studies, Hadoop, Linux, Management, Middleware, NoSQL, Programming, Scrum, Security, Shell Scripting, SQL, SSL, Unix","Telecommuting not available
Travel not required"
3363,"Contract Independent, Contract W2, C2H Independent, C2H W2",68,,"Agile, Development, Manager, Management, PMP, Project, Project Management, Project Manager, QA, Quality Assurance, Quality Center, Risk Management, Testing","Telecommuting not available
Travel not required"
3364,Full Time,68,,"Analysis, Analyst, Architecture, Business Requirements, Database, Hardware, Lifecycle, Linux, Management, Modeling, MySQL, mysql, Oracle, Project, Project Management, Research, Sales, Scripts, SQL, Testing","Telecommuting not available
Travel not required"
3365,"Full Time, Full-time, Employee",68,"$110,000 - $140,000","SQA Engineering, Automation, Java, Python, Selenium - SQA Engineering, Automation, Java, Python, Selenium","Telecommuting not available
Travel not required"
3366,"Full Time, Full-time, Employee",68,Unspecified,"MCSA, MCSE, Exchange, Database Accessibility Group, Windows, Local Area Networks, LAN, Wide Area Networks, WAN, SharePoint - MCSA, MCSE, Exchange, Database Accessibility Group, Windows, Local Area Networks, LAN, Wide Area Networks, WAN, SharePoint","Telecommuting not available
Travel not required"
3367,"Contract Corp-To-Corp, 6 months",68,80 /hr,"Regulatory Reporting, GAAP, Investment Banking,","Telecommuting not available
Travel not required"
3368,"Full Time, Full-time",68,,"Business Requirements, Database, Developer, Development, Excel, Genetic, Hadoop, J2EE, Java, Management, MS Office, Outlook, Programming, Project, Python, Research, Scheduler, Shell Scripting, Testing, Unix","Telecommuting not available
Travel not required"
3369,Full Time,68,,"Analysis, Analyst, Firewall, Networks, Security, Simulation","Telecommuting not available
Travel not required"
3370,"Full Time, Full-time, Employee",68,"$120,000 - $160,000","Java, REACT, AWS, SQL, MySQL, SPARK, Hadoop, Hive - Java, REACT, AWS, SQL, MySQL, SPARK, Hadoop, Hive","Telecommuting not available
Travel not required"
3371,"Full Time, Full Time",68,,"Customer Service, Database, Management, Oracle, Programmer, Programming, SAS, SQL","Telecommuting not available
Travel not required"
3372,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, 2+yrs",68,Negotiable,"AWS EMR, Hadoop - Cloudera/HortonWorks","Telecommuting not available
Travel not required"
3373,Full Time,68,DOH,product management,"Telecommuting not available
Travel not required"
3374,Contract W2,68,Depends On Experience,"ux, api, node.js, ssl, tls","Telecommuting not available
Travel not required"
3375,"Full Time, Full-time, Employee",68,"$85,000 - $100,000","SQL, BI, Ssrs, SSIS ETL, Mercurial or Git, Agile - SQL, BI, Ssrs, SSIS ETL, Mercurial or Git, Agile","Telecommuting not available
Travel not required"
