job_listing_no,job_type,page,salary_info,technical_skills,travel_info
13251,"Contract Independent, Contract W2",266,Market,"C++, LINUX, NETWORK, AUDIO, CODEC","Telecommuting not available
Travel not required"
13252,Full Time,266,,"Algorithms, Analysis, API, Browser, CSS, Developer, Development, Foundation, GIT, Java, JavaScript, NoSQL, SQL, TDD, Web Developer","Telecommuting not available
Travel not required"
13253,Contract W2,266,Negotiable,"Manual Software Testing, TFS/MTM, Test Design, Test Scripts, Oil/Gas Experience","Telecommuting not available
Travel not required"
13254,Full Time,266,Competitive,"Circuit, Circuit Design, Configuration Management, Consulting, Development, DSP, Embedded, Environmental, Hardware, HTTP, Laboratory, Management, Mechanical, Project, Project Management, RF, Security, Simulation, Testing","Telecommuting not available
Travel not required"
13255,Full Time,266,market,"IT, TCP/IP, Windows and UNIX Operating Systems, Web Proxy Tools, Cross Site Scripting, SQL Injection, Cookie Manipulation, Buffer Overflow, Penetration Testing Tools","Telecommuting not available
Travel not required"
13256,"Full Time, Full Time",266,Competitive,"Analyst, Automated, Configuration Management, Electronic Systems, HTTP, Lifecycle, Management, Metrics, Supervision, Validation","Telecommuting not available
Travel not required"
13257,Full Time,266,,"Analysis, Analyst, Analytical Skills, Business Requirements, Development, Lifecycle, Management, Project, Scientific, Testing, Validation","Telecommuting not available
Travel not required"
13258,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",266,open,"qa, quality assurance, qa analyst, test co ordinator","Telecommuting not available
Travel not required"
13259,"Full Time, Contract W2, C2H W2, Long Term",266,Best in Market,"Angular JS 2.0, Mongo DB, Express JS, Node JS, Javascript, UI, Frontend, MySQL, Postgres, HTML5, CSS3, Bootstrap, LESS, SASS","Telecommuting not available
Travel not required"
13260,"Contract Independent, Contract W2, 6-12 Months",266,$95,"Software AG WebMethods 9.x Integration Server, WMTestSuite, Java SE, Java EE, XML, XML Schema, XSD, XSLT/XPath and JSON","Telecommuting not available
Travel not required"
13261,Full Time,266,,"Broadband, CCNA, Cisco, Consulting, Exchange, Genetic, Hardware, HTTP, LAN, Management, MCSE, Multiplexers, Networks, Security, SMS, SONET, SQL, SQL Server, Technician, Testing, Video, WAN, Windows","Telecommuting not available
Travel required to 15%."
13262,"Contract W2, 1 Year",266,$Open,DRM DRG,"Telecommuting not available
Travel not required"
13263,Contract W2,266,Market,"SQL using Oracle and/or SQL server, Automotive Finance","Telecommuting not available
Travel not required"
13264,Full Time,266,Depends On Experience,"SAS, Mathematical Modeling, Business Analytics, Predictive Modeling, Predictive Analytics, Forecasting, Segmentation, Commercial model design, Territory Alignment, Pharma/Life Sciences industry.","Telecommuting not available
Travel not required"
13265,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 Year+",266,Depends On Experience,"""Hadoop Architect"", Architecture,","Telecommuting not available
Travel not required"
13266,Full Time,266,Competitive,"Analysis, Bridges, Circuits, Cisco, Encryption, Hardware, HTTP, LAN, Management, Multiplexers, Network Administrator, Networks, Project, Project Management, Protocol, Routers, Security, TCP/IP, VPN, WAN","Telecommuting not available
Travel not required"
13267,Full Time,266,,"Accounting, Agile, Database, Defect Management, Development, Genetic, Management, Programming, Project, QA, Quality Assurance, Quality Center, Scripts, Supervision, Supervisor, TDD, Testing","Telecommuting not available
Travel not required"
13268,Full Time,266,,"AML, Analysis, Analyst, Audio Visual, Citrix, Customer Service, Diagnostic, Encryption, Excel, Hardware, Management, Metrics, MS Office, Networking, Networks, Outlook, Printer, Project, Project Management, Protocol, Security, Supervisor, TCP/IP, VMware, Windows","Telecommuting not available
Travel not required"
13269,"Full Time, Contract Independent, Contract W2, 3 Months",266,Depends On Experience,SAP MM,"Telecommuting not available
Travel not required"
13270,"Contract W2, 6+ months",266,Negotiable,"GIS, AutoCAD","Telecommuting not available
Travel not required"
13271,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",266,Negotiable,"AX Enterprise Architect, MS Dynamics Axapta, Dynamics AX","Telecommuting not available
Travel not required"
13272,Full Time,266,Competitive,"Agile, Architecture, ClearCase, Database, Developer, Development, Hardware, HTTP, Java, Linux, Management, MS Office, Supervision, Surveillance, Systems Administrator, Unix, Web Servers, Windows, XML","Telecommuting not available
Travel required to 25%."
13273,"Contract W2, Contract/W2 2 Months",266,Depends On Experience,See job description,"Telecommuting not available
Travel not required"
13274,"Full Time, Full-time",266,,"Consulting, Development, Disaster Recovery, DNS, Exchange, Hardware, Management, Networking, Research, Security, SMS, Testing, Windows, WSUS","Telecommuting not available
Travel not required"
13275,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6-month contract",266,$60-$70/hr,PHP Developer,"Telecommuting not available
Travel not required"
13276,Full Time,266,Competitive,"Agile, Automated, C++, Development, HTTP, Java, Linux, Management, Perl, Project, Python, Security, Software Engineer, Testing, Unix, User Interface, Windows, Wireless","Telecommuting not available
Travel not required"
13277,"Full Time, Full time",266,,(See Job Description),"Telecommuting not available
Travel not required"
13278,Full Time,266,,"Agile, Analysis, Architecture, Backup and Recovery, Business Requirements, CASE, Database, Development, Hadoop, Hardware, Management, MongoDB, Networks, NoSQL, Project, Project Management","Telecommuting not available
Travel not required"
