company,date,detailUrl,jobTitle,job_listing_no,location,page
Harvey Nash USA,2017-04-23,http://www.dice.com/job/result/esi/BBBH40799-836?src=19,Senior Software Development Engineer,28701,"Seattle, WA",575
Innovim,2017-04-23,http://www.dice.com/job/result/10217692/16-0024?src=19,"Software Developer, Mid-Level",28702,"Riverdale, MD",575
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/LS4-136361116?src=19,"Manager, Software Engineering (Agile, CI/CD, TDD)",28703,"New York, NY",575
"T-Mobile USA, Inc",2017-04-23,http://www.dice.com/job/result/10115421a/83530BR?src=19,"Senior Engineers, Systems Design & Strategy",28704,"Bellevue, WA",575
"3i People, Inc.",2017-04-19,http://www.dice.com/job/result/10114091/P-12884?src=19,Wireless Support Specialist,28705,"Atlanta, GA",575
Net2Source Inc.,2017-04-19,http://www.dice.com/job/result/10271304/963659?src=19,Automation (Selenium) Tester with Strong Java exp ||,28706,"Orlando, FL",575
Mindtree Limited,2017-04-20,http://www.dice.com/job/result/10207105/BA-DCT-Bill?src=19,Senior Business Analyst with DuckCreek Billing System Experience,28707,"Elk Grove Village, IL",575
"Urpan Technologies, Inc.",2017-04-21,http://www.dice.com/job/result/10114368/All123?src=19,BigData Developer - Locals Only,28708,"San Diego, CA",575
MW Partners LLC,2017-04-20,http://www.dice.com/job/result/10409917/966388?src=19,IVR Developer,28709,"Atlanta, GA",575
"TechServe, Inc.",2017-03-31,http://www.dice.com/job/result/RTL005419/777818?src=19,Sr. PLM/PDM Systems Analyst / Developer,28710,"Farmington Hills, MI",575
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/21429?src=19,Administrator Network,28711,Seoul,575
RecruitIQ Staffing,2017-04-23,http://www.dice.com/job/result/appblok/3422_15c1fc9eda1408950cfdeb906b276807?src=19,"Director of Clinical Applications (New York, NY)",28712,"Los Angeles, CA",575
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/00320-0009239845?src=19,Software Engineer,28713,"Los Angeles, CA",575
Siri Infosolutions Inc,2017-04-20,http://www.dice.com/job/result/10212489/965773?src=19,Java Developer at Charlotte NC Need locals,28714,"Charlotte, NC",575
Damco Group,2017-04-13,http://www.dice.com/job/result/10285444/957166?src=19,SDET Engineer,28715,"Belmont, CA",575
IT Alliances Inc,2017-04-21,http://www.dice.com/job/result/90984919/968971?src=19,Splunk Architect/Developer,28716,"Chicago, IL",575
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/CT1-1326321116?src=19,Cisco Network Engineer,28717,"Chicago, IL",575
Openarc,2017-04-20,http://www.dice.com/job/result/10430260/966720?src=19,Systems Administrator,28718,"Pittsburgh, PA",575
Net2Source Inc.,2017-04-14,http://www.dice.com/job/result/10271304/17-04456?src=19,Formulation/Packaging Technician I,28719,"San Diego, CA",575
Modis,2017-04-23,http://www.dice.com/job/result/cxmodman/US_EN_6_17404_56341065?src=19,Information Security Engineer,28720,"Marina Del Rey, CA",575
Synergy Business Consulting,2017-04-14,http://www.dice.com/job/result/10235575/2486?src=19,IT FIELD SUPPORT TECHNICIAN,28721,"Miami, FL",575
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_187724BR?src=19,"Director, Core Optical",28722,"Centennial, CO",575
Olenick,2017-04-18,http://www.dice.com/job/result/RTL128257/EMC-7140?src=19,QA Engineer Manual/Automation,28723,"Chicago, IL",575
Stratford Solutions Inc,2017-04-21,http://www.dice.com/job/result/90867441/616511?src=19,Software Tester - SC,28724,"Columbia, SC",575
NYC Dept of Info Technology (DoITT),2017-04-13,http://www.dice.com/job/result/10110574/276347?src=19,Cyber Security Program Lead - Governance,28725,"Brooklyn, NY",575
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/21532?src=19,"Princ Analyst, Info Security",28726,"Newington, VA",575
Sayva Solutions,2017-04-21,http://www.dice.com/job/result/90929514/969072?src=19,Java Software Developer,28727,"San Diego, CA",575
"V.L.S. Systems, Inc",2017-04-05,http://www.dice.com/job/result/10112454/945788?src=19,Software Development Engineer,28728,"Seattle, WA",575
Avesta Computer Services,2017-04-23,http://www.dice.com/job/result/avesta/RTSE0217?src=19,Technical Support Engineer (PERM),28729,"San Francisco, CA",575
CORPORATE,2017-04-22,http://www.dice.com/job/result/RTX14fecf/224208?src=19,Technology Business Management Analyst,28730,"New York, NY",575
Lucid Technologies,2017-04-10,http://www.dice.com/job/result/10329198/951269?src=19,Linux Websphere with ISAM9 and TAM6.1,28731,"saint Louis, MO",575
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/524499?src=19,Oracle Goldengate Database Administrator,28732,"Baltimore, MD",575
MicroPact Inc,2017-04-23,http://www.dice.com/job/result/RTX16fdb9/684614-70?src=19,Sr. Software Engineer,28733,"Toronto, Canada, ON",575
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_190107BR?src=19,"Manager, Optical Network Engineering",28734,"Centennial, CO",575
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/IBM039588?src=19,PeopleSoft System Administrator,28735,"Baton Rouge, LA",575
Capital Computer LLC,2017-04-04,http://www.dice.com/job/result/10529442/872593?src=19,.NET Developer,28736,"Madison, WI",575
Take 2 Group,2017-04-07,http://www.dice.com/job/result/90860665/950222?src=19,Master Scheduler,28737,"Greenbelt, MD",575
