company,date,detailUrl,jobTitle,job_listing_no,location,page
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/860139?src=19,BI Consultant_ ODI experience,4551,"Charlotte, NC",92
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4435903?src=19,Business Analyst,4552,"Columbia, SC",92
"JSL Computer Services, Inc.",2017-04-07,http://www.dice.com/job/result/JSL/4203D?src=19,C++ Developer - Financial Markets - full-time employee in NYC,4553,"New York, NY",92
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005611?src=19,SCA Engineering Technician IV,4554,"Grand Forks Afb, ND",92
Costco Travel,2017-04-22,http://www.dice.com/job/result/RTX190afa/1709?src=19,BI Developer ~,4555,"Issaquah, WA",92
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5929728-741?src=19,Site Reliability Engineer,4556,"Durham, NC",92
NSA,2017-04-07,http://www.dice.com/job/result/10470536/1084415?src=19,Cryptologic Cyber Planner,4557,"Fort George G. Meade, MD",92
The Denzel Group,2017-03-31,http://www.dice.com/job/result/10207044/940783?src=19,Interface Analyst,4558,"Allentown, PA",92
"Edify Technologies, Inc.",2017-03-31,http://www.dice.com/job/result/10116066/RK_04FT?src=19,Infrastructure Engineer,4559,"Chicago, IL",92
"SunTrust Banks, Inc.",2017-03-28,http://www.dice.com/job/result/10110755/W432994?src=19,Finance Business Intelligence Delivery Analyst,4560,"Atlanta, GA",92
"Health Management Systems, Inc.",2017-03-31,http://www.dice.com/job/result/10100195/940697?src=19,Developer Analyst II - T-SQL,4561,"Las Vegas, NV",92
"Sterling Jewelers, Inc.",2017-04-22,http://www.dice.com/job/result/RTL165670/REQ_140?src=19,Senior Applications Developer - Warehouse Systems,4562,"Akron, OH",92
Crescendo LLC,2017-04-19,http://www.dice.com/job/result/10515524/951822?src=19,Sr. Business Intelligence Specialist,4563,"Maryland Heights, MO",92
Vertex Solutions Inc.,2017-04-18,http://www.dice.com/job/result/10310739/923708?src=19,Systems Engineer - FT - (2nd shift),4564,"Fort Worth, TX",92
MicroSan Consultancy Services,2017-04-19,http://www.dice.com/job/result/10454596/963758?src=19,CRM Software Development Consultant,4565,"Sacramento, CA",92
"Super Technology Solutions, Inc.",2017-04-22,http://www.dice.com/job/result/10317361/RK782?src=19,"Avaya Contact Center Business Analysts in Atlanta, GA",4566,"Atlanta, GA",92
Principle Solutions Group,2017-04-04,http://www.dice.com/job/result/10124296/AT_TW?src=19,Business Systems Analyst,4567,"The Woodlands, TX",92
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A20-ngular2JS?src=19,Java With Angular2JS Experience,4568,"Scottsdale, AZ",92
Apple Inc.,2017-04-22,http://www.dice.com/job/result/applecup/45714977?src=19,"Biomedical R&D Engineer, Health Technologies",4569,"Cupertino, CA",92
Mastech,2017-04-22,http://www.dice.com/job/result/gatpa001/139411?src=19,Electrical Engineer,4570,"Concord, NC",92
Adroit Resources,2017-04-21,http://www.dice.com/job/result/10439825a/#4?src=19,BI -SSAS Developer,4571,"San Francisco, CA",92
Vertex Solutions Inc.,2017-04-21,http://www.dice.com/job/result/10310739/859780?src=19,Security Architect,4572,"Fort Worth, TX",92
Columbia University,2017-04-10,http://www.dice.com/job/result/10115520/920011?src=19,Executive Director of Information Technology,4573,"NY, NY",92
Synechron Inc.,2017-04-11,http://www.dice.com/job/result/10111699/946815?src=19,Build Release (CICD) Engineer,4574,"Nashville, TN",92
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005088?src=19,Engineer Systems 3,4575,"Linthicum, MD",92
Axis Technology LLC,2017-03-28,http://www.dice.com/job/result/10118712/935082?src=19,Senior Project Manager,4576,"Cranston, RI",92
"Mitchell Martin, Inc.",2017-04-03,http://www.dice.com/job/result/mitchmar/LM91?src=19,Vertica DB Developer,4577,"Pennington, NJ",92
IGT,2017-04-22,http://www.dice.com/job/result/RTX15bf99/44301?src=19,Software Eng (Dev) III,4578,"Lakeland, FL",92
Talent Merchants,2017-04-23,http://www.dice.com/job/result/dmltech/BBBH2012-946?src=19,"ETL Developer, Informatica",4579,"Los Angeles, CA",92
"Virtelligence, Inc",2017-04-05,http://www.dice.com/job/result/10106535/946444?src=19,Linoma GoAnywhere SME,4580,"Phoenix, AZ",92
SC3,2017-04-21,http://www.dice.com/job/result/90915280/227006?src=19,IT Strategy and Policy Support Specialist,4581,"Arlington, VA",92
s.com,2017-04-03,http://www.dice.com/job/result/cxcrstff/941428?src=19,Sr. Computer Operator,4582,"Rancho Cordova, CA",92
Collinwood Technology Partners,2017-04-13,http://www.dice.com/job/result/90812961/409171J?src=19,Salesforce Developer,4583,"Boca Raton, FL",92
Arete Consulting,2017-04-05,http://www.dice.com/job/result/10314299/942918?src=19,DataStage Consultant,4584,"Arlington Heights, IL",92
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4338783?src=19,"Systems Administrator - Stuttgart, Germany",4585,Baden-w-rttemberg,92
"JSL Computer Services, Inc.",2017-04-07,http://www.dice.com/job/result/JSL/4220D?src=19,Sr. ETL Developer,4586,"Lanham, MD",92
"Activesoft, Inc.",2017-04-21,http://www.dice.com/job/result/10313782/Dsk_UIA_CA?src=19,UI Architect ( Locals Only ),4587,"San Francisco, CA",92
