job_listing_no,job_type,page,salary_info,technical_skills,travel_info
27801,Full Time,557,50000.00,"End-User Computing (EUC) Environment, New Implementations, Facilitate Servicing of PC- and Network-Related Problems and Questions from Internal Users.","Telecommuting available
Travel required to 10%."
27802,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, longterm",557,Depends On Experience,sap qm,"Telecommuting not available
Travel not required"
27803,Full Time,557,100-115k + bonus/ben,"Linux, AIX, DB2, Administration","Telecommuting not available
Travel required to 10%."
27804,Full Time,557,Depends On Experience,"Printer support, Active Directory, SLA, Hardware deployment, Windows OS, Mobile device support","Telecommuting not available
Travel not required"
27805,"Full Time, Full time",557,market rate,"Salesforce, Visualforce, Apex, Force.com APIs, APEX, Visual Force, Java, JavaScript, XML, HTML5, SOAP and RESTful","Telecommuting not available
Travel not required"
27806,"Full Time, Contract W2, Full time",557,$Market Rate,"Health Care,HealtHCare,Project Manager,PM,Program Manager","Telecommuting not available
Travel not required"
27807,"Full Time, Full Time",557,,"Agile, Analyst, Analytical Skills, Business Analyst, Business Intelligence, Management","Telecommuting not available
Travel not required"
27808,Full Time,557,Depends On Experience,"AX 2009 Administration, AX 2009 AOT, Atlas, KwikTag, ADP, SQL","Telecommuting not available
Travel not required"
27809,Full Time,557,Negotiable,"Experience in PLAY and AKKA, expert on CORE JAVA. JEE CONCEPTS, TOMCAT, WEBSPHERE","Telecommuting not available
Travel not required"
27810,"Contract Independent, Contract W2, Up to 3 months",557,Market,Application Solution Developer - .Net,"Telecommuting not available
Travel not required"
27811,"Contract W2, Temp",557,Competitive,"Applications, Computer, Hardware, IT, Laptop, Lotus, Lotus Notes, Management, Network, PC, Peripherals, Security, Software, System, Systems, Technician, Windows","Telecommuting not available
Travel not required"
27812,"Full Time, Full Time/Permanent",557,$140-170K + Bonus,"Linux, Apache, Unix","Telecommuting not available
Travel not required"
27813,Full Time,557,$13.46 to $15.59 per hour,"Adobe, Excel, Microsoft Excel, Video","Telecommuting not available
Travel not required"
27814,Full Time,557,Depends On Experience,"Microsoft Windows Server; Microsoft SQL Server, Active Director, Exchange Server, VMware, NetApp, Citirx, Cisco Call Manager","Telecommuting not available
Travel not required"
27815,Full Time,557,Depends On Experience,"statistics,sap,troubleshooting,asset management,hardware,virtualization,peoplesoft,conflict management,software development,linux","Telecommuting not available
Travel not required"
27816,Full Time,557,$50.00 to $55.00 per hour,".Net, ASP, ASP.NET, Database, Developer, Development, Project, Recruiter, SQL, SQL Server","Telecommuting not available
Travel not required"
27817,Full Time,557,110-125K + bonus,"Full Stack .NET Developer,  C#, ASP.NET, MVC4, Mobile Development,","Telecommuting not available
Travel not required"
27818,"Contract Corp-To-Corp, Contract W2, 6+months",557,Market,automating processes,"Telecommuting not available
Travel not required"
27819,"Full Time, Full-time, Employee",557,Unspecified,"Python, AWS, Agile, OOP, Linux/UNIX - Python, AWS, Agile, OOP, Linux/UNIX","Telecommuting not available
Travel not required"
27820,"Full Time, Full Time",557,,"Analysis, Architecture, Development, Director, Excel, Forth, Hardware, HTTP, LAN, Management, Networks, Programming, Project, Project Management, WAN","Telecommuting not available
Travel not required"
27821,"Full Time, Full-Time",557,"$125,000+","Java, J2EE, EJB, Spring, Hibernate, XML, JMS, Websphere","Telecommuting not available
Travel not required"
27822,Full Time,557,,"Analysis, CISSP, Configuration Management, Firewall, Firmware, Hardware, Management, Networks, Risk Management, Security, Simulation, Wireless","Telecommuting not available
Travel not required"
27823,"Contract Independent, Contract W2, 6-12 month cont ext",557,Market,"SireCore Developer, Implementation, SiteCore Certified version 8.x, SiteCore CMS, .NET, C#, JavaScript, MVC,","Telecommuting not available
Travel not required"
27824,Full Time,557,,"Analysis, Analyst, CISSP, Firewall, Foundation, Linux, Management, Networking, Networks, Risk Management, Security, Simulation, Windows","Telecommuting not available
Travel not required"
27825,Full Time,557,115K+,"Ubuntu Linux-based systems; OS Platforms; CI/CD Methodologies (Jenkins, Git, REST); Writing Script (Python, Bash); Automating UNIX System: Puppet, Saltstack, Docker or Ansible.","Telecommuting not available
Travel not required"
