job_listing_no,job_type,page,salary_info,technical_skills,travel_info
26001,Full Time,521,58,"Pl/Sql, DB2, Java","Telecommuting not available
Travel not required"
26002,"Contract W2, Temp",521,Competitive,"Change Management, Development, IT, Manager, Management, Performance, Project, Project Management, Project Manager, Quality, Quality Assurance, SDLC","Telecommuting not available
Travel not required"
26003,Full Time,521,Depends On Experience,"SharePoint Developer, SharePoint Designer, ,NET, SSRS, Visual Studio 2010-2013, HTML, CSS, and JavaScript, SharePoint Architect","Telecommuting not available
Travel not required"
26004,Full Time,521,Negotiable,See job overview.,"Telecommuting not available
Travel not required"
26005,"Contract Independent, Contract W2",521,Depends On Experience,"Oracle DBA , 12C/11G/110G, RAC, Performance Tuning and Golden Gate","Telecommuting not available
Travel not required"
26006,"Contract Corp-To-Corp, Contract Independent, Contract W2",521,Market,Need consultants,"Telecommuting not available
Travel not required"
26007,"Full Time, fulltime",521,,"Analysis, Analyst, Business Intelligence, Business Objects, Business Requirements, BW, Development, Hardware, Manager, Management, Programming, Project, Project Manager, SAP, SAP BW, Scientific, Security, SQL, Testing, Validation","Telecommuting not available
Travel not required"
26008,Full Time,521,120000,"Systems Analyst, SDLC,  SQL","Telecommuting not available
Travel not required"
26009,Full Time,521,-,QA Automation,"Telecommuting not available
Travel not required"
26010,"Full Time, Contract W2, C2H W2",521,$16.00 - $16.00 per annum,Allocation Execution Specialist,"Telecommuting not available
Travel not required"
26011,"Contract Independent, Contract W2, 6-12 month cont ext",521,Market,"SireCore Developer, Implementation, SiteCore Certified version 8.x, SiteCore CMS, .NET, C#, JavaScript, MVC,","Telecommuting not available
Travel not required"
26012,Full Time,521,,,"Telecommuting not available
Travel not required"
26013,"Full Time, Full Time",521,,"Accounting, Circuit, Development, Exchange, Manager, Management, Networking, Project, Project Management, Protocols, Scheduling, SONET, Supervision, Supervisor, Telecommunications, Testing","Telecommuting not available
Travel not required"
26014,Contract W2,521,,Test Automation Framework SME- Clearance,"Telecommuting not available
Travel not required"
26015,"Full Time, Full-time, Employee",521,Unspecified,"REST API, Node.js, Full Stack Development - REST API, Node.js, Full Stack Development","Telecommuting not available
Travel not required"
26016,"Contract Independent, Contract W2",521,Depends On Experience,"sql,Cloud Projects,Active Directory,HP ALM,MS Visio,System Integration,Information Security,Document Requirements,Business Systems Analyst","Telecommuting not available
Travel not required"
26017,Full Time,521,Depends On Experience,"Advanced Security Certifications (CISS, CISM, or CISA, ETC)","Telecommuting not available
Travel not required"
26018,"Contract W2, C2H Corp-To-Corp, C2H Independent",521,Market,"Test Driven Development (TDD), Behavior Driven Development (BDD), Continuous Integration (CI), Continuous Deployment (CD), JIRA, Confluence, HipChat, Jenkins, and XL Release.","Telecommuting not available
Travel not required"
26019,Full Time,521,Negotiable,"Python, Django, Distributed Systems, Storage","Telecommuting not available
Travel not required"
26020,"Contract Corp-To-Corp, 6 MONTHS",521,Depends On Experience,Must have SAQL/Pigql programming for the dashboards,"Telecommuting not available
Travel not required"
26021,"Full Time, Full-time, Employee",521,Unspecified,"Java, Spring, JavaScript, J2EE, Hibernate - Java, Spring, JavaScript, J2EE, Hibernate","Telecommuting not available
Travel not required"
