company,date,detailUrl,jobTitle,job_listing_no,location,page
RhythmOne,2017-04-13,http://www.dice.com/job/result/90963011/945058?src=19,Data Integration Engineer,1201,"Bellevue, WA",25
Kelly Services,2017-04-22,http://www.dice.com/job/result/10216736/US41L9KA_BH1290259?src=19,Technical Support Engineer - Data Center,1202,"Research Triangle Park, NC",25
Thinkfind Corporation,2017-04-22,http://www.dice.com/job/result/10439854/1108-28-MH2352?src=19,Oracle Data Analyst,1203,"Irving, TX",25
Collabera,2017-04-01,http://www.dice.com/job/result/10208346J/4855_NJ_DM?src=19,Data Modeler/Engineer (Work from home),1204,"MIDDLETOWN, NJ",25
Apple Inc.,2017-04-22,http://www.dice.com/job/result/applecup/56728099?src=19,Data Center Chief Engineer,1205,"Reno, NV",25
Strategic IT Staffing,2017-04-22,http://www.dice.com/job/result/10204742/JO170411258-282?src=19,Healthcare Data Analyst,1206,"Los Angeles, CA",25
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5973482-791?src=19,Data Reporting Analyst,1207,"Charlotte, NC",25
"On Demand Agility Solutions, Inc.",2017-04-19,http://www.dice.com/job/result/10521364/912380?src=19,Data Mining Analyst,1208,"New York City, NY",25
Capstone Consulting,2017-04-07,http://www.dice.com/job/result/RTX15be6e/949791?src=19,Data Architect,1209,"Omaha, NE",25
Akshaya Inc,2017-04-20,http://www.dice.com/job/result/10507810/898137?src=19,SQL Server DBA with Data Warehouse Experience,1210,"Sunnyvale, CA",25
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03509?src=19,Data Analyst,1211,"East Brunswick, NJ",25
MUFG,2017-04-22,http://www.dice.com/job/result/uboc/10013116-WD?src=19,"Investment Services Data Analyst, Vice President, Financial Data Solutions",1212,"Tempe, AZ",25
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02540?src=19,Associate Data Architect,1213,"Shawnee Mission, KS",25
"The Connors Group, Inc.",2017-04-15,http://www.dice.com/job/result/10119180/6097?src=19,Big Data & Analytics Consultant (Perm),1214,"New York, NY",25
Strategic IT Staffing,2017-04-22,http://www.dice.com/job/result/10204742/JO170411260-344?src=19,Healthcare Data Analyst,1215,"San Jose, CA",25
Axis Technology LLC,2017-04-03,http://www.dice.com/job/result/10118712/941312?src=19,Data Analyst/Mapper,1216,"Providence, RI",25
Sirius Computer Solutions Inc,2017-04-20,http://www.dice.com/job/result/SCSITX/17-0096?src=19,Associate Solutions Specialist - Data & Analytics,1217,"Bloomington, MN",25
Alpha Net Consulting LLC,2017-04-21,http://www.dice.com/job/result/10195458/860719?src=19,"Data Warehouse Engineer, Mountain View, CA, Need Local Only",1218,"Mountain View, CA",25
Fidelis Care New York,2017-04-22,http://www.dice.com/job/result/10441189/28267?src=19,"Team Lead, App Development/Data Integration",1219,"Rochester, NY",25
Principle Solutions Group,2017-04-21,http://www.dice.com/job/result/10124296/968429?src=19,Data Analyst,1220,"Raleigh, NC",25
Protean Solutions Inc.,2017-04-21,http://www.dice.com/job/result/10112358/936757?src=19,Senior Data Engineer with Spark and Scala,1221,"san francisco, CA",25
Prudent Technologies and Consulting,2017-04-19,http://www.dice.com/job/result/prutx001/963703?src=19,"Sr Data Architect - DWH Data Modeling, Teradata",1222,"Bellevue, WA",25
Presidio LLC,2017-04-13,http://www.dice.com/job/result/10115295/4852?src=19,Senior Data Center Systems Engineer,1223,"Wixom, MI",25
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/4393?src=19,Contingent: Data Analyst,1224,"San Francisco, CA",25
Collabera,2017-04-19,http://www.dice.com/job/result/10208346P/4592_2430?src=19,Data Modler,1225,"Plano, TX",25
Illumination Works llc.,2017-04-17,http://www.dice.com/job/result/10233850/919745?src=19,Senior Data Architect,1226,"Cincinnati, OH",25
Top Prospect Group,2017-04-14,http://www.dice.com/job/result/10415428/950363?src=19,Data Architect - MDM,1227,"Purchase, NY",25
"AmeriHealth Caritas Services, LLC",2017-04-22,http://www.dice.com/job/result/RTA001e1b/11101?src=19,Manager Information Services - Data Warehouse,1228,"Philadelphia, PA",25
Bay Area Techworkers,2017-04-10,http://www.dice.com/job/result/bati/JO-170224-02649?src=19,Financial Data Analyst,1229,"RTP, NC",25
State Farm Insurance,2017-04-22,http://www.dice.com/job/result/RTL906969/63990?src=19,Data Analyst-Bus Intelligence,1230,"Tempe, AZ",25
"EtiVenture, Inc.",2017-04-15,http://www.dice.com/job/result/RTX16577d/DI0417?src=19,Data Integration Developer/Architect,1231,"Seattle, WA",25
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2548?src=19,Senior Data Analyst (TV),1232,"Portland, OR",25
Matlen Silver,2017-04-05,http://www.dice.com/job/result/MATLENGA/637435?src=19,Data Security Engineer,1233,"Atlanta, GA",25
Sullivan and Cogliano,2017-04-19,http://www.dice.com/job/result/10107697/35534?src=19,L1 Voice & Data Technician,1234,"El Segundo, CA",25
Travelers,2017-04-22,http://www.dice.com/job/result/10121034/10544BRDIC?src=19,Information Systems Manager- Data Management/Analytics,1235,"Hartford, CT",25
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6736?src=19,Business Data Analyst,1236,"Charlotte, NC",25
Enterprise Peak,2017-04-21,http://www.dice.com/job/result/10507524/947241?src=19,Data Support Analyst - Technology Startup,1237,"Chicago, IL",25
Software Guidance & Assistance,2017-04-22,http://www.dice.com/job/result/sgainc/17-01080?src=19,ETL Data Solution Lead,1238,"Wilmington, DE",25
"Communications Test Design, Inc.",2017-04-22,http://www.dice.com/job/result/RTX162df9/20132635-310?src=19,Data Architect,1239,"West Chester, PA",25
Performance Technology Partners LLC,2017-03-29,http://www.dice.com/job/result/10211893/897945?src=19,Data Analyst,1240,"Gold River, CA",25
Vaco - Raleigh,2017-04-22,http://www.dice.com/job/result/10115369/LC31320171-409?src=19,Data Engineer - Passionate about Python/R/Data,1241,"Raleigh, NC",25
"Tentek, Inc.",2017-04-05,http://www.dice.com/job/result/tentekgl/JE12638?src=19,Data Warehouse / ETL (RedShift/AWS) developer,1242,"Santa Monica, CA",25
Kshunya Inc,2017-04-22,http://www.dice.com/job/result/10213067/BDE_PYHTON_NC?src=19,BIG DATA ANALYTICS ENGINEER - PYTHON / R / NOSQL,1243,"DURHAM, NC",25
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2638?src=19,Data Analyst,1244,"Reston, VA",25
Capgemini,2017-04-18,http://www.dice.com/job/result/KANBAY/681562?src=19,Big Data Architect,1245,"NYC, NY",25
"Perint Sarimba, Inc.",2017-04-05,http://www.dice.com/job/result/10287685/747466?src=19,Data Conversion Specialist Lead Consultant,1246,"SANTA CLARA, CA",25
"Mitchell Martin, Inc.",2017-04-17,http://www.dice.com/job/result/mitchmar/17-89513?src=19,SAP System & SDP Data Analyst,1247,"White Plains, NY",25
Wipro Ltd.,2017-04-06,http://www.dice.com/job/result/10110759/822307?src=19,Data Security and Privacy Consultant,1248,"Addison, TX",25
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03362?src=19,Data Engineer,1249,"Greenwich, CT",25
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/3333?src=19,Customer Information and Data Solution Owner,1250,"San Francisco, CA",25
