job_listing_no,job_type,page,salary_info,technical_skills,travel_info
19901,"Full Time, Contract Independent, Contract W2, long term",399,upto $150k/yr,"ArcSight logger, UNIX/LINUX, SIEM, ArcSight ESM (performing upgrades, troubleshooting performance, installing and/or configuring, content migration), ArcSight connector,","Telecommuting not available
Travel not required"
19902,"Full Time, Contract Independent, Contract W2",399,Depends On Experience,"web applications design IIS, Oracle iAS, WebLogic, Websphere, JBoss, Apache and Tomcat","Telecommuting not available
Travel not required"
19903,Full Time,399,120-150K,JavaScript and Angular,"Telecommuting not available
Travel not required"
19904,"Contract Independent, Contract W2, til Aug 31, 2017",399,--,"Planning and evaluating future and transition technical strategies; analyze and define business requirements; develops, documents, maintain and enforce architecture standards.","Telecommuting not available
Travel not required"
19905,"Full Time, Perm",399,Competitive,"Application, Applications, Business Requirements, C#, Consult, Database, Developer, Development, Hardware, JavaScript, Performance, QA, SQL, System, Systems, Web, Web Developer","Telecommuting not available
Travel not required"
19906,Full Time,399,85000,"SQL, Jira, Agile, ITIL, Client Server,","Telecommuting not available
Travel not required"
19907,Full Time,399,$160000.00 - $160000.00 per annum,"java, javascript, react, lead, node","Telecommuting not available
Travel not required"
19908,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",399,Market,"Business Analyst, Supply Chain, JAD, ETL, Merchandising","Telecommuting not available
Travel not required"
19909,"Full Time, Permanent Full Time",399,,"Analysis, Apache, CGI, Content Management, Desktop Support, Development, Hardware, HTTP, IIS, Linux, Management, Networks, RHEV, Scientific, Security, Simulation, Simulation Software, Systems Administrator, Testing, VMware, Web Server, Web Servers, Windows","Telecommuting not available
Travel required to 25%."
19910,Full Time,399,90-115K +Bonus,SAP ABAP Specialist,"Telecommuting not available
Travel not required"
19911,Full Time,399,Depends On Experience,"Analyst, Bean, Beans, Business Requirements, Developer, Development, Hardware, Java, Lifecycle, Management, Programming, Project, Security, XML","Telecommuting not available
Travel not required"
19912,"Full Time, 2 Months",399,Depends On Experience,Need Local Candidate only- Direct Face to Face Interview.,"Telecommuting not available
Travel not required"
19913,Full Time,399,,"Analysis, Analyst, CISSP, Disaster Recovery, Firewall, Manager, Management, Networks, Project, Risk Management, Security, Simulation","Telecommuting not available
Travel not required"
19914,"Full Time, Full Time",399,"$70,000.00 to $120,000.00 per year",".Net, AngularJS, ASP, ASP.NET, C#, Developer, JavaScript, Project","Telecommuting not available
Travel not required"
19915,Full Time,399,$50.00 to $55.00 per hour,"Costing, Development, LAN, Manager, Management, Networking, Project, Project Management, Project Manager, Scheduling, WAN, Windows","Telecommuting not available
Travel not required"
19916,Full Time,399,Negotiable,3+ years professional software development experience with Ruby / Ruby on Rails,"Telecommuting not available
Travel not required"
19917,Contract W2,399,Market,"Windows, UNIX and Linux Operating Systems, OWASP, NIST, SANS, TCP/IP, Splunk, Excel","Telecommuting not available
Travel not required"
19918,Full Time,399,,"Analysis, Architecture, Automated, Conceptual Design, Development, Exchange, Linux, Management, Project, Research, Risk Management, Scheduling, Scientific, Security, Simulation, Specification, System Architecture, Testing, Test Plan, Windows","Telecommuting not available
Travel not required"
19919,"Full Time, Perm",399,Competitive,"Access, Aerospace, Algorithm, Algorithms, Applications, Architecture, Assembly, Conceptual Design, Development, Engineer, Engineering, Engineers, Fortran, Hardware, Java, Matlab, Modeling, Performance, Physics, Programming, Project, Python, Security, Simulation, Software, Systems, Testing, Validation","Telecommuting not available
Travel not required"
19920,"C2H Corp-To-Corp, C2H Independent, C2H W2",399,$85 - $120 per annum,"JavaScript, CSS3, HTML5, jQuery","Telecommuting not available
Travel not required"
19921,Full Time,399,Depends On Experience,"Algorithms, Android, Database, iOS, J2EE, Java, JavaScript, Jenkins, Programming, Security, Software Engineer, SQL","Telecommuting not available
Travel not required"
19922,Full Time,399,Negotiable,"SAP, Software Training, Training","Telecommuting not available
Travel not required"
19923,Full Time,399,-,,"Telecommuting not available
Travel not required"
19924,"Contract Corp-To-Corp, Contract Independent, 6+ Months",399,Market,"Web Services, Docker, Spark, Nosql, Python","Telecommuting not available
Travel not required"
19925,"Full Time, C2H Corp-To-Corp, C2H W2",399,Depends On Experience,"Pentaho, Hadoob, NOSQL, Cloud, AWS","Telecommuting not available
Travel not required"
19926,Full Time,399,,This is a direct hire role and the salary range is open,"Telecommuting not available
Travel not required"
19927,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 Months",399,Depends On Experience,"java/j2ee, JavaScript, HTML 5, CSS 3, Jquery, AngularJS, Bootstrap and Node.js, RESTful","Telecommuting not available
Travel not required"
19928,Full Time,399,"$86,350 to $122,000","SQL, HTML, CSS, Security Best Practices, Technology tools and platforms, Analytical skill, Detail-oriented, Problem Solver, Communication","Telecommuting not available
Travel not required"
19929,Contract W2,399,Competitive,"rf, radio frequency","Telecommuting not available
Travel not required"
19930,"Full Time, Full-time, Employee",399,Unspecified,"VB6, VB.NET, .NET, SQL, Retail Pro 8, NetSuite - VB6, VB.NET, .NET, SQL, Retail Pro 8, NetSuite","Telecommuting not available
Travel not required"
19931,"Contract Independent, Contract W2",399,Open!,"QA Management, Testing Experience","Telecommuting not available
Travel not required"
19932,Full Time,399,Depends On Experience,"Product Owner, Retail Merchandise","Telecommuting not available
Travel not required"
19933,Contract W2,399,,Network Engineer,"Telecommuting not available
Travel not required"
19934,Full Time,399,$100000 - $140000 per annum,Salesforce / Apex / Visualforce / SFDC,"Telecommuting not available
Travel not required"
19935,Full Time,399,,"Circuits, Development, Hardware, IC Design, Matlab, Modeling, PLL, Simulation, Specification, Supervision, Validation","Telecommuting not available
Travel not required"
19936,Full Time,399,Depends On Experience,"Analysis, Analyst, CISSP, Database, Development, ISO, Management, Research, Security, Testing","Telecommuting not available
Travel not required"
19937,"Contract W2, C2H W2",399,,Manufacturing Services Engineer,"Telecommuting not available
Travel not required"
19938,C2H W2,399,Depends On Experience,"Solution Architect, Private Cloud, SDS, VMware vSphere, HyperV, infrastructure, storage","Telecommuting not available
Travel not required"
19939,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months",399,open,1.             Delivery 2.             Processing 3.             Testing,"Telecommuting not available
Travel not required"
