job_listing_no,job_type,page,salary_info,technical_skills,travel_info
28251,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H W2",566,Market,"ECMAScript6,ECMAScript5,React,Redux,HTML5,CSS3","Telecommuting not available
Travel not required"
28252,Full Time,566,,"Analysis, Analytical Skills, Business Requirements, Change Management, Civil, CTO, Development, HTTP, ISO, Manager, Management, Networks, PHP, Project, Research, Sales, Supervision, Telecom","Telecommuting not available
Travel not required"
28253,"Contract Independent, Contract W2, 6+ months",566,Depends On Experience,"Groovy, javascript, shell scripting, web services (SOAP and REST) and MQ, Jira, Quality Center, Windows, MACOS, Linux, VMWare, Jenkins, SVN, TFS","Telecommuting not available
Travel not required"
28254,Full Time,566,$60000 - $80000 per annum,Microsoft Dynamics Recruitment Consultant - $60-80k OTE,"Telecommuting not available
Travel not required"
28255,"Full Time, Full-time, Employee",566,"$100,000 - $160,000","Enterprise Sales, UCaaS (Unified Communications as a Service), Network Security Solutions, OTT Video Services, Cloud Services, Sales in America and Latin America - Enterprise Sales, UCaaS (Unified Communications as a Service), Network Security Solutions, OTT Video Services, Cloud Services, Sales in America and Latin America","Telecommuting not available
Travel not required"
28256,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent",566,Up to $81 per hour,"CCNP, CCNA, CCIE, Routers, Layer 1, Layer 2, Layer 3, BGP routing, Ethernet networking","Telecommuting not available
Travel not required"
28257,"Full Time, Full-time, Employee",566,"$110,000 - $120,000","SAP, SAP FICO, SAP COPA, SAP SD, SAP PP, Technical Leadership - SAP, SAP FICO, SAP COPA, SAP SD, SAP PP, Technical Leadership","Telecommuting not available
Travel not required"
28258,"Contract W2, 7 months",566,Depends On Experience,"SolidWorks skills, CAD, CAM, ERP","Telecommuting not available
Travel not required"
28259,Full Time,566,Negotiable,"Workforce Integration Manager, Kronos Workforce Central Application, Microsoft Office Products","Telecommuting not available
Travel required to 10%."
28260,"Full Time, Full time",566,Depends On Experience,PowerCenter ETL Oracle SQL,"Telecommuting not available
Travel not required"
28261,"Full Time, Full Time",566,,"Analyst, Anti-Virus, B2B, CCNA, CISSP, Development, Encryption, Firewall, Hardware, IIS, ISO, Linux, Manager, Management, MCSE, Networking, Network Administrator, Networks, Project, Project Management, Security, SOX, SQL, System Administrator, Testing, Unix, VM, VMware, Windows","Telecommuting not available
Travel not required"
28262,Full Time,566,,"Development, Foundation, Hardware, Materials, Network Administrator, Networks, Peripheral, Routers, Security, Simulation, Switches, Testing, Video","Telecommuting not available
Travel not required"
28263,"C2H Corp-To-Corp, C2H Independent, C2H W2, 6+ months to hire",566,Negotiable,".net, C#, SQL, VB.net","Telecommuting not available
Travel not required"
28264,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",566,Negotiable,"Analyst, Development, Development Manager, Excel, HTTP, Manager, Management, Metrics, Microsoft Word, Rational","Telecommuting not available
Travel not required"
28265,C2H W2,566,Negotiable,"Java, ORM","Telecommuting not available
Travel not required"
28266,Full Time,566,,,"Telecommuting not available
Travel not required"
28267,"Full Time, Contract Independent, Contract W2, C2H Independent",566,000,".NET Developer, ASP.NET, WCF, VISUAL STUDIO, IIS, SERVER, JAVASCRIPT, C#, JQUERY, JSON","Telecommuting not available
Travel not required"
28268,"Full Time, Permanent Full Time",566,,"Agile, API, Automated, CGI, Consulting, CRM, Database, Developer, Development, ERP, Foundation, GUI, Java, Lifecycle, Manager, Modeling, Process Engineering, Process Reengineering, Project, Re-engineering, Reengineering, SalesForce, Scrum, Security","Telecommuting not available
Travel not required"
28269,Full Time,566,Depends On Experience,Product,"Telecommuting not available
Travel not required"
28270,"Full Time, Full-time, Employee",566,"$60,000 - $95,000","ASP.NET, C#, MVC, HTML/ CSS/ JavaScript, SQL Server, OOP - ASP.NET, C#, MVC, HTML/ CSS/ JavaScript, SQL Server, OOP","Telecommuting not available
Travel not required"
28271,Full Time,566,,"Accounting, Analyst, Consulting, Management, Project, Project Management, Security, Video","Telecommuting not available
Travel not required"
28272,Full Time,566,Depends On Experience,"servicenow,html,javascript,xml,rest,debugging,testing","Telecommuting not available
Travel not required"
28273,"Full Time, Full-time, Employee",566,"$75,000 - $130,000","C#, .NET, Angular, Web Services, TDD, MVC - C#, .NET, Angular, Web Services, TDD, MVC","Telecommuting not available
Travel required to 25%."
28274,"Full Time, Full Time",566,,"Alcatel, ANSI, Architecture, CCNA, Cisco, Development, Ethernet, Hardware, IEEE, Lucent, Network Engineer, Project, Protocols, Supervision, Supervisor, TCP/IP","Telecommuting not available
Travel not required"
