company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/LF2-136013929?src=19,100% Remote - Senior Back-End Engineer,551,"San Francisco, CA",12
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/appblok/2417_695101?src=19,Manager of Decision Analytics - Medicare & Retirement - MN,552,"Minnetonka, MN",12
Invictus Infotech,2017-04-20,http://www.dice.com/job/result/10426580/967162?src=19,Bigdata Hadoop,553,"Atlanta, GA",12
CompNova,2017-04-20,http://www.dice.com/job/result/10423121/17-0236001?src=19,Sr Java/J2EE Developer with Hadoop(10yrs experience is must),554,"Roswell, GA",12
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/LF2-136009729?src=19,100% Remote - Senior Back-End Engineer,555,"Dallas, TX",12
Velocity Resource Group,2017-04-13,http://www.dice.com/job/result/10114406/957648?src=19,Software Engineer,556,"San Diego, CA",12
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/EY-biosftEng-CA-135721740?src=19,Bioinformatics Software Engineer,557,"Pleasanton, CA",12
"Integrated Resources, Inc.",2017-04-21,http://www.dice.com/job/result/irionlin/966279?src=19,Software engineer,558,"Roswell, GA",12
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/AW2-135194257?src=19,Senior Software Engineer - Top Security Startup!,559,"Redwood City, CA",12
Major League Baseball Advanced Media,2017-04-18,http://www.dice.com/job/result/RTX152cd1/914280?src=19,Senior Scala Engineer,560,"New York, NY",12
Platinum Enterprise Solutions,2017-04-22,http://www.dice.com/job/result/90655605/867?src=19,Sr. Digital Web Analyst,561,"Torrance, CA",12
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/AW2-135890733?src=19,Machine Learning Engineer - Top Security Startup!,562,"Redwood City, CA",12
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/20413?src=19,Senior Adjudicator - TS/SCI Required,563,"Chantilly, VA",12
Confidential Company,2017-04-17,http://www.dice.com/job/result/10340513/921103?src=19,"Principal Engineer, Backend",564,"san francisco, CA",12
Ascent,2017-04-22,http://www.dice.com/job/result/itca001/17-01146?src=19,Software Engineer - Flow Cytometry,565,"Hercules, CA",12
JSR Tech Consulting,2017-04-21,http://www.dice.com/job/result/90942473/949053?src=19,Human Capitol Management Business Analyst,566,"roseland, NJ",12
"Renaissance Learning, Inc.",2017-04-22,http://www.dice.com/job/result/advlearn/239994?src=19,Software Development Engineer in Test (SDET),567,"Wisconsin Rapids, WI",12
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/526461?src=19,Biomedical Informatics Specialist (Informatica),568,"Brentwood, MO",12
"HighLight Group, Inc.",2017-04-06,http://www.dice.com/job/result/90989628/946487?src=19,Sr. Hadoop Engineer - Distributed Computing,569,"Palo Alto, CA",12
Payette Group,2017-04-19,http://www.dice.com/job/result/payette/933975?src=19,Software Engineer (Analytics),570,"Palo Alto, CA",12
"ADP Automatic Data Processing, Inc.",2017-04-11,http://www.dice.com/job/result/adp/133004?src=19,Lead Java Developer,571,"Roseland, NJ",12
"ADP Automatic Data Processing, Inc.",2017-04-11,http://www.dice.com/job/result/adp/133871?src=19,Senior .NET UI Developer,572,"Alpharetta, GA",12
"ADP Automatic Data Processing, Inc.",2017-04-20,http://www.dice.com/job/result/adp/129897?src=19,Principal QA Engineer,573,"Roseland, NJ",12
Zillow.com,2017-04-22,http://www.dice.com/job/result/RTX156587/oVKO4fwh?src=19,Senior Principal Engineer - Search Infrastructure,574,"Seattle, WA",12
Zillow.com,2017-04-22,http://www.dice.com/job/result/RTX156587/oprc4fwQ?src=19,"Software Development Engineer, Machine Learning Intern",575,"Seattle, WA",12
DuPont Pioneer,2017-04-12,http://www.dice.com/job/result/ecreablok/4557?src=19,Software Engineer - Discovery Research (ABT00001740),576,"Johnston, IA",12
Zillow.com,2017-04-22,http://www.dice.com/job/result/RTX156587/ok1w4fwF?src=19,Economist,577,"Seattle, WA",12
Zillow.com,2017-04-22,http://www.dice.com/job/result/RTX156587/oh164fwc?src=19,Economist,578,"Seattle, WA",12
"Astron International, Inc",2017-04-03,http://www.dice.com/job/result/wildblok/701ASF-116886?src=19,Product Manager,579,"Houston, TX",12
Ke'aki Technologies,2017-04-22,http://www.dice.com/job/result/10369495/3690?src=19,Application Integrator,580,"Fort Rucker, AL",12
