company,date,detailUrl,jobTitle,job_listing_no,location,page
Innovative Solution Advisors,2017-03-28,http://www.dice.com/job/result/ISAGRP/935219?src=19,Fulltime web developer,23851,"Melville, NY",478
Ingersoll Rand,2017-03-31,http://www.dice.com/job/result/10398049/878280?src=19,Sr. Software Engineer (Java),23852,"Saint Paul, MN",478
Cigniti Technologies Inc,2017-04-19,http://www.dice.com/job/result/10121990/949288?src=19,JIRA Administrator,23853,"New York, NY",478
"Ports America Shared Services, Inc.",2017-03-29,http://www.dice.com/job/result/10367371/17-1189?src=19,IT Terminal Technician Analyst I,23854,"San Pedro, CA",478
ITC Infotech,2017-04-21,http://www.dice.com/job/result/10117916/951073?src=19,Senior Network Engineer (Juniper & Aruba Exp),23855,"Chicago, IL",478
Knowledge Momentum,2017-04-21,http://www.dice.com/job/result/10358564/966237?src=19,Mainframe Technical Specialist (10 yrs. exp.),23856,"Raleigh, NC",478
BHT Staffing Solutions,2017-04-19,http://www.dice.com/job/result/10528858/17-00115?src=19,Python Developer,23857,"New York, NY",478
"iSpace, Inc",2017-04-21,http://www.dice.com/job/result/10106153/F10489?src=19,MetaData Administrator,23858,"Los Angeles, CA",478
Infogroup Northwest,2017-04-23,http://www.dice.com/job/result/infogrup/17276?src=19,EDI Analyst,23859,"Vancouver, WA",478
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/MV1-135048664?src=19,Field Service Engineer - TS/SCI w/ Polygraph,23860,"Herndon, VA",478
Loma Linda University,2017-03-29,http://www.dice.com/job/result/10221731/881012?src=19,IT Project Manager,23861,"San Bernardino, CA",478
Booz Allen Hamilton,2017-04-23,http://www.dice.com/job/result/booz/J3H3QY6JLBGPPH3MCQX?src=19,Web Applications Developer,23862,"Chantilly, VA",478
Cisco Systems Inc.,2017-04-23,http://www.dice.com/job/result/ciscobot/1023080?src=19,Senior Software Engineer - Security Group,23863,"Austin, TX",478
Select Medical,2017-04-23,http://www.dice.com/job/result/RTL149373/35722?src=19,Integration/Interface Analyst,23864,"Mechanicsburg, PA",478
IDC Technologies,2017-04-21,http://www.dice.com/job/result/10114879/950964?src=19,"Backup Administrator in Quincy, MA---F2F Interview",23865,"Quincy, MA",478
Sempera,2017-04-13,http://www.dice.com/job/result/10204120/901622?src=19,Media Software Engineer,23866,"Centennial, CO",478
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job24987?src=19,Sr .Net Developer,23867,"Los Angeles, CA",478
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/IU1-135877935?src=19,"Backend Engineer - MongoDB, Node.js, Docker",23868,"Oakland, CA",478
Net2Source Inc.,2017-04-13,http://www.dice.com/job/result/10271304/956639?src=19,IT Governance Analyst,23869,"Lansing, MI",478
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/454273-1A?src=19,Network Operations Engineer - DevOps,23870,"Southlake, TX",478
"Miracle Software Systems, Inc.",2017-04-20,http://www.dice.com/job/result/mirmi001/866209?src=19,SAP ME MII Developer,23871,"Minneapolis, MN",478
Centre Technologies,2017-04-21,http://www.dice.com/job/result/RTX10ea45/684922?src=19,Managed Services IT Consultant - T1,23872,"Round Rock, TX",478
Mason Frank International,2017-04-23,http://www.dice.com/job/result/10371697M/4543251-960?src=19,Marketing Specialist (Marketo),23873,"Gainesville, FL",478
"CompCiti Business Solutions, Inc.",2017-04-17,http://www.dice.com/job/result/RTX1a0fe7/RMA2017?src=19,RELEASE MANAGEMENT ANALYST,23874,"ALBANY, NY",478
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/8002?src=19,"Associate Analyst, Systems",23875,"Indianapolis, IN",478
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01062?src=19,Mechanical Engineer,23876,"Minneapolis, MN",478
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/7214?src=19,"Associate Engineer, Systems",23877,"Bayview, ID",478
"firstPRO, Inc.",2017-04-20,http://www.dice.com/job/result/FIRSTPRO/958519?src=19,Senior .NET Developer / 2 Days Remote,23878,"Alpharetta, GA",478
