company,date,detailUrl,jobTitle,job_listing_no,location,page
SV Tech Systems,2017-04-17,http://www.dice.com/job/result/10374708/SV00332?src=19,Scrum Trainer,17351,"Minneapolis, MN",348
CSRA,2017-04-23,http://www.dice.com/job/result/srabot/4415172?src=19,Systems Architect Sr,17352,"Robins Air Force Base, GA",348
"Everest Consultants, Inc.",2017-04-18,http://www.dice.com/job/result/everest/17-00148?src=19,Business Systems Analyst,17353,"Vancouver, WA",348
Servesys Corporation,2017-04-10,http://www.dice.com/job/result/10443784/951597?src=19,Nokia/ALU Network Engineer,17354,"Pomona, CA",348
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/131214-en_US?src=19,Network Manager - Federal,17355,"Tampa, FL",348
Kelly Services,2017-04-23,http://www.dice.com/job/result/10216736/US15TTKJ_BH1290143?src=19,Information Security Architect,17356,"Portland, OR",348
"Zume IT, Inc.",2017-04-20,http://www.dice.com/job/result/10304017/JPC553-565?src=19,Salesforce Integration Architect,17357,"Auburn Hills, MI",348
The Robinson Group,2017-04-21,http://www.dice.com/job/result/10101529/417?src=19,Senior Enterprise Business Architect,17358,"Wayne, PA",348
InfoTech Spectrum Inc,2017-04-21,http://www.dice.com/job/result/10120349/AB_Dev217?src=19,ABInitio Developer,17359,"Fremont, CA",348
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021991172?src=19,Agent,17360,"San Francisco, CA",348
ConsultUSA,2017-04-21,http://www.dice.com/job/result/10119092/10239D?src=19,Database Developer,17361,"Pittsburgh, PA",348
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/262123?src=19,2nd Shift Cloud Services Tech Support Contractor,17362,"Draper, UT",348
Vaco - Richmond,2017-04-23,http://www.dice.com/job/result/10115369/7620311-327?src=19,SQL/Tableau Reporting Analyst,17363,"Arcola, VA",348
eXcell,2017-04-23,http://www.dice.com/job/result/excell/17-00792?src=19,"Routing & Switch Consultant - Cisco Prime Wireless 3.0, Nexus, CCNP",17364,"Miami, FL",348
