company,date,detailUrl,jobTitle,job_listing_no,location,page
"ZealTech, Inc.",2017-04-22,http://www.dice.com/job/result/10211169a/revproEBS?src=19,Revpro   EBS R12 AR quote to cash,29201,"Sunnyvale, CA",585
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1621798?src=19,Business Intelligence Developer (TIBCO Spotfire),29202,"New York, NY",585
NetApp,2017-04-23,http://www.dice.com/job/result/netapbot/42506BRDIC?src=19,Sr. Software Engineer,29203,"Waltham, MA",585
"Eileen Fisher, Inc.",2017-04-10,http://www.dice.com/job/result/10102250/952020?src=19,Senior Manager - Information Security,29204,"Irvington, NY",585
Codigent,2017-04-21,http://www.dice.com/job/result/10299517/ETL007?src=19,ETL Developer / Informatica Developer,29205,"Jersey City, NJ",585
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_191880BR?src=19,Assoc Application Developer,29206,"Broomfield, CO",585
Steele Tech Partners LLC,2017-04-06,http://www.dice.com/job/result/90941053/SQMySQLDBA?src=19,Certified Scrum Master,29207,"Richmond, VA",585
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/HK2-135978631?src=19,"Full Stack PHP Developer - PHP/LAMP, JavaScript, HTML/CSS, MySQL",29208,"Las Vegas, NV",585
Bicitis Group,2017-04-23,http://www.dice.com/job/result/10122469/Oracle-ERP?src=19,Oracle ERP Functional Specialist,29209,"Washington, DC",585
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/15827?src=19,Applications Systems Analyst (Master),29210,"Macdill Afb, FL",585
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job29187?src=19,Sr. Financial Analyst,29211,"Plano, TX",585
Cynet Systems,2017-04-20,http://www.dice.com/job/result/10516350/TX_Core_0420?src=19,Core Java expert,29212,"Fort Worth, TX",585
Mason Frank International,2017-04-23,http://www.dice.com/job/result/10371697M/SFOC3121-588?src=19,"Salesforce Administrator / Analyst - New York, NY",29213,"New York, NY",585
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/BC4-136380413?src=19,Senior Salesforce Engineer- Great Role at Well Funded Company!,29214,"San Francisco, CA",585
"Key Business Solutions, Inc.",2017-04-14,http://www.dice.com/job/result/RTL149247/954771?src=19,Server Administrator // CA // Need Locals,29215,"Sacramento, CA",585
CARFAX,2017-04-23,http://www.dice.com/job/result/appblok/1601_o2M23fwD?src=19,Systems Developer,29216,"Dallas, TX",585
The Forum Group,2017-04-18,http://www.dice.com/job/result/forumper/NGF480?src=19,"Quant Developer - C++,C#",29217,"New York, NY",585
CitiusTech,2017-04-17,http://www.dice.com/job/result/10482231/960055?src=19,Lead IBM Interface Bus Expert,29218,"Rochester, MN",585
ICONMA,2017-04-21,http://www.dice.com/job/result/iconma/17-07039?src=19,Sr. SQL DBA w/PostGreSQL experience,29219,"Plano, TX",585
RecruitIQ Staffing,2017-04-23,http://www.dice.com/job/result/appblok/3422_a4fefdb5d645c20640cafbf5aa1c2271?src=19,"ServiceNow Developer (Tampa, FL)",29220,"Miami, FL",585
Yash Technologies,2017-04-21,http://www.dice.com/job/result/10123840/SM06002?src=19,SAP MDM/MDG Analyst,29221,"Saint Augustine, FL",585
"Agile Enterprise Solutions, Inc.",2017-04-21,http://www.dice.com/job/result/10122877/PRA_Henry_CCT?src=19,Java/J2EE Architect / Microservices,29222,"Denver, CO",585
Exeter Government Services LLC,2017-04-23,http://www.dice.com/job/result/10197830/1301?src=19,Program Specialist,29223,"Aberdeen Proving Ground, MD",585
PBI,2017-04-11,http://www.dice.com/job/result/RTX1b7f0e/4929403?src=19,Senior Software Engineer,29224,"Wyomissing, PA",585
CGI,2017-04-23,http://www.dice.com/job/result/cgiamsbot/J0916-1775?src=19,SASMO Analyst,29225,"Ft. Dix, NJ",585
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/280381?src=19,Sr. Software Engineer - Java,29226,"Seattle, WA",585
"NetSource, Inc.",2017-04-21,http://www.dice.com/job/result/NETSO/1095?src=19,Senior Payroll Specialist,29227,"Santa Clara, CA",585
Snap Inc,2017-04-05,http://www.dice.com/job/result/10112892/PR-HQ-228?src=19,Tripwire Specialist/IT Security Engineer,29228,"Chantilly, VA",585
Atika Tech,2017-04-21,http://www.dice.com/job/result/10506616/968051?src=19,SAP PP QM Solution Architect,29229,"Kalamazoo, MI",585
Quantix Consulting,2017-04-21,http://www.dice.com/job/result/10130261/968715?src=19,LIS Supervisor,29230,"Denver, CO",585
Infogroup Northwest,2017-04-23,http://www.dice.com/job/result/infogrup/17127?src=19,Java Developer,29231,"Portland, OR",585
Confidential Company,2017-04-21,http://www.dice.com/job/result/accco001a/953874?src=19,BPG Network Deployment Engineer,29232,"Chicago, IL",585
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526372?src=19,Systems Performance Engineer,29233,"Atlanta, GA",585
Vertex Group,2017-04-13,http://www.dice.com/job/result/10196041/Vertex3?src=19,Network Engineer,29234,"Twinsburg, OH",585
Logic House LTD,2017-04-21,http://www.dice.com/job/result/logic/LAOpp4?src=19,Crystal Reports Specialist,29235,"Alhambra, CA",585
Cirrus Logic,2017-04-23,http://www.dice.com/job/result/appblok/309_onYT3fw1?src=19,Senior Analog Design Engineer,29236,"Austin, TX",585
Knowledge Momentum,2017-04-21,http://www.dice.com/job/result/10358564/948731?src=19,Middleware Integration  Developer / Architect,29237,"chicago, IL",585
Michigan Virtual University,2017-04-18,http://www.dice.com/job/result/RTX17d80a/4962148?src=19,Director of Technology Integrations,29238,"Lansing, MI",585
Estuate Inc.,2017-04-18,http://www.dice.com/job/result/10179895/941113?src=19,Software Quality Engineer/Software Test Engineer,29239,"Sunnyvale, CA",585
"Dobra Resources, Inc",2017-04-13,http://www.dice.com/job/result/10197980/816616?src=19,Cyber Threat Analyst,29240,"Herndon, VA",585
Cisco Systems Inc.,2017-04-23,http://www.dice.com/job/result/ciscobot/1026391?src=19,Sr. Security Consultant - Industrial Control Systems,29241,"Rtp, NC",585
Indecomm Holding Inc - Technology Services,2017-04-21,http://www.dice.com/job/result/10122158/968627?src=19,Enterprise technical architect,29242,"Pittsburgh, PA",585
DivIHN Integration Inc.,2017-04-17,http://www.dice.com/job/result/10109463/936387?src=19,Salesforce certified consultant,29243,"Lisle, IL",585
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/12208?src=19,Cyber Security Lead,29244,"Tampa, FL",585
Greenhall Recruitment,2017-04-14,http://www.dice.com/job/result/90993761/958556?src=19,Identity and Access Management Consultants,29245,"Washington, DC",585
Cystems Logic,2017-04-20,http://www.dice.com/job/result/10205791/Windows_Sys_Adm?src=19,Windows System Administrator,29246,"Hutchinson, KS",585
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03724-0009209981?src=19,Telecommunications Specialist,29247,"Horsham, PA",585
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job29246?src=19,Technical Operational Process Analyst,29248,"Plano, TX",585
Reliable Software Resources,2017-04-10,http://www.dice.com/job/result/10122703/789629?src=19,BigData Engineer,29249,"Philadelphia, PA",585
,2017-04-23,http://www.dice.com/job/result/10525742/SD34152-368?src=19,"Full Stack Java Developer - Denver - $120,000 per year",29250,"Denver, CO",585
