company,date,detailUrl,jobTitle,job_listing_no,location,page
Management Recruiters Xpedian,2017-04-19,http://www.dice.com/job/result/10375703/922031?src=19,Senior Siebel Developer,14351,"Germantown, MD",288
Wipro Ltd.,2017-04-20,http://www.dice.com/job/result/10110759/507060?src=19,DocumentDB,14352,"farmington, MI",288
Infor Global Solutions,2017-04-20,http://www.dice.com/job/result/10114757/762730?src=19,Technical Lead-Java,14353,"Austin, TX",288
"Prime Team Partners, Inc",2017-04-23,http://www.dice.com/job/result/10118781/4965?src=19,Java Engineer,14354,"Seattle, WA",288
Skalenow Inc.,2017-04-19,http://www.dice.com/job/result/90934388/927684?src=19,Performance Test Lead,14355,"Seattle, WA",288
Unisys,2017-04-23,http://www.dice.com/job/result/RTL92996/307052DIC?src=19,Senior Java Full Stack/Mobile Developer,14356,"Falls Church, VA",288
MGO Strategic Staffing,2017-04-18,http://www.dice.com/job/result/10365598/960890?src=19,IT Developer Web Technologies (SOA Environment),14357,"San Francisco, CA",288
Compass Technology Group,2017-04-04,http://www.dice.com/job/result/10305593/944160?src=19,"Technical Lead, Application Development",14358,"Fort Worth, TX",288
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009557?src=19,Engineer Software 4,14359,"Colorado Springs, CO",288
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17007354?src=19,Cyber Software Engineer 3 (TS/SCI with Polygraph),14360,"Fairfax, VA",288
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5975783-483?src=19,PC Tech,14361,"Allen Park, MI",288
VanderHouwen,2017-04-23,http://www.dice.com/job/result/vhassoc/34090-1807-MH58?src=19,Mechanical Engineer,14362,"Hood River, OR",288
CSI (Consultant Specialists Inc.),2017-04-20,http://www.dice.com/job/result/10106409/csiPMBioInfoRnD?src=19,Project Manager,14363,"South San Francisco, CA",288
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005026?src=19,Engineer Systems 4 / DOORS SME (17-044) - Reqmts Mgmt,14364,"Colorado Springs, CO",288
JPMorgan Chase,2017-04-23,http://www.dice.com/job/result/10125746/170031716?src=19,"Chase Merchant Services - VP Segment Strategy and Portfolio Optimization - (San Francisco, CA D",14365,"Dallas, TX",288
Vertex Solutions Inc.,2017-04-21,http://www.dice.com/job/result/10310739/851407?src=19,Senior Software Developer,14366,"Seattle, WA",288
comScore,2017-04-23,http://www.dice.com/job/result/10117623/2636?src=19,Associate Panel Marketing Analyst,14367,"Reston, VA",288
"Maxonic, Inc.",2017-04-21,http://www.dice.com/job/result/10108942/12821?src=19,Lead Manufacturing Technician,14368,"Pleasanton, CA",288
Noblis,2017-04-23,http://www.dice.com/job/result/10110945/5371?src=19,Program Support Specialist,14369,"Woodlawn, MD",288
GDH Consulting,2017-04-23,http://www.dice.com/job/result/10112156/GDH_41579-970?src=19,Software Dev Sr Analyst,14370,"Anaheim, CA",288
,2017-04-23,http://www.dice.com/job/result/geicodc/160000O0-312?src=19,Cisco/VoIP Team Lead,14371,"Washington, DC",288
IBM,2017-04-04,http://www.dice.com/job/result/ibmiirc/82600BR?src=19,Curam Architect,14372,United States,288
Invenio Search Group,2017-04-21,http://www.dice.com/job/result/10204218/203393?src=19,Senior Java Software Engineer,14373,"Scottsdale, AZ",288
Quicken Loans Inc.,2017-04-23,http://www.dice.com/job/result/10109060/21937?src=19,Senior Information Security Analyst,14374,"Detroit, MI",288
Aditi Staffing LLC,2017-03-31,http://www.dice.com/job/result/10111892/918331?src=19,Front End Developer,14375,"Beaverton, OR",288
Signature Consultants,2017-04-23,http://www.dice.com/job/result/sigmass/211422-313?src=19,Java Developer,14376,"Jacksonville, FL",288
Staff Tech,2017-04-22,http://www.dice.com/job/result/redoakfl/5157?src=19,Senior PHP / full stack Programmer,14377,"Sacramento, CA",288
Software Guidance & Assistance,2017-04-22,http://www.dice.com/job/result/sgainc/17-01273?src=19,Project Manager,14378,"Tampa, FL",288
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5976398-860?src=19,Project Manager with BI project experience,14379,"Grayslake, IL",288
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5976004-338?src=19,Python Developer,14380,"Raleigh, NC",288
Mainz Brady Group,2017-04-20,http://www.dice.com/job/result/10114266/12591rm?src=19,Digital Marketing Manager,14381,"San Francisco, CA",288
Bridge Search Associates,2017-04-21,http://www.dice.com/job/result/10464833/796399?src=19,"Java Developer, Global Financial Software Firm",14382,"Chicago, IL",288
Kelly Services,2017-04-23,http://www.dice.com/job/result/10216736/US41ALPF_BH1290639?src=19,SENIOR IT AUDITOR,14383,"Franklin, TN",288
IDI Consulting,2017-04-20,http://www.dice.com/job/result/10319975/964957?src=19,Systems(Hadoop) Administrator,14384,"Pittsburgh, PA",288
"Svam International, Inc.",2017-04-11,http://www.dice.com/job/result/svam/705636?src=19,Java Developer with strong exp with Kafa & spring boot,14385,"Denver, CO",288
"iTech US, Inc.",2017-04-18,http://www.dice.com/job/result/10115897/960547?src=19,"Immediate Need!! IBM Tivoli Architect at Waterford, NY",14386,"Waterford, NY",288
"ReqRoute, Inc",2017-04-21,http://www.dice.com/job/result/10349715/952349?src=19,9063  Informatica Developer,14387,"Charlotte, NC",288
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005056?src=19,Chief Technology Architect,14388,"Herndon, VA",288
VanderHouwen,2017-04-23,http://www.dice.com/job/result/vhassoc/34583-1807-MH58?src=19,Test Automation Engineer,14389,"Portland, OR",288
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261991?src=19,Application Developer,14390,"New York, NY",288
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/262123?src=19,2nd Shift Cloud Services Tech Support Contractor,14391,"Draper, UT",288
Columbia University,2017-04-17,http://www.dice.com/job/result/10115520/931718?src=19,Lead Active Directory Engineer,14392,"NY, NY",288
Strategic IT Staffing,2017-04-23,http://www.dice.com/job/result/10204742/JO170311201-714?src=19,Business Systems Analyst - Call Center,14393,"Chesapeake, VA",288
Nytec Inc,2017-04-18,http://www.dice.com/job/result/90957158/816918?src=19,Signal Integrity Test Engineer,14394,"Redmond, WA",288
"CoStar Realty Information, Inc",2017-04-07,http://www.dice.com/job/result/10100023/R11948?src=19,Senior Full Stack Developer,14395,"Richmond, VA",288
