company,date,detailUrl,jobTitle,job_listing_no,location,page
"Compu-Vision Consulting, Inc.",2017-04-21,http://www.dice.com/job/result/10468931/QAQTPHP?src=19,"QA(QTP,HPALM,UFT,SELENIUM,JAVA)",28501,"New York, NY",571
CGI,2017-04-23,http://www.dice.com/job/result/cgiamsbot/J0217-1947?src=19,Cloud Migration Project Manager,28502,Nationwide,571
SCube Technocrats LLC,2017-04-17,http://www.dice.com/job/result/90973686/960797?src=19,Android Developer,28503,"New York, NY",571
"Webilent Technologies, Inc.",2017-04-20,http://www.dice.com/job/result/10123697/965730?src=19,Jr Oracle DBA- W2 only,28504,"Bloomfield, CT",571
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/KW3-134606682?src=19,"Front End Web Developer - JavaScript, ReactJS, AngularJS",28505,"Saint Louis, MO",571
Vanguard,2017-04-23,http://www.dice.com/job/result/appblok/1537_108217?src=19,IBM Infosphere Systems Specialist,28506,"Malvern, PA",571
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/17-00334?src=19,IOS Developer,28507,"Philadelphia, PA",571
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/22625?src=19,Information Assurance II,28508,Are-abu Dhabi,571
Primus Software Corp,2017-04-21,http://www.dice.com/job/result/primusga/linuxadmin_co?src=19,"Linux Administrator, Red Hat RHCSA, Red Hat RHSE - Strictly Local",28509,"Colorado Springs, CO",571
"TAD PGS, Inc",2017-04-23,http://www.dice.com/job/result/10285720a/23180?src=19,Software Engineer-Graphics Interface Development,28510,"Poway, CA",571
180 recruiting + consulting,2017-04-06,http://www.dice.com/job/result/RTX16932a/5606?src=19,Senior Applications Software Engineer,28511,"Deer Park, IL",571
Vbeyond Corporation,2017-04-21,http://www.dice.com/job/result/10209652/953342?src=19,Systems Application Analyst 5,28512,"Newport News, VA",571
Arrow Electronics,2017-04-10,http://www.dice.com/job/result/90922762/R568?src=19,Database Analyst,28513,"Englewood, CO",571
Sapvix,2017-03-28,http://www.dice.com/job/result/10350483/869158?src=19,Sr. Java Backend developer- RESTful,28514,"Sunnyvale, CA",571
"NetSource, Inc.",2017-04-21,http://www.dice.com/job/result/NETSO/1100?src=19,HR Administrative Assistant,28515,"San Diego, CA",571
The Creative Group,2017-04-23,http://www.dice.com/job/result/10466845/02430-0009225575?src=19,Marketing Analyst,28516,"Saint Louis, MO",571
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_193181BR?src=19,Sales Engineer II,28517,"Ballwin, MO",571
Kelly IT,2017-03-30,http://www.dice.com/job/result/10114756a/939372?src=19,Windows Systems Administrator,28518,"San Diego, CA",571
infoNERO,2017-04-12,http://www.dice.com/job/result/10115967/955869?src=19,SAP ABAP Developer,28519,"Minneapolis, MN",571
