job_listing_no,job_type,page,salary_info,technical_skills,travel_info
2101,"Contract Independent, Contract W2, C2H Independent, C2H W2",43,,".Net, Analysis, Analyst, ASP, ASP.NET, Automated, Business Requirements, C#, Customer Service, Data Modeling, Modeling, SQL, SQL Server, Testing","Telecommuting not available
Travel not required"
2102,"Full Time, Full-time, Employee",43,"$70,000 - $90,000","Oracle Product Information Management, SQL, Data Warehousing, Oracle Product Hub, Oracle Enterprise Data Quality, Oracle Inventory - Oracle Product Information Management, SQL, Data Warehousing, Oracle Product Hub, Oracle Enterprise Data Quality, Oracle Inventory","Telecommuting not available
Travel not required"
2103,,43,open,See job description,"Telecommuting not available
Travel required to 100%."
2104,"Full Time, Full-time, Employee",43,"$110,000 - $130,000","Data, Big Data, Web Development, Report Writing, Data Analysis, Data Integration, Data Warehousing - Data, Big Data, Web Development, Report Writing, Data Analysis, Data Integration, Data Warehousing","Telecommuting not available
Travel not required"
2105,Full Time,43,Depends On Experience,"SQL, Server, SSIS, SFTP","Telecommuting not available
Travel not required"
2106,Full Time,43,<=$130K (DOE),"Big Data platforms and languages (Hadoop, MapReduce, Scala, BigQuery, RedShift, and/or Kinetica); MySQL, Postgres, and/or MSSQL; Java, Python, PHP, Ruby and/or R; Data Warehouse and ETL processes","Telecommuting not available
Travel not required"
2107,Full Time,43,,Sr. Data Security Analyst - Cyber Security Analyst,"Telecommuting not available
Travel not required"
2108,Full Time,43,Depends On Experience,"Visual Studio, VB.NET, C#.NET, Microsoft SQL Server ,Microsoft Reporting Services (SSRS) ,(SSAS) ,(SSIS)","Telecommuting not available
Travel not required"
2109,"C2H Corp-To-Corp, C2H Independent, 6 months C-T-H",43,"$75,000-$150,000 DOE",Candidate must have 4+ years of Software Development experience with either C# or Java and must have previous developer experience in an AWS environment.,"Telecommuting not available
Travel not required"
2110,"Contract W2, 12+ Months",43,Negotiable,"OOP, Open Source frameworks, libraries and tools (Git, Maven, Jenkiins),Big Data (Haddop,Cassandra,etc),4+years Java, Spark, Linux .4+years Java, Spark, Linux    Nice to have (Nifi or Cask or Talen","Telecommuting not available
Travel not required"
2111,,43,open,See job description,"Telecommuting not available
Travel required to 75%."
2112,Full Time,43,open,java spark data,"Telecommuting not available
Travel not required"
2113,"Full Time, PERM",43,,"Data, ETL, SSIS, SSAS, SSRS, DAX, Tableau, PowerBI, Azure, AWS, SQL, batch, ORM, SOA","Telecommuting not available
Travel not required"
2114,Contract W2,43,70.00,"Strong DB skills, Pl/Sql, Informatica","Telecommuting not available
Travel not required"
2115,"Contract Corp-To-Corp, Contract Independent, Contract W2, 06 + Months",43,Depends On Experience,"Python or Java or Scala, Amazon Web Services, Spark","Telecommuting not available
Travel not required"
2116,Full Time,43,$80-$90K,"Excel, Adobe, SQL, data warehouse, analytics, statistics","Telecommuting not available
Travel not required"
2117,Full Time,43,Depends On Experience,"SQL, Java, Scala, Shell Scripts, HTTP, PostgreSQL, mySQL, Oracle, Ralph Kimball Style, AWS, Linux, Unix, Akka, Play, Spark","Telecommuting not available
Travel not required"
2118,Full Time,43,130-165K base,"Big Data Engineer, AWS, Hadoop, Scala, Python, ETL, Java, Spark,","Telecommuting not available
Travel not required"
2119,"Full Time, Full-time, Employee",43,"$120,000 - $150,000","Hadoop, Hive, MapReduce, yarn, Kafka, Pig, Oozie, HBase - Hadoop, Hive, MapReduce, yarn, Kafka, Pig, Oozie, HBase","Telecommuting not available
Travel not required"
2120,"Full Time, Regular Full Time",43,Market,"Data Warehouse, SQL Server, T-SQL, SSIS, Epic Caboodle, Epic Cogito, Tableau","Telecommuting not available
Travel not required"
2121,Full Time,43,,"Algorithms, Apache, Automated, Consulting, Data Mining, Development, Hadoop, Management, NoSQL, Programming, Python, Security, Solr","Telecommuting not available
Travel not required"
2122,Full Time,43,$33.00 - $36.00 per annum,SAP Procurement/Data Analyst,"Telecommuting not available
Travel not required"
2123,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 yr.",43,Depends On Experience,Project Manager- Test Data Management,"Telecommuting not available
Travel not required"
2124,"Full Time, Full-time, Employee",43,"$250,000 - $400,000","SQL, Financial Market Data, Data Analysis, Database Management - SQL, Financial Market Data, Data Analysis, Database Management","Telecommuting not available
Travel not required"
2125,"Full Time, Full-Time Employment - FTE",43,,"Database, Data Collection, FDA, Management, Project, Protocol","Telecommuting not available
Travel not required"
2126,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",43,,Data & Reporting Analyst,"Telecommuting not available
Travel not required"
2127,Full Time,43,,"Analysis, Business Intelligence, Citrix, Compilers, CSS, Data Analysis, Data Modeling, DBA, Development, Exchange, Hardware, Java, Linux, Manager, Materials, Modeling, Networks, Oracle, Oracle DBA, PowerShell, Ruby, Security, Simulation, Unix, Video, VMware, WAN, Windows, Windows 7","Telecommuting not available
Travel not required"
2128,"Contract Corp-To-Corp, Contract Independent, Contract W2",43,Negotiable,"Project Management, Data Warehousing, Data Analytics","Telecommuting not available
Travel not required"
2129,Full Time,43,Negotiable,IBM MDM Java EJB XML XSD BMP PME,"Telecommuting not available
Travel not required"
2130,"Contract Independent, Contract W2, 1+ mos",43,BASED ON EXPERIENCE,"Business Analyst, HR Analytics, PeopleSoft, Data Analysis","Telecommuting not available
Travel not required"
2131,"Full Time, Full Time",43,,"Analysis, Automotive, Customer Service, Data Modeling, Development, Genetic, Manager, Management, Mathematical, Mathematical Models, Modeling, Statistical Analysis, Testing","Telecommuting not available
Travel required to 10%."
2132,Full Time,43,,"Algorithms, Apache, Automated, Consulting, Data Mining, Development, Hadoop, Management, NoSQL, Programming, Python, Security, Solr","Telecommuting not available
Travel not required"
2133,Full Time,43,Market,"Data Architect,enterprise systems,architectures,Data Lifecycle process, Data Modeling, data dictionaries,Integration programs,Troux, Mega, Alfabet, Orbus,Big 4","Telecommuting not available
Travel not required"
2134,"Full Time, Full Time",43,,"Agile, Analysis, Analyst, Business Intelligence, Business Objects, Development, Informatica, Management, Metrics, Oracle, Scrum, SQL, Teradata, UX","Telecommuting not available
Travel not required"
2135,Full Time,43,$44-55K Annually,Facility with Microsoft Office applications; Thorough knowledge of information technology concepts and technologies specific to data quality management and assurance,"Telecommuting not available
Travel not required"
2136,"Contract W2, C2H W2",43,Negotiable,"Data, Profiling, Quality, Monitor, Analyst","Telecommuting not available
Travel not required"
2137,"Full Time, Full-time, Employee",43,"$120,000 - $160,000","Machine Learning, R/Python/MATLAB, Big Data (Hadoop/MapReduce/Hive/etc.), Tableau/Splunk, C/C++/Java, SQL - Machine Learning, R/Python/MATLAB, Big Data (Hadoop/MapReduce/Hive/etc.), Tableau/Splunk, C/C++/Java, SQL","Telecommuting not available
Travel not required"
2138,Contract W2,43,Depends On Experience,"Big Data Developer,Java,Scala,Python,Impala,Hive,Sql,Avro,Parquet","Telecommuting not available
Travel not required"
2139,Full Time,43,80000-120000,"Data Software Engineer, C++, Java, Groovy, Python, Data Software Developer, Data Software Architect, Data Programmer/Analyst","Telecommuting not available
Travel not required"
2140,"Full Time, Full-time, Employee",43,"$100,000 - $200,000","SQL, Scripting, distributed computing, Hadoop Ecosystem, Java, Big Data, data structures, Team Leadership - SQL, Scripting, distributed computing, Hadoop Ecosystem, Java, Big Data, data structures, Team Leadership","Telecommuting not available
Travel not required"
2141,"Full Time, Direct Hire",43,,"Architecture, Business Intelligence, Database, Data Mining, Data Modeling, Data Warehouse, Development, Hadoop, Management, Modeling, Recruiter, SAP, SQL, SQL Server, Testing, Validation","Telecommuting not available
Travel not required"
2142,"Full Time, Contract W2, C2H W2, Long Term/ Fulltime",43,Negotiable,"Data architecture, Data warehousing, MDM, data dictionaries, SharePoint, Master Data Services, SQL Server","Telecommuting not available
Travel not required"
2143,"Contract W2, 9 - 12 Months",43,,"Healthcare, Mdm, Data Warehouse","Telecommuting not available
Travel not required"
2144,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",43,Market,"Data Architecture, Data Modeling, Business Objects, ETL, Application Integration, Big Data","Telecommuting not available
Travel not required"
2145,"Full Time, Full-time, Employee",43,"$95,000 - $175,000","Hadoop, Java Development, Big Data Pipelines, Kafka - Hadoop, Java Development, Big Data Pipelines, Kafka","Telecommuting not available
Travel not required"
2146,Full Time,43,,"Agile, Business Intelligence, Development, Hadoop, Project, SQL","Telecommuting not available
Travel not required"
2147,"Full Time, Permanent Full Time",43,,"Analysis, Architecture, Business Intelligence, Business Requirements, CGI, Database, Data Modeling, Data Warehouse, Development, Hadoop, Middleware, Modeling, Project, SAP, Security, Specification, SQL","Telecommuting not available
Travel not required"
2148,"Full Time, Contract W2, C2H W2, 3 Years",43,Depends On Experience,"Cloud, Oracle DBA, AWS, Python, Data Pump","Telecommuting not available
Travel not required"
2149,Full Time,43,000000,Data Analyst  CRM & Analytics,"Telecommuting not available
Travel not required"
2150,"Full Time, Direct-Hire",43,$60k (flexible),R programming; Strong SQL skills,"Telecommuting not available
Travel not required"
