company,date,detailUrl,jobTitle,job_listing_no,location,page
Simply People,2017-04-20,http://www.dice.com/job/result/RTX1a93f6/966723?src=19,SQL Developer,6001,"Nashville, TN",121
Bridge Technologies and Solutions,2017-04-05,http://www.dice.com/job/result/10397847/6517501?src=19,Sr hadoop developer,6002,"Beaverton, OR",121
Vaco - Orange County,2017-04-23,http://www.dice.com/job/result/10115369/0329171-150?src=19,"WORKDAY HRIS ANALYST - FULL-TIME - MISSION VIEJO, CA",6003,"Mission Viejo, CA",121
VanderHouwen,2017-04-22,http://www.dice.com/job/result/vhassoc/34411-1807-MH58?src=19,Sr. SDET,6004,"Houston, TX",121
BayOne Solutions,2017-04-21,http://www.dice.com/job/result/10494547/804489?src=19,QA Automation Engineer - San Francisco CA - In-Person Interview,6005,"San Francisco, CA",121
"Health Management Systems, Inc.",2017-04-18,http://www.dice.com/job/result/10100195/962336?src=19,Business Systems Analyst,6006,"Las Vegas, NV",121
"DHI Group, Inc.",2017-04-12,http://www.dice.com/job/result/dhi/864215?src=19,Senior Business Intelligence Engineer,6007,"Urbandale, IA",121
Cable One,2017-04-21,http://www.dice.com/job/result/RTX1713ad/920776?src=19,IP Engineer II OR Senior,6008,"Phoenix, AZ",121
"Sterling Jewelers, Inc.",2017-04-22,http://www.dice.com/job/result/RTL165670/REQ_50?src=19,IT Security Engineer,6009,"Akron, OH",121
VanderHouwen,2017-04-22,http://www.dice.com/job/result/vhassoc/33977-1807-MH58?src=19,Quality Technician,6010,"Bingen, WA",121
Ciber,2017-04-22,http://www.dice.com/job/result/10122753/99284?src=19,PTC Application Engineer (Windows),6011,"Kansas City, MO",121
"I.T. Solutions, Inc.",2017-04-22,http://www.dice.com/job/result/10441044/17-00131?src=19,Contracts Analyst,6012,Foster City,121
"Mitchell Martin, Inc.",2017-03-28,http://www.dice.com/job/result/mitchmar/PKS40?src=19,"Sr. PM/BA (Chicago, IL)",6013,"Chicago, IL",121
Belcan InfoServices,2017-04-18,http://www.dice.com/job/result/10185312/217715?src=19,Oracle Developer,6014,"Whippany, NJ",121
"Embedded Resource Group, Inc",2017-04-21,http://www.dice.com/job/result/10123851/5024?src=19,Build Engineer - Gerrit (5024),6015,"Sunnyvale, CA",121
Acuity Systems,2017-04-11,http://www.dice.com/job/result/10368229/70?src=19,Microstrategy Developer,6016,"Herndon, VA",121
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4435902?src=19,Systems Administrator,6017,"Columbia, SC",121
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17004805?src=19,Embedded Software Engineer 5,6018,"Oklahoma City, OK",121
"SilverSearch, Inc.",2017-04-21,http://www.dice.com/job/result/10112164/WJLifionjrPM?src=19,TSQL - SQL Server Engineer in Central NJ,6019,"Old Bridge, NJ",121
"Mitchell Martin, Inc.",2017-04-22,http://www.dice.com/job/result/mitchmar/17-040417ss?src=19,Business Analyst - Lending - Security Lending - W2 Only,6020,"New York, NY",121
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17006440?src=19,Engineer Electrical 3,6021,"Warner Robins, GA",121
"SilverSearch, Inc.",2017-04-20,http://www.dice.com/job/result/10112164/MM7472?src=19,VP of IT- Applications- Retail,6022,"Portland, OR",121
"Pyramid Consulting, Inc.",2017-04-10,http://www.dice.com/job/result/pyrmid/17-10640?src=19,BI Developer (15),6023,"alpharetta, GA",121
Synechron Inc.,2017-04-11,http://www.dice.com/job/result/10111699/950284?src=19,UI/Angular Developer,6024,"New York, NY",121
Atyeti,2017-04-21,http://www.dice.com/job/result/10378739/SG01010?src=19,IT Developer (Trading),6025,"Raleigh, NC",121
Perficient,2017-04-20,http://www.dice.com/job/result/10180786/331613?src=19,AWS Cloud Architect,6026,"Dallas, TX",121
Shulman Fleming & Partners,2017-04-22,http://www.dice.com/job/result/shulman/SA792947328?src=19,Senior Python Engineer (NYC),6027,"New York, NY",121
"Mitchell Martin, Inc.",2017-04-20,http://www.dice.com/job/result/mitchmar/PKS44?src=19,Sr. Program Manager,6028,"New York, NY",121
"V-Soft Consulting Group, Inc",2017-04-05,http://www.dice.com/job/result/vsky001/931890?src=19,Hadoop Developer,6029,"Madison, WI",121
Cognate Inc,2017-04-20,http://www.dice.com/job/result/10114372/945083?src=19,Senior Application Developer .NET,6030,"Fremont, CA",121
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2668?src=19,"Lead Implementation Engineer, Internet Television",6031,Amsterdam,121
"TekPartners, A P2P Company",2017-04-22,http://www.dice.com/job/result/10109347/52385?src=19,Sr. Business Analyst,6032,"Fort Lauderdale, FL",121
"Prime Team Partners, Inc",2017-04-22,http://www.dice.com/job/result/10118781/4615?src=19,MMIS Architect,6033,"Santa Fe, NM",121
Prutech Solutions,2017-03-30,http://www.dice.com/job/result/10117953/893443?src=19,Core Java Developer(regulatory,6034,"North brunswick, NJ",121
Noblis,2017-04-22,http://www.dice.com/job/result/10110945/5084?src=19,System Security Engineer,6035,"Washington, DC",121
ConsultUSA,2017-04-20,http://www.dice.com/job/result/10119092/10658D?src=19,MS SQL Development and Support,6036,"Everett, MA",121
Pennsylvania Higher Education Assistance Agency,2017-04-22,http://www.dice.com/job/result/RTL443389/907268?src=19,DB2 Database Administrator,6037,"Harrisburg, PA",121
Spruce Technology Inc.,2017-04-21,http://www.dice.com/job/result/10215935/YPDG33?src=19,"Jr.Data Governance Analyst with MS dynamics CRM functional-Chicago,IL",6038,"Chicago, IL",121
Kavaliro,2017-04-20,http://www.dice.com/job/result/10411514/966986?src=19,IT Director  - ERP Dynamics Exp,6039,"Orlando, FL",121
Starpoint Solutions LLC,2017-04-23,http://www.dice.com/job/result/10107614/STFSRCH00089173?src=19,"Production Support( Windows, Enterprise)",6040,"Scranton, PA",121
"Planet Consulting, Inc.",2017-04-05,http://www.dice.com/job/result/planetne/cybersecurity?src=19,Cyber Security Architect,6041,"Herndon, VA",121
Fidelis Care New York,2017-04-22,http://www.dice.com/job/result/10441189/27779?src=19,SAS Administrator II,6042,"Buffalo, NY",121
"Apex Systems, Inc",2017-04-06,http://www.dice.com/job/result/apexsan/906082?src=19,Systems Architect,6043,"Baltimore, MD",121
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03947?src=19,Business Analyst,6044,"Tampa, FL",121
"Apex Systems, Inc",2017-04-11,http://www.dice.com/job/result/apexsan/953979?src=19,Senior Business Analyst,6045,"Albany, NY",121
"Amarx Search, Inc.",2017-03-24,http://www.dice.com/job/result/amarx/1555?src=19,CRM Manager,6046,"Santa Clara, CA",121
360 Resources LLC,2017-04-17,http://www.dice.com/job/result/10472431/812925?src=19,Server Engineer II or III,6047,"Greenwood Village, CO",121
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5978973-269?src=19,HRIS Benefits Analyst,6048,"Boise, ID",121
Born Group,2017-04-07,http://www.dice.com/job/result/90970774/BEX_0417?src=19,Java Developer,6049,"Dearborn, MI",121
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6783?src=19,Developer - Level 3 Exempt IT Professional,6050,"New York, NY",121
