company,date,detailUrl,jobTitle,job_listing_no,location,page
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_192066BR?src=19,Network Engineer II- Core,22101,"Centennial, CO",443
Tasacom Technologies,2017-04-19,http://www.dice.com/job/result/10331984/964302?src=19,Product Manager,22102,"Burlington, MA",443
The CEI Group,2017-04-21,http://www.dice.com/job/result/compexpr/579739?src=19,Sr. Software Engineer,22103,"Woburn, MA",443
AvalonBay Communities,2017-04-22,http://www.dice.com/job/result/10301635/97508982?src=19,Senior Information Security Engineer,22104,"Arlington, VA",443
RecruitIQ Staffing,2017-04-23,http://www.dice.com/job/result/appblok/3422_cfdc30c22ce93cdcdd0440fe062f4cab?src=19,"Sr. Lawson GHR Analyst (Phoenix, AZ)",22105,"Las Vegas, NV",443
"Broadridge Financial Solutions, Inc",2017-04-23,http://www.dice.com/job/result/10238880/5000196902306?src=19,Lead Cold Fusion Programmer Analyst,22106,"Owings Mills, MD",443
"Request Technology, LLC",2017-03-31,http://www.dice.com/job/result/napil006/RHSAPla?src=19,SAP Platform Solutions Architect,22107,"Chicago, IL",443
The ACI Group,2017-04-23,http://www.dice.com/job/result/aci/10156?src=19,Agile Coach,22108,"Baltimore, MD",443
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job29073?src=19,Security Administrator,22109,"Plano, TX",443
Latitude36 Inc,2017-04-18,http://www.dice.com/job/result/techrp/SupportVISA5?src=19,Business Analyst V,22110,"Nashville, TN",443
NW Natural,2017-04-20,http://www.dice.com/job/result/RTL376772/50227968?src=19,Network Engineering,22111,"Portland, OR",443
The ACI Group,2017-04-23,http://www.dice.com/job/result/aci/10199?src=19,Technical Manager,22112,"Baltimore, MD",443
Highstreet IT Solutions,2017-04-14,http://www.dice.com/job/result/10126797/878981?src=19,Oracle Fusion/Cloud Consultant,22113,"New York, NY",443
Centizen,2017-04-21,http://www.dice.com/job/result/10429942/969172?src=19,"Front-End Developer(React, Redux, Amazon EC2, GCE, Rackspace, Azure)",22114,"Beaverton, OR",443
Mindteck,2017-04-07,http://www.dice.com/job/result/10102371/769014?src=19,"Business Development Manager- DALLAS, TEXAS",22115,"DALLAS, TX",443
Object Information Service,2017-04-21,http://www.dice.com/job/result/10206258/967846?src=19,Telecom Technician,22116,"Irving, TX",443
VisionIT,2017-04-23,http://www.dice.com/job/result/10120771/BBBH69266-14?src=19,Decision Support Analyst (with SAS Programming),22117,"Detroit Office (or Remote If Not Local), MI",443
ASCII Group LLC,2017-04-21,http://www.dice.com/job/result/10117479/968408?src=19,Oracle Developer with Performance Tuning  / $50/hr on c2c/1099 max -l,22118,"Tampa, FL",443
"Request Technology, LLC",2017-04-20,http://www.dice.com/job/result/napil006/riskcompliance2?src=19,Risk and Compliance Analyst,22119,"Lake Forest, IL",443
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JT7-135384255?src=19,PHP Engineer (Laboratory Information System/LIMS),22120,"Arcadia, WI",443
ULINE,2017-04-21,http://www.dice.com/job/result/10416078/1267BR?src=19,Quality Assurance - Automation Engineer,22121,"Pleasant Prairie, WI",443
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/454462-1A?src=19,Functional Applications Architect,22122,"Piscataway, NJ",443
BlueStaff Inc,2017-04-14,http://www.dice.com/job/result/90899509/958366?src=19,Senior Backend Developer,22123,"Hoboken, NJ",443
Lumen Solutions Inc,2017-04-20,http://www.dice.com/job/result/10483685/LSI2017_0045?src=19,Sr. ESB Developer/Consultant,22124,"San Ramon, CA",443
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TP2-13656566?src=19,"Construction Project Manager - Project Management, Commercial",22125,"Las Vegas, NV",443
Hyatt Leader,2017-04-21,http://www.dice.com/job/result/hyattldr/AB17059?src=19,"Application Engineer - DevOps - Unix, Hadoop",22126,"New York, NY",443
Net2Source Inc.,2017-04-18,http://www.dice.com/job/result/10271304/Grid@TX?src=19,Grid Solution engineer,22127,"Irving, TX",443
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1618171?src=19,Senior C++ Device Software Engineer,22128,"San Diego, CA",443
Klaviyo,2017-04-17,http://www.dice.com/job/result/90987205/930757?src=19,Solutions Engineer,22129,"Boston, MA",443
Charles Schwab,2017-04-22,http://www.dice.com/job/result/10228622/20170403-1541?src=19,Junior Software Developer,22130,"Austin, TX",443
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_185759BR?src=19,"Sr Mgr, Network Security Ops",22131,"Centennial, CO",443
TekStaff Solutions,2017-04-15,http://www.dice.com/job/result/90933400/945103?src=19,Sr SharePoint Admin,22132,"Irvine, CA",443
Whiztek Corp,2017-04-21,http://www.dice.com/job/result/10132070/951536?src=19,SQL Server Architect (PDW/APS),22133,"Chicago, IL",443
Vbeyond Corporation,2017-04-07,http://www.dice.com/job/result/10209652/948865?src=19,Siebel Admin,22134,"Nashville, TN",443
RMS Computer Corporation,2017-04-21,http://www.dice.com/job/result/gsc/17-00502n?src=19,Java Developer,22135,"Irving, TX",443
"Genuent, LLC",2017-04-23,http://www.dice.com/job/result/10228513/17-01950?src=19,ECM Project Manager,22136,"New York, NY",443
Mindlance,2017-04-20,http://www.dice.com/job/result/10114908/883213?src=19,.Net Web Developer,22137,"Washington, DC",443
ClientSolv Inc,2017-04-17,http://www.dice.com/job/result/ccsainc/961229?src=19,Security Engineer,22138,"Broomfield, CO",443
"ASD, Inc.",2017-04-19,http://www.dice.com/job/result/asdinc/EDS17583?src=19,Node Js Developer - Portal,22139,"Baltimore, MD",443
"iTech Solutions, Inc",2017-04-20,http://www.dice.com/job/result/10111560/17-00854?src=19,Salesforce Developer,22140,"Eden Prairie, MN",443
CyberData Technologies,2017-04-21,http://www.dice.com/job/result/RTX146efa/CYBPR176201702?src=19,"Multiple Positions: Managers, Engineers, Administrators",22141,"Silver Spring, MD",443
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1612367?src=19,Senior Radar Signal Processing Engineers,22142,"Dallas, TX",443
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/WT1-136332715?src=19,Software Developer: PHP | MySQL | Sphinx,22143,"Houston, TX",443
The Creative Group,2017-04-23,http://www.dice.com/job/result/10466845/03720-9500494543?src=19,Digital Marketing Director,22144,"Harrisburg, PA",443
TRU8 Solutions,2017-04-17,http://www.dice.com/job/result/90922909/960208?src=19,GRC Business Consultant,22145,"Chicago, IL",443
Global Technical Talent,2017-04-21,http://www.dice.com/job/result/gtt/17-00745?src=19,Systems Engineer,22146,"Hopkinton, MA",443
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/KB6-13665244?src=19,"Senior Software Engineer- Java, SOA",22147,"Santa Clara, CA",443
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RW1-136338216?src=19,Senior Network Engineer,22148,"Longmont, CO",443
Connective DX,2017-04-20,http://www.dice.com/job/result/10123725/956326?src=19,Agile/SCRUM Business Analyst Manager,22149,"Portland, OR",443
"University of California, Irvine",2017-04-13,http://www.dice.com/job/result/RTL219989/2017-0256?src=19,Security Risk Analyst,22150,"Irvine, CA",443
