job_listing_no,job_type,page,salary_info,technical_skills,travel_info
7401,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",149,,"Data Mart, Excel, Manager, Management, Microsoft Excel, Microsoft Word, PowerPoint, Validation","Telecommuting not available
Travel not required"
7402,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 6 Mo + RTH",149,Negotiable,"ETL, Developer, development, ""data mining"", ""data warehouse"", ""big data""","Telecommuting not available
Travel not required"
7403,"Contract W2, 6 Months",149,open,"Virtualization Engineer, VMware, Systems Engineer","Telecommuting not available
Travel not required"
7404,Full Time,149,-,"Qualifications: Knowledge/Experience: Must have: * Strong statistics and data analytics academic background and knowledge of quantitative methods * Good knowledge of SQL, Hive, SAS, and/or","Telecommuting not available
Travel required to 10%."
7405,"Full Time, Full-time, Employee",149,"$70,000 - $85,000","SQL, MySQL, Ssrs, SQL Server, MS SQL Server, Microsoft SQL Server, Python, Azure, Data Modeling, C# - SQL, MySQL, Ssrs, SQL Server, MS SQL Server, Microsoft SQL Server, Python, Azure, Data Modeling, C#","Telecommuting not available
Travel not required"
7406,Full Time,149,,"Agile, Analysis, Architecture, Automated, CASE, Consulting, Database, Data Modeling, Development, IBM, Java, Management, Modeling, Project, Rational, Security, SOAP, Specification, UML, XML","Telecommuting not available
Travel not required"
7407,"Contract Corp-To-Corp, Contract W2, 6 months++",149,open,Power BI,"Telecommuting not available
Travel not required"
7408,"Contract W2, 6 months",149,Market,"Hadoop, Java, Python, SQL, ETL, Spark, Hive, Pig","Telecommuting not available
Travel not required"
7409,Full Time,149,Negotiable,"QA, Quality Assurance, System testing, test case development, software, applications, database, defect management, automated test software, ranorex, test, validate","Telecommuting not available
Travel not required"
7410,"Contract Corp-To-Corp, Contract Independent, 5 to 6 months",149,Depends On Experience,"Java, AWS (Redshift, S3, Data pipeline), SQL, No SQL (Cassandra, DynamoDB), Git, Jenkins,Agile","Telecommuting not available
Travel not required"
7411,"Contract Corp-To-Corp, Contract W2, 3 years",149,Depends On Experience,"Project Management, Business Analysis, Agile, SCRUM, Team Foundation Server, Requirements, Change Management, Data Modeling, Data Flow & Structure Modeling, Oracle, Business Objects, Testing","Telecommuting not available
Travel not required"
7412,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 15 Months",149,Negotiable,"Cisco CCIE, Juniper NCIP-Enterprise, Sniffer Certified Expert/Master (SCE/SCM), ITILv3, Network Architect","Telecommuting not available
Travel not required"
7413,"Full Time, Contract W2, long term",149,Market,"Java, Big Data, Hadoop, Spark, Flink, AWS, Amazon Web Services","Telecommuting not available
Travel not required"
7414,"Contract W2, 12+",149,market,"Rack, Hexa Data, Oracle 12c, Golden Gate.","Telecommuting not available
Travel not required"
7415,Contract Corp-To-Corp,149,Negotiable,"JavaScript And Ajax And CSS And JQuery and JSON, Oracle And Apex","Telecommuting not available
Travel not required"
