company,date,detailUrl,jobTitle,job_listing_no,location,page
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-00980?src=19,MSSQL Developer/DBA,8301,"Salt Lake City, UT",167
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11225191-995?src=19,Computer Support Specialist,8302,"Rockville, MD",167
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/PB2-135706535?src=19,"SQL Database Administrator - SQL, Hadoop, Clustering",8303,"Santa Clara, CA",167
"Magna Systems International, Inc.",2017-04-20,http://www.dice.com/job/result/10414693/966452?src=19,Database Architect,8304,"Lansing, MI",167
DAT Solutions,2017-04-23,http://www.dice.com/job/result/90906675/2270?src=19,Database Administrator,8305,"Beaverton, OR",167
Confidential Company,2017-04-10,http://www.dice.com/job/result/10115483/951840?src=19,Information Solutions Architect,8306,"Florham Park, NJ",167
"E-Solutions, Inc.",2017-04-17,http://www.dice.com/job/result/10211255/958563?src=19,Pentaho Solutions Architect,8307,"San Francisco, CA",167
Boston Services,2017-04-17,http://www.dice.com/job/result/90910944/952459?src=19,MongoDB Architect,8308,"Jersey City, NJ",167
VLink Inc,2017-04-19,http://www.dice.com/job/result/RTL109178/949773?src=19,Lead Business Systems Analyst,8309,"Indianapolis, IN",167
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/524183?src=19,"Operations Manager, MIS",8310,"Worthington, OH",167
Cognilytics,2017-04-21,http://www.dice.com/job/result/10375088A/v-188?src=19,Linux Security Engineer,8311,"Herndon, VA",167
"PossibleNOW, Inc.",2017-04-18,http://www.dice.com/job/result/RTX170d79/wspos601400?src=19,Systems Administrator,8312,"Duluth, GA",167
"HTC Global Services, Inc.",2017-04-21,http://www.dice.com/job/result/htcinc/RS_TEMA?src=19,Test Environment Management Analyst,8313,"Madison, WI",167
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/IBM515873?src=19,Entry Level Test Analyst,8314,"Baton Rouge, LA",167
United IT Solutions,2017-04-11,http://www.dice.com/job/result/10316517/954312?src=19,End user specialist,8315,"Denver, CO",167
Neudesic,2017-04-20,http://www.dice.com/job/result/10111101/JN07?src=19,Senior Solution Consultant - Custom Application Development,8316,"Tempe, AZ",167
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/LW-136395012?src=19,"Senior JavaScript Application Developer- Great Culture, TOP PAY!",8317,"Richardson, TX",167
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11217976-85?src=19,Ops Research Analyst-Mid and Senior,8318,"Cincinnati, OH",167
"Genuent, LLC",2017-04-22,http://www.dice.com/job/result/10228513/17-02099?src=19,Business Analyst,8319,"New York, NY",167
"SANS Consulting Services, Inc",2017-04-22,http://www.dice.com/job/result/sanny001/MFS30705?src=19,Business Analyst,8320,"Getzville, NY",167
Manpower,2017-04-23,http://www.dice.com/job/result/cxmnpwr2/USA408094-907?src=19,Sr C/C++ Enginerr,8321,"El Segundo, CA",167
FuseGlobal Partners,2017-04-21,http://www.dice.com/job/result/fglobal/964214?src=19,Sr. ETL Developer - No C2C,8322,"Saint Louis, MO",167
U.S. Tech Solutions Inc.,2017-04-18,http://www.dice.com/job/result/usts/17-12177?src=19,Business Analyst (Technology),8323,"Celebration, FL",167
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22613?src=19,Senior Database Analyst - Oracle/MS Access Applications,8324,"Mechanicsburg, PA",167
JetBlue Airways,2017-04-14,http://www.dice.com/job/result/10119011/551342?src=19,Lead Java Developer,8325,"Queens, NY",167
Contra Costa County,2017-03-31,http://www.dice.com/job/result/10319892/941086?src=19,INFORMATION SYSTEMS PROGRAMMER/ANALYST IV,8326,"Martinez, CA",167
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_186008BR?src=19,Systems Engineering Manager,8327,"Greenwood Village, CO",167
Conch Technologies,2017-04-18,http://www.dice.com/job/result/10125234/962714?src=19,Database Engineer(DB2 LUW on AIX),8328,"Washington, DC",167
Spotline,2017-04-10,http://www.dice.com/job/result/RTX18f0cc/951541?src=19,"""Business Analyst""",8329,"Foster City, CA",167
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22035?src=19,Network Architect with Polygraph,8330,"Herndon, VA",167
Latitude36 Inc,2017-04-17,http://www.dice.com/job/result/techrp/860696?src=19,Engineer,8331,"Mossville, IL",167
Vision Information Technologies,2017-04-23,http://www.dice.com/job/result/10120771/BBBH69301-198?src=19,Senior Network Engineer,8332,"Austin, TX",167
