job_listing_no,job_type,page,salary_info,technical_skills,travel_info
1551,"Full Time, Full-time, Employee",32,"$100,000 - $130,000","Product Management, data initiatives, Tableau - Product Management, data initiatives, Tableau","Telecommuting not available
Travel not required"
1552,"Contract Corp-To-Corp, Contract Independent, Contract W2",32,Depends On Experience,"Ab Initio, ETL, ELT, SQL","Telecommuting not available
Travel not required"
1553,Contract Independent,32,Depends On Experience,"ETL, Informatica, MDX, DAX, SSAS, SQL, UDM, BISM, MPP, MDM, MDS, BI tools, SAP, Oracle ERP, Tableau, AWS, Hadoop, QlikView, Birst, Tibco Spotfire, Business Objects","Telecommuting not available
Travel not required"
1554,Full Time,32,Negotiable,"Data Engineer, Data Analyst, Data Modelling, Data Mining, ETL, SQL, Bloomberg, Markit, S&P;, FTSE, MSCI, Financial Data Feeds, Tableau, Spotfire, R, Reporting, Asset Management, Data Governance","Telecommuting not available
Travel not required"
1555,"Contract W2, Temp",32,Competitive,"Computer, Security, Technician","Telecommuting not available
Travel not required"
1556,Full Time,32,,"Director, Data and Analytics","Telecommuting not available
Travel not required"
1557,Full Time,32,Depends On Experience,"Extensive hands-on technical skills to cover installation, configuration, administration and advanced troubleshooting of data networks in large enterprise that includes Wired & Wireless LAN WAN, Load","Telecommuting not available
Travel not required"
1558,Full Time,32,Depends On Experience,"SQL, tableau, people management","Telecommuting not available
Travel not required"
1559,"C2H W2, contract to hire",32,"30/hr, 60k","Data Analyst, Excel, strong communication skills","Telecommuting not available
Travel not required"
1560,"Contract Independent, Contract W2, Up to 3 months",32,Market,Data Entry JOB in Syracuse,"Telecommuting not available
Travel not required"
1561,"Contract Corp-To-Corp, Contract Independent, Contract W2",32,Market,"Big Data, Hive, Hadoop, Spark, Storm, Cassandra, Python, Perl,  Shell, Jenkins, GitHUB","Telecommuting not available
Travel not required"
1562,"Contract W2, 12+ Months",32,Competitive,"SAP, Data Administrator, Supply Chain, Project Management, Logistics Planning, Procurement, Accounting, Finance, Human Resources, Information Technology, Business Planning, SAP","Telecommuting not available
Travel not required"
1563,"Contract W2, 6+ Months",32,Competitive,"Data Entry, Admin, Accounting, Payment, banking, insurance, excel, proofreading","Telecommuting not available
Travel not required"
1564,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",32,Negotiable,"Algorithm, Algorithms, Analysis, Analyst, Customer Service, Data Analysis, Data Warehouse, Developer, Development, Excel, Lifecycle, Microsoft Access, Microsoft Excel, Programming, SAS, Scripts, SQL, SQL Server, Testing, Validation","Telecommuting not available
Travel not required"
1565,"Full Time, C2H Corp-To-Corp, C2H Independent, Fulltime",32,Depends On Experience,"ODI, Data Warehouse, Data Integrator","Telecommuting not available
Travel not required"
1566,"Full Time, Full-time",32,Negotiable,"Data Analyst, Data Analysis, Market Data, Fixed Income, Equity, Trading, Bloomberg, Factset, Axioma, Yieldbook, Barclays POINT, BondEdge, SQL, ETL, Python, Perl, Shell, Bash,","Telecommuting not available
Travel not required"
1567,Full Time,32,Depends On Experience,"Big Data, Hadoop, MapReduce, Redshift, Impala, Drill, Presto, Vertica, SQL, Data modeling, NoSQL, IaaS, PaaS, AWS, Azure","Telecommuting not available
Travel not required"
1568,"Full Time, Contract Independent",32,Negotiable,Solutions Architect big data hadoop,"Telecommuting not available
Travel not required"
1569,"C2H W2, 1 year  plus",32,30.00,"Data and Business Analytics, mathematical or bio background - 0-2 years experience","Telecommuting not available
Travel not required"
1570,Contract Corp-To-Corp,32,$55,"Big Data Developer, HIVE, PLAY, AKKA Framework","Telecommuting not available
Travel not required"
1571,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6 Months",32,Market,"Data Center, Rack Elevations, Data Planning","Telecommuting not available
Travel not required"
1572,"Full Time, Full Time",32,Negotiable,"BI Developer/Architect, EDW, Datawarhouse, UI, SQL, Data Modeleing","Telecommuting not available
Travel not required"
1573,Full Time,32,Market,"Data Analyst, SQL, Data Modeling","Telecommuting not available
Travel not required"
1574,"Full Time, Full time",32,Negotiable,"Big Data, Bigdata, Architect, Cloud, hadoop, hive, scala, mongo db. nosql","Telecommuting not available
Travel not required"
1575,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12 months",32,Depends On Experience,"sql querries, T-SQL, Data Analyst","Telecommuting not available
Travel not required"
1576,Full Time,32,,Sr. Configuration/Data Management Analyst,"Telecommuting not available
Travel not required"
1577,Full Time,32,open,"data analysis, data mining, statistics, data quality, data integrity, data governance","Telecommuting not available
Travel not required"
1578,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",32,Depends On Experience,"Big Data Developer, Spark, Kafka, data sources, cloud-based, database queries, publish/subscribe,","Telecommuting not available
Travel not required"
1579,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 12 months +",32,Negotiable,Oracle PL/SQL ETL Validation Data Warehousing Pharma Biotech Life Science,"Telecommuting not available
Travel not required"
1580,"Full Time, Full-time, Employee",32,"$60,000 - $100,000","Data Analysis, Digital Advertising, Social Media Data Analysis, Statistical Analysis and Reporting, Creating Data Solutions to Optimize Results - Data Analysis, Digital Advertising, Social Media Data Analysis, Statistical Analysis and Reporting, Creating Data Solutions to Optimize Results","Telecommuting not available
Travel not required"
1581,"Contract Corp-To-Corp, Contract Independent, Contract W2",32,Fair market rate,Azure,"Telecommuting not available
Travel not required"
1582,Full Time,32,200000.00,"Lead Experience, Data Engineering, NoSQL","Telecommuting not available
Travel not required"
