job_listing_no,job_type,page,salary_info,technical_skills,travel_info
3201,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months+",65,Depends On Experience,"IAAS infrastructure, NLP, Go/Rust/Scala/C++, R/Ruby/Python/V8, kdb+ or InfluxDB, GitLab/Docker/Kubernetes/Rancher, Database Administration/Programing","Telecommuting not available
Travel not required"
3202,Full Time,65,,"Agile, Development, Hadoop, Lifecycle, Manager, Management, Programming, Project, Scrum","Telecommuting not available
Travel not required"
3203,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",65,Depends On Experience,Denodo Virtualization experience,"Telecommuting not available
Travel not required"
3204,"Full Time, Full-time, Employee",65,"$120,000 - $175,000","JavaScript, CSS3, HTML, Angular/React/Backbone, Java or Python, SQL - JavaScript, CSS3, HTML, Angular/React/Backbone, Java or Python, SQL","Telecommuting not available
Travel not required"
3205,"Full Time, Fulltime",65,$$$$$$,"Network Admin, network Deployments, Cisco, Firewall,TCP/IP, UDP, IPSEC, HTTP,HTTPS, routing protocols","Telecommuting not available
Travel not required"
3206,"Full Time, Full-time, Employee",65,"$110,000 - $120,000","HP Vertica, Hadoop, Amazon Web Services, Linux Systems Administration, Windows Systems Administration, SQL Server, Chef, MySQL - HP Vertica, Hadoop, Amazon Web Services, Linux Systems Administration, Windows Systems Administration, SQL Server, Chef, MySQL","Telecommuting not available
Travel required to 25%."
3207,Full Time,65,open,Java Scala,"Telecommuting not available
Travel not required"
3208,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",65,Keep at par,"BI / Data warehouse, Project Manager,PM","Telecommuting not available
Travel not required"
3209,Contract W2,65,$65/HR - $80/HR,"SQL, Python, PHP","Telecommuting not available
Travel not required"
3210,Full Time,65,,"Scala, Java, Python","Telecommuting not available
Travel not required"
3211,"Contract Corp-To-Corp, Contract Independent, Contract W2",65,Depends On Experience,"SAP Datamigration, RAR,","Telecommuting not available
Travel not required"
3212,Full Time,65,"$75,000.00 to $120,000.00 per year","Analysis, Analyst, Development, Disaster Recovery, Encryption, Firewall, MySQL, mysql, Networking, Networks, Protocols, Research, Security, TCP/IP, Testing","Telecommuting not available
Travel not required"
3213,"Full Time, Full-time, Employee",65,"$130,000 - $200,000","Computer Vision, Object Tracking, Image Processing, Visual Recognition - Computer Vision, Object Tracking, Image Processing, Visual Recognition","Telecommuting not available
Travel not required"
3214,"Full Time, permanent",65,Negotiable,,"Telecommuting not available
Travel not required"
3215,Full Time,65,"$50,000.00 to $60,000.00 per year","Analyst, Customer Service, Development, Excel, Management, Project, Project Management, Testing","Telecommuting not available
Travel not required"
3216,Full Time,65,"$110,000.00 to $125,000.00 per year","Architecture, CISSP, Customer Service, Encryption, Hadoop, Research, Security","Telecommuting not available
Travel not required"
